ACSSF,2019e1,nc,000,0108,0000059,28044,31110,56509,61327,55666,96689,56891,41618,82620,98474,41700,39861,151314,47333,20841,71558,101607,47167,21700,.,31654,20434,36546,17667,28471,9803,30700,31635,25336,30269,21483,28908,31280,30405,31169,32120,22519,24677,41374,56424,50000,61900,54101,65806,.,.,34909,36195,30625,35916,11241,48345,61221,31593,16034,23673,39784,31042,42962,12834,11885,15257,22168,15618,27200,2499,.,.,.,21582,25142,23325,16273
ACSSF,2019e1,nc,000,0108,0000060,31872,35862,85685,86504,87150,85072,85444,93520,84437,85616,60021,38700,135492,60982,.,250001,250001,.,26065,24244,66146,56297,67474,22804,29948,21272,30906,29026,50588,28713,.,22053,31683,31845,35713,30942,30272,30321,47399,65949,66389,50000,60112,49282,.,.,42376,45646,.,41060,35947,59291,69811,30259,20217,25061,60946,21892,.,13494,24860,15931,25457,10187,28589,35557,.,.,.,21447,18000,31442,20467
ACSSF,2019e1,nc,000,0108,0000061,32831,38081,61344,61949,64459,54145,64364,60349,81083,62326,53987,37241,200038,57406,55966,153231,146635,250001,18710,32199,16214,15190,38125,17338,21098,12353,37178,41429,36340,36439,16046,35421,42426,28868,28940,30069,28758,28160,46687,55908,52191,60254,52048,42365,66591,39336,40375,41551,57817,40735,26300,55313,58697,48451,13258,22829,70788,.,.,10031,20841,8164,26370,17099,30273,34924,.,35426,33323,20509,20059,21198,25105
ACSSF,2019e1,nc,000,0108,0000062,30540,32659,47812,55123,52500,.,65597,84145,31799,.,32143,.,58435,31612,21845,66484,70608,65656,25446,25510,41801,.,.,24024,50434,11705,40129,41975,34004,23968,.,120655,7252,23567,31799,31635,22149,27646,45823,34349,31889,58425,47278,85020,.,46628,37780,62419,.,27230,23297,48881,61555,24846,19169,20337,.,.,.,19663,26760,6667,21693,12422,30820,.,.,.,.,30971,35259,9353,31715
ACSSF,2019e1,nc,000,0108,0000063,31116,33830,67093,62446,62081,71673,76100,85614,67154,57306,66373,66975,91429,49470,66213,75963,80320,.,15975,.,28552,27798,66173,15610,35850,11174,31665,31064,32244,33463,.,25778,37259,29995,31436,28090,26766,26796,44472,49919,52845,48320,66365,65750,.,.,36607,32968,.,29553,57205,40503,54247,36434,20010,23855,.,.,.,19841,17003,4925,27367,16229,31644,.,.,.,.,20093,15606,40053,20557
ACSSF,2019e1,nc,000,0108,0000064,25701,30587,54140,48621,53750,37235,.,.,.,.,53085,.,.,17166,.,.,.,.,18094,.,32082,.,31626,17027,12121,.,52526,51250,55011,31623,.,22563,36148,20645,.,25796,13906,24408,50264,47428,47366,.,.,.,.,.,52339,.,.,51181,.,80003,80898,.,16148,34252,.,.,.,13841,21596,11287,20478,15448,25315,.,.,.,.,.,.,.,.
ACSSF,2019e1,nc,000,0108,0000065,42179,46562,72615,76859,81754,66694,81996,85567,80214,82667,51009,38631,77380,46361,51563,81275,102126,27304,26132,43162,44144,32790,51658,20800,31520,32662,42270,43576,41804,32254,.,31036,36707,30220,36856,28253,22795,40016,52743,65470,65465,65480,61193,65038,71856,43333,41267,47305,79439,31308,55966,51635,62692,31148,21384,31028,66693,48448,70131,14783,19969,20238,32262,19372,37126,16900,.,17164,.,21437,25502,16165,21228
ACSSF,2019e1,nc,000,0108,0000066,30964,34072,62969,73738,81888,53989,74461,76862,72724,.,42848,55707,26205,51760,25729,77609,67243,110417,21519,15853,46174,23458,.,14384,30275,25185,34279,34228,34779,26035,.,24074,35813,23132,26886,16822,21684,26966,41373,44738,40369,61508,41488,42447,20788,47946,40093,31540,101174,40386,22614,44683,56784,30371,12348,20670,21573,21573,.,12215,12280,8950,22268,24917,21632,41300,.,.,.,28643,11502,75005,36035
ACSSF,2019e1,nc,000,0108,0000067,31682,36386,54404,54472,63050,50951,62083,66918,70254,51784,41918,32088,155536,54137,6855,80508,82070,61149,20856,21570,60164,18325,61556,14812,20608,31042,40287,40445,40143,35287,.,26937,45761,27468,21797,35459,25620,29914,46153,48955,51259,44923,64235,65290,.,64733,36057,31857,65791,36858,33836,52666,59200,25545,15533,20963,9022,4375,9592,10380,21235,11968,27216,17248,31275,20678,.,20903,.,29044,30023,30971,21063
ACSSF,2019e1,nc,000,0108,0000068,30976,32263,64741,82261,87295,55787,72836,64583,74444,.,36957,48821,.,56000,22544,120783,121567,39668,29201,.,.,.,.,30249,28925,30756,29025,36438,19912,19668,.,19456,24058,21618,31318,35350,15308,28629,40258,34820,36422,15568,49776,32662,121509,61277,39041,42692,176440,36529,40329,49236,70878,32440,20779,27691,.,.,.,16229,2499,7481,25393,23584,30668,42131,.,40774,50045,21508,9748,24777,.
ACSSF,2019e1,nc,000,0108,0000069,40657,45224,75575,82151,87667,80537,79210,82020,68729,69926,46511,49905,102855,37481,41383,75733,108555,60442,26224,27015,43185,35651,56981,20844,26475,36358,42797,45351,41018,35487,17197,31888,42906,31519,32020,36543,26879,35971,53150,59972,60249,59466,70565,71451,46859,46481,41297,41014,80318,37820,42856,58112,65029,40383,21079,27654,29795,28912,55646,15103,18105,21607,30304,24299,32436,29979,.,26842,52070,21223,23257,26516,17404
ACSSF,2019e1,nc,000,0108,0000070,40181,42183,91729,90079,90858,82165,102080,110042,101267,.,60209,71250,152016,60953,36543,179272,178585,.,20318,.,70210,44035,71931,11487,40017,.,45839,45822,50050,40859,.,24466,44500,21734,31538,17495,15373,36007,51170,51566,51139,55934,62254,110675,.,31213,43406,75048,44299,41353,7180,68548,74507,34188,21277,27246,.,.,.,16921,27467,15220,35346,14777,36214,.,.,.,.,30446,30921,18877,10205
ACSSF,2019e1,nc,000,0108,0000071,31872,35862,85685,86504,87150,85072,85444,93520,84437,85616,60021,38700,135492,60982,.,250001,250001,.,26065,24244,66146,56297,67474,22804,29948,21272,30906,29026,50588,28713,.,22053,31683,31845,35713,30942,30272,30321,47399,65949,66389,50000,60112,49282,.,.,42376,45646,.,41060,35947,59291,69811,30259,20217,25061,60946,21892,.,13494,24860,15931,25457,10187,28589,35557,.,.,.,21447,18000,31442,20467
ACSSF,2019e1,nc,000,0108,0000072,40806,42223,67847,68630,76489,68099,79136,82372,75779,62340,47820,53406,70516,24538,57205,62089,68497,56346,25189,50139,51912,31071,.,20000,22448,34468,38473,37158,38709,35179,.,34693,40265,25917,27413,25875,11902,37860,53821,61512,74053,51009,66369,69357,77924,52727,39543,49951,125743,32106,35183,65683,72208,37685,20200,26591,35030,20078,.,11488,30365,16267,22848,15352,31363,45781,.,40469,75540,25231,23404,39807,25402
ACSSF,2019e1,nc,000,0108,0000073,28044,31110,56509,61327,55666,96689,56891,41618,82620,98474,41700,39861,151314,47333,20841,71558,101607,47167,21700,.,31654,20434,36546,17667,28471,9803,30700,31635,25336,30269,21483,28908,31280,30405,31169,32120,22519,24677,41374,56424,50000,61900,54101,65806,.,.,34909,36195,30625,35916,11241,48345,61221,31593,16034,23673,39784,31042,42962,12834,11885,15257,22168,15618,27200,2499,.,.,.,21582,25142,23325,16273
ACSSF,2019e1,nc,000,0108,0000074,32831,38081,61344,61949,64459,54145,64364,60349,81083,62326,53987,37241,200038,57406,55966,153231,146635,250001,18710,32199,16214,15190,38125,17338,21098,12353,37178,41429,36340,36439,16046,35421,42426,28868,28940,30069,28758,28160,46687,55908,52191,60254,52048,42365,66591,39336,40375,41551,57817,40735,26300,55313,58697,48451,13258,22829,70788,.,.,10031,20841,8164,26370,17099,30273,34924,.,35426,33323,20509,20059,21198,25105
ACSSF,2019e1,nc,000,0108,0000075,30632,33099,66906,66141,61887,95994,75463,76840,67154,57306,66049,66975,91429,48871,66213,75963,80320,.,15775,.,27748,27798,.,15610,35850,11174,32168,31064,33971,30635,.,25778,35795,28817,31296,24180,26557,25831,41747,48941,66128,47592,66365,65750,.,.,35678,32968,.,28798,57205,37152,45351,36434,20171,23855,.,.,.,19841,17181,4925,26892,16229,31313,.,.,.,.,19923,15606,40053,20264
ACSSF,2019e1,nc,000,0108,0000076,30540,32659,47812,55123,52500,.,65597,84145,31799,.,32143,.,58435,31612,21845,66484,70608,65656,25446,25510,41801,.,.,24024,50434,11705,40129,41975,34004,23968,.,120655,7252,23567,31799,31635,22149,27646,45823,34349,31889,58425,47278,85020,.,46628,37780,62419,.,27230,23297,48881,61555,24846,19169,20337,.,.,.,19663,26760,6667,21693,12422,30820,.,.,.,.,30971,35259,9353,31715
ACSSF,2019e1,nc,000,0108,0000077,25701,30587,54140,48621,53750,37235,.,.,.,.,53085,.,.,17166,.,.,.,.,18094,.,32082,.,31626,17027,12121,.,52526,51250,55011,31623,.,22563,36148,20645,.,25796,13906,24408,50264,47428,47366,.,.,.,.,.,52339,.,.,51181,.,80003,80898,.,16148,34252,.,.,.,13841,21596,11287,20478,15448,25315,.,.,.,.,.,.,.,.
ACSSF,2019e1,nc,000,0108,0000078,60293,81616,100986,120166,127364,91341,100680,100648,116096,62039,58296,61400,83885,68726,50496,150399,200483,50843,19563,32125,44829,31655,47324,12644,28024,35612,44587,51007,40538,30775,.,24641,36358,34452,35071,50096,20279,45805,60780,70559,80033,62464,82231,90981,82099,66022,37265,34229,155040,35570,36258,57605,77055,32820,20011,11972,50750,.,.,10361,22150,21091,36275,35821,37175,.,.,.,.,27240,37479,29715,4886
ACSSF,2019e1,nc,000,0108,0000079,42114,46459,72708,77250,82035,66414,82074,85894,80214,82667,51009,38631,77380,46361,51563,81275,102126,27304,26132,43162,44144,32790,51658,20800,31520,32662,42077,43576,41377,32254,.,31036,36707,30220,36856,28253,22795,39948,52726,65366,65316,65480,61193,65038,71856,43333,41188,47305,79439,31222,55966,51635,62692,31148,21384,31028,66693,48448,70131,14783,19969,20238,32160,19284,37126,16900,.,17164,.,21437,25502,16165,21228
ACSSF,2019e1,nc,000,0108,0000080,30964,34072,62969,73738,81888,53989,74461,76862,72724,.,42848,55707,26205,51760,25729,77609,67243,110417,21519,15853,46174,23458,.,14384,30275,25185,34279,34228,34779,26035,.,24074,35813,23132,26886,16822,21684,26966,41373,44738,40369,61508,41488,42447,20788,47946,40093,31540,101174,40386,22614,44683,56784,30371,12348,20670,21573,21573,.,12215,12280,8950,22268,24917,21632,41300,.,.,.,28643,11502,75005,36035
ACSSF,2019e1,nc,000,0108,0000081,31682,36386,54404,54472,63050,50951,62083,66918,70254,51784,41918,32088,155536,54137,6855,80508,82070,61149,20856,21570,60164,18325,61556,14812,20608,31042,40287,40445,40143,35287,.,26937,45761,27468,21797,35459,25620,29914,46153,48955,51259,44923,64235,65290,.,64733,36057,31857,65791,36858,33836,52666,59200,25545,15533,20963,9022,4375,9592,10380,21235,11968,27216,17248,31275,20678,.,20903,.,29044,30023,30971,21063
ACSSF,2019e1,nc,000,0108,0000082,33831,38076,64461,66988,66609,67743,74225,83000,72366,60959,44730,48392,58580,31854,49645,64837,75792,55200,22810,38657,47284,21968,51411,12269,25849,20789,34731,33989,36385,35685,25941,35049,41560,30583,32142,36456,22865,30405,46375,51117,52465,48347,52768,63594,52043,49025,37880,38862,81794,36106,34051,52107,68124,37696,19477,22257,39561,9511,45709,12191,25811,11897,22986,16334,27284,27771,23002,30278,43516,23094,25106,14266,20666
ACSSF,2019e1,nc,000,0108,0000083,42065,50118,90319,96191,101412,76005,101534,109750,97840,101098,51098,45767,62470,51117,46234,61931,101636,47752,26520,16420,52697,53738,50097,11010,26501,21744,40186,36939,40750,38479,36203,33357,46330,36692,42098,41589,24823,36407,51244,61719,60376,62747,70826,78649,77228,47100,41539,43673,70518,35561,35854,51056,57401,40368,17417,24057,31720,31828,29712,14280,17266,16131,30415,21019,32010,20888,21140,19787,11888,28964,33351,26024,25144
ACSSF,2019e1,nc,000,0108,0000084,32000,37262,60689,61989,61737,62196,64741,62813,65663,62155,37803,35261,93594,40988,12499,70429,131388,60574,23665,26067,41835,34426,42204,15018,30402,14943,36274,38368,31402,31894,27343,29744,36685,35583,39541,39086,20201,29361,41657,46131,45942,46559,54743,47697,79144,45855,36413,37404,41223,36651,20466,47255,59563,35866,16696,21426,35914,30035,37194,14970,12743,15395,25050,17094,28196,21266,18428,21429,36144,26114,27513,25145,16489
ACSSF,2019e1,nc,000,0108,0000085,43554,50369,81253,84737,91371,70994,90092,91286,87952,79663,51690,48051,105909,51223,50823,91136,101988,25170,23096,40880,43491,29312,51687,16921,31422,15897,40299,41367,38279,35130,13464,31635,37490,29935,36664,29404,21143,38824,53438,63676,63143,64320,67412,77091,76046,50667,39019,46995,71700,32930,40102,55010,65506,30066,20978,30763,51909,20960,65408,16001,20732,20650,31384,20508,35460,16396,15696,16342,53135,21248,25485,15761,19717
ACSSF,2019e1,nc,000,0108,0000086,32952,36916,60018,65753,67284,50994,61792,73857,61001,51509,42456,46371,155144,47798,22089,68754,81269,40074,22892,25613,45788,27917,60190,14580,25230,14719,35744,34054,36866,31832,15404,26599,45275,31232,33762,37343,20897,30561,45536,50747,51576,48461,60374,60816,55630,63131,35463,36058,34490,35056,35611,51653,60080,30544,16768,22885,27238,4674,44135,10814,17928,11830,26083,16213,30859,26202,50477,21161,37699,26554,25126,31484,25251
ACSSF,2019e1,nc,000,0108,0000087,34685,40116,62560,72132,73624,65417,72226,68406,76178,62153,41030,42137,61049,40004,37002,83790,152118,44916,22400,41004,38336,27424,45469,10798,30348,17110,38694,39585,37328,33501,17298,31472,41827,32030,35015,42194,25094,29691,50252,54464,57032,52787,63015,65188,71190,42520,35158,36285,52533,35800,25316,54981,62253,41924,14783,18087,29978,17031,43812,10934,15450,13171,28679,20588,32162,30366,.,32753,32790,22223,22252,25114,20252
ACSSF,2019e1,nc,000,0108,0000088,32008,36552,57202,62159,61731,67629,66915,76688,52172,57202,38698,40414,31442,40406,26589,60903,96371,42611,27870,21361,47375,43351,55414,15456,30986,25298,33794,34432,30969,32424,19109,31291,42327,32729,38329,35653,24945,27385,45025,48690,45698,58365,51433,64688,52319,42439,39301,34612,55648,38791,29533,51272,59205,40457,15541,21379,36418,22270,37161,10890,13793,15397,23810,17359,29332,31563,20252,30653,80402,20458,21554,19607,19013
ACSSF,2019e1,nc,000,0108,0000089,32446,37645,64226,71585,64770,83391,83808,98782,76441,47721,41514,41794,140223,50933,20536,71032,101126,55154,22028,20936,41762,40683,45879,16727,28100,10594,36062,36815,31031,35440,17055,30075,41410,32067,35339,38116,21872,30187,44213,50172,50932,46724,52953,71403,35659,41203,35509,40203,42814,35112,13495,52880,60559,39062,16455,25292,36066,21852,39119,13926,15554,15619,27012,18716,31549,9135,8887,7062,46064,21756,21978,21927,20761
ACSSF,2019e1,nc,000,0108,0000090,40399,49306,91005,100404,100340,100467,100851,108488,70506,52197,50884,40224,149872,48659,60442,86199,120658,77376,26345,24744,40717,29767,47804,11089,28770,16110,45714,51225,36455,35769,26883,31889,42965,31751,33910,40971,24124,32252,49027,60842,65057,56325,78023,81552,75125,45051,36783,38712,67181,35997,24586,52072,61353,36754,16017,20710,40232,23383,42252,10981,17955,18221,27568,24735,30109,22929,22781,11244,48375,21598,22856,23699,16204
ACSSF,2019e1,nc,000,0108,0000091,33845,38407,60648,73288,74712,66040,59302,56685,65764,50881,40392,39164,90536,42428,21321,65441,80620,39370,25084,23490,41445,32074,56296,14587,28241,15513,38614,41182,31896,32117,16941,29884,44381,31938,35270,34199,26118,30613,45210,50801,56716,43436,52320,57500,53423,37124,37460,40047,60935,33874,37632,50549,55168,32691,19525,26034,37529,23946,39421,15494,17163,13381,27309,22157,30275,26865,.,26840,35163,30059,30422,30481,26673
ACSSF,2019e1,nc,000,0108,0000092,32335,37281,53543,63515,63193,65013,61361,63649,61583,53482,42650,43066,90478,44161,28223,77797,92254,32472,22245,25346,42900,24444,44755,15027,30111,31174,35406,36993,25513,35250,18628,31413,41472,35452,40099,45433,26160,28819,42123,48177,50501,40245,43992,56187,41395,48346,37761,42833,52321,36937,28609,52331,59986,40292,16608,26674,45785,45764,46058,13408,13884,12519,26014,18803,29538,30870,11364,30315,33566,25086,28488,19299,21978
ACSSF,2019e1,nc,000,0108,0000093,39983,42394,70873,75737,80479,69301,78581,80730,70654,81321,42040,46971,81445,36923,42323,67134,86929,58004,26117,36521,43772,36765,56550,20026,27005,35147,41652,42379,40578,34794,17328,31530,42094,32263,31763,42407,27472,35666,52200,57524,58556,57091,70303,70921,46749,71348,41481,42073,80531,37377,41337,52307,61118,38436,21341,27422,33333,29400,60982,15155,17711,20964,30650,23712,33775,29530,.,28077,39497,21538,22771,25668,19376
ACSSF,2019e1,nc,000,0108,0000094,35418,41021,65523,70149,71598,61829,71989,71407,72122,75363,48742,41480,184617,51330,42301,76316,91404,40938,20035,40520,35674,25967,46264,16585,27634,11459,36409,37157,35611,37523,16264,33886,46349,35343,37390,35447,29527,30304,43727,49810,49493,50472,63464,65714,70016,48546,37822,38919,50785,36685,35738,50895,57590,37287,17782,25361,70269,33878,.,12559,16512,11741,27315,17253,30819,30875,.,21497,35027,22349,22745,21741,22125
ACSSF,2019e1,nc,000,0108,0000095,30257,32064,49794,51918,50752,67161,65041,70931,26176,.,34882,50588,61250,49515,30040,42432,52188,35484,24552,.,44935,46364,43766,16087,28091,2644,24318,13424,30568,35805,15975,32188,43227,30021,32607,36514,7015,26651,40473,45857,45918,42325,35758,22632,.,43875,36574,45614,.,35052,65815,39845,62179,27115,14629,30557,2499,2499,.,12438,13308,10207,23315,18571,25519,25593,.,.,26196,27946,14590,.,24845
ACSSF,2019e1,nc,000,0108,0000096,31275,35593,56578,61327,73202,41289,51819,51236,55657,.,51225,70262,.,46332,50922,68963,78438,45537,24569,45961,45080,55795,39794,8698,29560,35381,33750,32240,34714,26276,13599,21892,41575,33127,40332,35741,22858,26966,43142,46232,45728,51364,66684,66684,.,.,26810,40491,24961,25546,12398,51206,61431,33920,20657,24504,.,.,.,10372,9329,13125,20942,14180,22477,.,.,.,.,26402,27193,16935,26521
ACSSF,2019e1,nc,000,0108,0000097,32009,40154,65000,71972,71618,75337,55855,.,82961,.,40588,51607,.,40647,20110,105495,106094,.,40000,.,44082,24700,45708,26286,27267,.,30748,30090,32444,31786,11722,31141,37452,34821,36315,42476,26403,26509,43865,49788,50507,27400,70484,.,.,.,34316,12318,27426,36385,2499,50857,60026,29821,13688,24318,.,.,.,13557,4956,17476,26137,18270,28300,.,.,.,.,24825,29656,35844,22989
ACSSF,2019e1,nc,000,0108,0000098,35073,40851,60347,72268,70785,119375,75975,75478,95650,60599,30407,31379,.,12009,100065,43765,.,43101,33549,51037,54563,40848,58274,6135,31254,.,38163,42227,24140,42198,15555,31392,50470,30032,30564,57702,7383,30302,44730,54012,53416,60672,60456,61500,.,.,26138,40799,36696,24944,47197,57255,72090,47650,14661,17150,35771,20625,.,8911,18768,20077,22512,13174,30781,.,.,.,.,27649,30402,17434,25305
ACSSF,2019e1,nc,000,0108,0000099,32055,34354,63923,90998,91623,48171,61734,64081,80660,57039,50089,50046,.,47969,49985,42120,60202,42033,27347,.,40841,38017,41820,9535,26923,.,22884,19931,24768,27721,55805,27615,27239,32459,37106,54541,15731,31603,42240,50282,51536,49445,54499,54348,.,.,40129,38415,30542,41411,.,39088,22461,40865,26258,30464,38662,.,.,16320,22867,12343,26171,28374,24769,.,.,.,.,21756,30983,.,12034
ACSSF,2019e1,nc,000,0108,0000100,28119,31954,81526,71754,63714,85481,81158,81254,91399,35917,57639,.,.,57308,11563,190365,190365,.,18862,.,27898,2499,50804,6883,25125,.,30842,25323,32190,26611,26966,22693,31539,40560,37249,48445,30303,25835,40036,38308,31434,39750,54560,101658,.,.,40095,30403,47014,40688,.,45000,50423,27185,21371,20727,46167,35905,47404,14683,25468,16977,20966,17331,22269,7411,.,.,.,17208,17049,13991,17981
ACSSF,2019e1,nc,000,0108,0000101,37941,45281,60092,66064,56972,81897,62757,54082,88117,67712,42696,36642,.,52870,11173,61196,166250,61019,28692,.,43038,48326,42479,5497,31018,.,40339,39456,40912,45577,16424,40962,55500,40071,55112,38479,26875,31923,41082,43343,51058,37256,66136,65441,.,.,38338,35647,.,40501,24842,50468,60778,37198,21152,18149,35985,31607,.,22188,7950,39017,29019,27135,30167,40167,.,63660,.,26015,26325,.,21698
ACSSF,2019e1,nc,000,0108,0000102,30973,36267,60088,60455,60325,71168,60497,83490,52326,7406,41013,33318,.,41731,100082,65065,140882,.,20671,50653,45848,20122,47030,12919,22203,.,31722,26776,50273,39650,18956,36853,43606,30081,32402,20467,8988,26026,43550,50201,38860,70316,51196,51005,.,.,35740,28774,.,35883,85028,47759,62128,32844,16166,32560,32151,30325,.,12141,12119,24000,24621,14109,27479,23035,.,50363,.,26408,24226,.,35955
ACSSF,2019e1,nc,000,0108,0000103,32289,36793,49303,47875,45571,51979,59175,91111,49298,.,29007,28074,.,33505,29138,250001,250001,.,17995,.,47046,49045,46611,10479,18699,.,31856,34273,27071,37280,39832,30969,51719,37943,42913,39734,21058,27366,38735,48936,49025,48479,36722,25878,.,.,23750,32443,46287,22521,.,40627,42220,22472,22233,22105,38790,26735,44430,19477,9688,20264,25313,20870,26576,22049,.,.,.,30762,40570,17333,20588
ACSSF,2019e1,nc,000,0108,0000104,31863,36835,51052,51197,62192,32092,49848,36974,56495,75280,49277,48484,.,57096,.,250001,250001,.,21186,.,49229,59217,47566,10678,24826,.,27025,26583,27426,41858,10588,40793,45904,35907,36619,55804,18876,28546,42917,61496,70998,53629,39719,72276,.,.,28975,.,.,36500,11995,44955,63636,43309,20607,30896,32074,.,.,12459,14357,11096,22897,11951,24079,.,.,.,.,28097,29441,.,17299
ACSSF,2019e1,nc,000,0108,0000105,40593,45428,63246,64007,63456,75419,99764,106137,49583,91278,40275,69078,36582,29667,49186,49114,74208,48372,35709,30254,42461,41986,45707,16127,32453,.,42380,52453,30286,42327,18816,41721,56462,41046,50674,41579,26633,33840,42822,42025,41571,48105,44453,44848,75738,42937,45595,44339,73991,30843,32794,40335,50064,30891,16372,21548,38770,.,.,12449,11776,24491,32027,16238,36351,9882,.,.,.,26396,28122,.,26230
ACSSF,2019e1,nc,000,0108,0000106,38166,39741,66996,77006,81009,68768,82735,76233,80222,85000,46798,40962,76199,42021,50336,27276,250001,22719,21272,40905,43801,34810,.,20678,21086,12051,32369,30838,45500,31483,.,30518,45612,26573,31717,26808,18533,37147,50595,56585,52759,65387,40235,40759,63553,36039,41932,39673,73662,30498,55313,50504,62246,30136,22451,28940,.,.,.,15056,28538,23942,21354,11362,32675,16485,.,.,.,26907,29581,10441,25968
ACSSF,2019e1,nc,000,0108,0000107,41609,47231,67295,64342,64561,59802,80047,76973,76484,81757,53681,55399,121348,48761,42237,85161,152349,36313,24802,25649,33656,26971,.,16512,21392,.,47333,52191,27205,31746,.,29996,37253,30409,26500,37857,27175,39909,51837,65447,65684,62069,65741,61575,107869,90382,40148,57844,115933,35967,36508,50104,52100,44272,18097,19790,9496,9496,.,18489,12450,17336,32400,23738,37668,.,.,.,.,25632,28894,16563,20904
ACSSF,2019e1,nc,000,0108,0000108,52349,62153,91787,95840,105378,86623,102487,105057,101366,131490,65185,115717,62001,66013,.,82282,90817,52120,26817,.,46127,27101,.,6629,32467,.,42136,34998,47020,30650,.,29832,30675,31551,40703,35033,9414,46560,65515,86972,86745,90108,71157,67911,91713,70445,46400,50525,.,42464,33211,50576,56436,40267,22499,26689,.,.,.,20747,20514,24049,36625,36005,36979,.,.,.,.,35261,41575,.,.
ACSSF,2019e1,nc,000,0108,0000109,39383,45546,80626,90598,101921,80177,79362,120166,78235,59132,51397,49404,.,51951,50319,100819,100671,.,34604,31391,60334,39075,60872,7462,36358,16986,41528,37473,43191,36221,13919,40286,36080,36046,60073,41355,19416,33730,53555,60053,50996,62343,65813,66154,.,47464,48713,60805,.,35865,81156,51455,56795,32093,17832,36198,70490,.,.,15848,15963,10994,30408,11369,33776,25226,.,12022,.,21418,21115,.,65109
ACSSF,2019e1,nc,000,0108,0000110,45184,50422,81491,79585,79722,74205,95290,87348,95945,100867,45801,44001,.,66326,32161,31946,31946,.,23135,.,49360,97609,49003,9528,22028,83887,45051,46322,40252,46168,.,45151,47457,34481,41863,35758,31369,35448,52170,57203,56740,61266,83776,86474,90036,45875,42467,7324,45633,42319,43583,46420,56866,27028,20246,45156,.,.,.,20035,17382,14761,30923,35192,30806,.,.,.,.,25604,27134,.,23688
ACSSF,2019e1,nc,000,0108,0000111,67936,89105,101748,120286,132148,72294,101714,101526,118068,99978,63924,22241,165292,50104,68796,203636,205959,31207,15530,.,.,.,.,15549,25672,11082,75507,75803,61563,46664,.,45842,47629,25692,39867,12448,17381,52563,66709,80193,82308,77124,82239,88571,91230,75775,36613,50483,100255,26003,60548,65852,66968,34833,20884,6817,.,.,.,2499,.,21246,42192,24030,43851,.,.,.,.,9192,45594,.,.
ACSSF,2019e1,nc,000,0108,0000112,50262,60955,91761,104854,116020,91149,92630,91111,102110,51978,54740,41616,84123,58931,51155,72386,151528,50843,25419,26798,45859,31655,51071,17967,28806,4343,40813,43475,36842,30507,.,24297,43588,33678,34392,41292,20891,40082,53444,66050,71359,65021,78771,86615,71462,77758,36091,32392,86983,29247,38281,53694,76650,22338,20215,15401,50750,.,.,20062,21800,6971,35729,35155,36801,.,.,.,.,28728,36765,28399,4921
ACSSF,2019e1,nc,000,0108,0000113,65124,91047,111856,122285,126402,74045,113225,111365,121673,135105,57944,51818,2499,66888,90619,125932,175383,.,28101,.,83185,83678,.,21071,28683,18255,51019,63228,31363,46431,.,52199,37109,21727,40847,21704,12264,45944,61731,76024,79789,66467,82019,95183,80255,61045,35980,50267,155793,27388,17446,70951,79627,56683,25446,28580,.,.,.,16380,.,31018,31010,21952,33197,.,.,.,.,11598,40288,.,3055
ACSSF,2019e1,nc,000,0108,0000114,42433,45192,67227,68766,75748,66213,79265,85009,74875,60861,40189,52530,70047,24203,63585,66434,67404,56549,22222,.,66250,19854,.,18957,22445,47267,40083,37171,40316,36733,.,35044,46813,25956,31756,25748,7340,40742,55672,60917,87020,47400,66699,74537,57214,65948,50695,51853,125765,37098,12382,61565,71371,36355,15391,25417,.,.,.,11023,28045,22704,30282,16342,32199,.,.,.,.,17296,16692,.,.
ACSSF,2019e1,nc,000,0108,0000115,37891,41255,68634,68714,66902,68771,72311,69353,71737,82163,65665,63765,65988,68750,68019,59645,69735,56227,27234,51230,.,.,.,21848,30966,21993,37748,41742,22083,35253,24858,35604,31893,25509,27071,24414,14763,32467,52410,60365,64397,51838,52448,68167,.,49110,37822,22067,48567,37994,46601,70656,74307,59934,22712,26973,.,.,.,21469,31066,11987,19601,14236,30217,46710,.,40469,.,25950,31593,31179,25283
ACSSF,2019e1,nc,000,0108,0000116,38668,45160,71622,70848,85625,64061,81869,81320,122800,51793,52075,30289,140393,44947,55852,151660,151660,.,20225,.,57157,75199,42041,11775,40788,3497,19142,16093,25651,34306,.,28972,41444,29554,38088,31468,8560,31574,50355,54808,56472,41674,51144,96605,.,33342,40367,50561,66645,33880,36536,50752,57484,20557,19285,24621,14956,.,.,11689,21632,26880,26911,21205,32083,6106,.,.,.,20711,26436,11541,27607
ACSSF,2019e1,nc,000,0108,0000117,37006,38703,71624,84308,83041,86206,68750,72226,52225,151118,39449,51096,14679,35934,70405,107141,175705,56711,22409,.,29850,26802,40500,12413,38153,16456,30319,30554,27387,31566,118531,30662,46347,30721,37990,41971,21052,34098,49091,58686,60748,53426,62926,64681,90589,.,27899,29545,.,27850,12253,60622,71598,34091,16902,25912,.,.,.,14206,17373,20731,40071,40175,37417,14527,.,.,.,21019,22095,.,6721
