ACSSF,2019m1,nc,000,0005,0000184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,0,0,1948,1297,216,324,216,1965,1337,35,1333,0
ACSSF,2019m1,nc,000,0005,0000185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0005,0000186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4704,3812,2390,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0005,0000187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3829,1194,967,977,3900,997,372,0,0,126,2239,236,1594,250,1690,2450,673,2342,0
ACSSF,2019m1,nc,000,0005,0000188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,395,2374,251,740,108,372,2478,104,2482,0,3237,2093,425,128,113,2638,1427,1275,407,0,0,0,0,0,0,4035,1853,482,577,3224,1683,988,0,0,395,2374,251,740,108,372,2478,104,2482,0
ACSSF,2019m1,nc,000,0005,0000189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,0,0,107,1442,199,309,216,183,1393,216,1393,0
ACSSF,2019m1,nc,000,0005,0000190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,539,1477,551,554,622,539,1418,178,1413,0,1937,107,222,216,130,1868,464,454,120,0,0,0,0,0,0,1825,1010,1045,931,1349,731,339,0,0,539,1477,551,554,622,539,1418,178,1413,0
ACSSF,2019m1,nc,000,0005,0000191,0,0,0,3417,1923,308,756,2896,129,1925,1240,258,1668,1828,216,1513,424,249,143,1192,375,216,346,123,248,216,1503,1166,72,216,958,0,0,1135,3892,628,1248,192,1298,4693,333,4614,0,3581,1451,585,216,105,3568,1883,1576,1166,0,0,0,0,0,0,3417,1923,308,756,2896,1513,1503,0,0,1135,3892,628,1248,192,1298,4693,333,4614,0
ACSSF,2019m1,nc,000,0005,0000192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,82,957,458,323,216,179,1033,216,1033,0,2346,1423,76,1175,1559,2273,491,440,187,0,0,0,0,0,0,2096,1848,743,663,628,216,779,0,0,82,957,458,323,216,179,1033,216,1033,0
ACSSF,2019m1,nc,000,0005,0000193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,0,0,229,804,420,555,216,229,995,216,995,0
ACSSF,2019m1,nc,000,0005,0000194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,2565,1658,2700,2565,1658,2173,725,58,651,1628,1292,567,2700,2565,2490,1716,323,431,216,216,1344,261,1283,1658
ACSSF,2019m1,nc,000,0005,0000195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,246,1368,607,335,216,65,1245,237,1225,0,3644,492,216,216,216,3624,540,496,239,0,0,0,0,0,0,3111,2174,377,328,2791,600,350,0,0,246,1368,607,335,216,65,1245,237,1225,0
ACSSF,2019m1,nc,000,0005,0000196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,0,0,129,672,330,131,129,129,580,216,580,0
ACSSF,2019m1,nc,000,0005,0000197,0,0,0,7003,3832,1306,3730,6480,1463,3026,5575,732,378,4802,216,3765,161,216,127,2550,1845,216,1628,1351,1957,216,1440,417,94,216,1371,0,0,1086,4331,1194,2602,229,1223,5483,449,5336,0,7524,2312,1567,232,216,7868,1231,1015,661,0,0,0,0,0,0,7003,3832,1306,3730,6480,3765,1440,0,0,1086,4331,1194,2602,229,1223,5483,449,5336,0
ACSSF,2019m1,nc,000,0005,0000198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,0,0,169,1031,640,403,326,172,687,144,669,0
ACSSF,2019m1,nc,000,0005,0000199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2156,2156,2,,,,,,,,,,,2156,2156,590,2299,268,265,216,216,1257,216,1257,2
ACSSF,2019m1,nc,000,0005,0000200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1335,841,216,202,844,178,247,0,0,145,678,159,1210,77,216,1426,145,1411,0
ACSSF,2019m1,nc,000,0005,0000201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2326,522,252,349,1950,227,1704,0,0,525,1843,402,497,222,525,1904,216,1904,0
ACSSF,2019m1,nc,000,0005,0000202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3708,3440,3249,2245,450,692,216,115,2066,551,1916,1358,2817,701,204,216,216,1095,1613,1110,1268,3708,3440,1358,3708,3440,1358,3543,1572,136,767,1239,1272,444,3708,3440,3249,2245,450,692,216,115,2066,551,1916,1358
ACSSF,2019m1,nc,000,0005,0000203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2908,2500,2333,,,,,,,,,,,2908,2500,2655,1587,365,1451,216,216,1116,216,1116,2333
ACSSF,2019m1,nc,000,0005,0000204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1307,315,43,216,1386,60,388,0,0,382,424,855,372,95,599,867,76,857,0
ACSSF,2019m1,nc,000,0005,0000205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0005,0000206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2918,2799,1824,2918,2799,1824,1542,681,201,771,1222,489,939,2918,2799,2308,1901,199,523,216,517,1256,433,1193,1824
ACSSF,2019m1,nc,000,0005,0000207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,0,0,216,863,84,135,216,209,795,216,795,0
ACSSF,2019m1,nc,000,0005,0000208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,321,1462,445,757,161,646,1777,327,1670,0,2760,525,216,216,184,2602,700,411,632,0,0,0,0,0,0,2637,2403,446,401,915,1371,928,0,0,321,1462,445,757,161,646,1777,327,1670,0
ACSSF,2019m1,nc,000,0005,0000209,0,0,0,7632,3843,2212,4602,5587,875,1126,2647,928,429,4826,1242,2316,613,327,286,721,603,63,565,97,1984,216,3327,1145,162,216,3308,0,0,742,3565,859,1738,113,858,4486,836,4413,0,6280,2876,1578,479,193,6189,1775,949,1353,0,0,0,0,0,0,7632,3843,2212,4602,5587,2316,3327,0,0,742,3565,859,1738,113,858,4486,836,4413,0
ACSSF,2019m1,nc,000,0005,0000210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2211,831,216,216,2497,1114,289,0,0,364,803,224,426,12,107,1023,352,966,0
ACSSF,2019m1,nc,000,0005,0000211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0005,0000212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
