ACSSF,2019m1,nc,000,0053,0000124,,,,,,,,1135,519,201,273,94,290,811,,,,,,,,2007,928,216,380,372,470,1203,2805,1782,402,1045,677,650,1315,5746,2781,407,2192,647,1254,4171,4469,2227,826,1274,1009,797,2856
ACSSF,2019m1,nc,000,0053,0000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4445,2651,783,1446,1046,1529,3812,2331,1455,267,891,661,466,1322
ACSSF,2019m1,nc,000,0053,0000126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3461,2032,845,924,1290,1193,2472,495,642,255,640,222,469,708
ACSSF,2019m1,nc,000,0053,0000127,,,,,,,,,,,,,,,,,,,,,,995,559,216,341,343,333,770,,,,,,,,513,1342,796,648,921,832,1260,197,653,216,493,361,476,589
ACSSF,2019m1,nc,000,0053,0000128,,,,,,,,416,215,163,133,76,136,347,,,,,,,,2760,1183,360,863,461,323,1757,,,,,,,,747,1458,500,995,1075,1071,1486,383,460,319,632,244,330,532
ACSSF,2019m1,nc,000,0053,0000129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086,616,106,344,487,170,758,5146,2048,864,1273,1024,1162,4630,2851,1292,334,862,604,490,2130
ACSSF,2019m1,nc,000,0053,0000130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858,620,201,331,442,15,455,5068,2255,781,1476,1158,1450,4625,2636,1423,277,991,766,626,1602
ACSSF,2019m1,nc,000,0053,0000131,1245,766,299,559,376,332,917,,,,,,,,,,,,,,,,,,,,,,1158,523,216,438,202,158,775,2756,1905,556,1043,775,1021,2468,1060,472,216,514,210,119,1074
ACSSF,2019m1,nc,000,0053,0000132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2786,2307,631,1268,701,1361,2408,1031,373,216,306,172,315,914
ACSSF,2019m1,nc,000,0053,0000133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090,1543,729,564,752,1099,1705,684,1170,387,1062,443,899,1065
ACSSF,2019m1,nc,000,0053,0000134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4008,2066,943,1074,675,1409,3747,1278,877,295,589,353,440,743
ACSSF,2019m1,nc,000,0053,0000135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3844,2132,849,1181,850,1382,3476,1444,897,332,654,314,342,827
ACSSF,2019m1,nc,000,0053,0000136,,,,,,,,356,569,287,324,229,484,713,,,,,,,,2462,1334,77,924,670,561,1610,1667,906,166,471,697,246,1178,1088,1788,977,922,579,1210,1699,563,923,255,790,679,584,820
ACSSF,2019m1,nc,000,0053,0000137,,,,,,,,620,357,146,236,174,189,398,,,,,,,,1906,1049,216,599,214,562,1169,2015,1057,235,711,349,372,1359,3456,1735,664,1190,876,1196,2868,763,916,484,625,554,615,633
ACSSF,2019m1,nc,000,0053,0000138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3797,1800,736,1218,671,782,3135,1717,826,264,395,471,111,1158
ACSSF,2019m1,nc,000,0053,0000139,,,,,,,,825,267,252,243,210,216,723,,,,,,,,,,,,,,,1131,700,125,458,413,308,814,3831,1649,396,1272,728,821,3164,1720,1059,593,743,520,449,1286
ACSSF,2019m1,nc,000,0053,0000140,,,,,,,,2421,1492,171,144,367,1246,1757,,,,,,,,3596,1673,274,1298,417,247,2329,1445,757,385,400,77,403,948,3690,1482,514,674,589,1011,3344,3740,1817,528,1301,423,426,2566
ACSSF,2019m1,nc,000,0053,0000141,,,,,,,,1915,826,127,252,374,515,1391,,,,,,,,3779,1482,325,928,769,116,2563,1644,828,269,585,115,300,981,2528,814,187,389,324,398,2110,3849,1428,411,940,762,251,2704
ACSSF,2019m1,nc,000,0053,0000142,,,,,,,,3046,1458,425,590,336,1122,2246,,,,,,,,5680,2695,427,1994,810,435,3652,2225,1658,561,1491,725,344,991,2937,1454,292,337,273,1311,2809,5503,2660,625,2014,850,598,3705
ACSSF,2019m1,nc,000,0053,0000143,,,,,,,,2406,949,270,966,227,165,1709,,,,,,,,,,,,,,,2489,1249,454,972,258,259,1629,6722,3100,1443,2045,1149,1217,5246,3817,2609,603,994,721,1152,1544
ACSSF,2019m1,nc,000,0053,0000144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4397,2337,371,1545,506,1390,3834,4864,2041,757,1151,719,682,3539
ACSSF,2019m1,nc,000,0053,0000145,,,,,,,,1204,443,113,232,224,198,937,,,,,,,,,,,,,,,1076,785,449,305,408,327,595,5574,2872,688,1584,1152,1629,4375,4435,1929,329,1203,772,415,3438
ACSSF,2019m1,nc,000,0053,0000146,,,,,,,,2500,1102,128,514,578,421,1747,,,,,,,,3848,1760,383,1226,471,188,2304,,,,,,,,4258,2367,520,1247,1056,1535,3524,4628,2222,472,1249,1291,461,2781
ACSSF,2019m1,nc,000,0053,0000147,,,,,,,,3194,1243,480,782,460,385,2441,,,,,,,,2093,956,504,631,202,216,1446,1376,1034,575,254,660,316,1077,5756,2660,858,1467,1049,1228,4538,4314,2102,695,1404,643,348,2840
ACSSF,2019m1,nc,000,0053,0000148,,,,,,,,1336,844,175,574,410,548,1112,,,,,,,,,,,,,,,2719,1695,316,851,462,700,1303,4162,2448,730,1214,1212,1330,3515,1928,1478,180,1174,755,674,1623
ACSSF,2019m1,nc,000,0053,0000149,,,,,,,,1315,779,176,497,345,161,812,,,,,,,,,,,,,,,1909,1211,234,947,577,269,1008,3692,1827,933,961,1130,1090,3169,1879,1480,690,928,360,318,1290
ACSSF,2019m1,nc,000,0053,0000150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470,1016,421,418,347,443,742,782,1958,970,831,859,1580,1777,107,372,478,457,522,179,386
ACSSF,2019m1,nc,000,0053,0000151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812,752,173,283,423,239,481,1008,1739,825,794,783,1221,2053,319,455,302,610,625,312,333
ACSSF,2019m1,nc,000,0053,0000152,,,,,,,,,,,,,,,,,,,,,,2597,1263,416,770,437,320,1594,1172,905,288,422,605,304,608,679,1682,792,730,608,990,1676,364,593,513,621,511,518,657
ACSSF,2019m1,nc,000,0053,0000153,,,,,,,,,,,,,,,,,,,,,,1492,1014,122,544,397,339,754,,,,,,,,900,1531,762,956,599,1163,1803,789,686,440,721,434,333,711
ACSSF,2019m1,nc,000,0053,0000154,,,,,,,,,,,,,,,,,,,,,,2217,1107,429,606,676,242,1417,1116,970,300,723,204,190,505,689,1147,738,802,531,928,1221,523,1153,584,719,856,743,1152
ACSSF,2019m1,nc,000,0053,0000155,,,,,,,,,,,,,,,,,,,,,,2140,981,211,673,312,371,1526,,,,,,,,384,1116,667,686,611,979,1155,541,1089,731,827,487,1041,1339
ACSSF,2019m1,nc,000,0053,0000156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098,716,167,219,373,516,712,663,1317,552,475,570,1169,1278,418,491,194,347,586,302,643
ACSSF,2019m1,nc,000,0053,0000157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2033,1225,510,511,548,769,1267,6035,3279,824,1626,745,2092,4096,2418,1100,433,759,149,454,1670
ACSSF,2019m1,nc,000,0053,0000158,,,,,,,,,,,,,,,,,,,,,,1907,1050,624,889,225,359,1423,2209,1401,216,1063,615,426,1318,834,2439,710,830,537,2411,2343,336,704,622,666,304,483,750
ACSSF,2019m1,nc,000,0053,0000159,179,119,12,8,80,88,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630,1537,827,575,647,1156,1346,474,773,449,348,132,591,590
ACSSF,2019m1,nc,000,0053,0000160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753,648,403,300,145,303,518,1494,1284,603,717,746,950,1663,354,624,318,569,376,486,645
ACSSF,2019m1,nc,000,0053,0000161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2314,1720,545,985,253,763,2054,6029,2915,1324,1687,827,2072,4735,1949,2397,233,681,343,1879,2249
ACSSF,2019m1,nc,000,0053,0000162,,,,,,,,,,,,,,,,,,,,,,932,699,216,268,379,223,622,1775,1566,216,464,432,834,763,4174,2263,687,1428,1424,1440,3032,2002,1055,211,509,590,476,1347
ACSSF,2019m1,nc,000,0053,0000163,,,,,,,,,,,,,,,,,,,,,,1789,893,216,711,332,151,1195,1333,695,287,509,125,308,1024,4101,2896,737,1606,1103,1959,3104,2103,1165,216,723,409,434,1477
ACSSF,2019m1,nc,000,0053,0000164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250,1033,375,579,216,498,1516,469,1409,546,746,541,1087,1385,211,594,339,328,280,592,622
ACSSF,2019m1,nc,000,0053,0000165,1556,869,98,523,356,378,986,,,,,,,,,,,,,,,1564,845,235,492,373,82,863,,,,,,,,1052,1726,443,818,1717,952,2076,1148,771,198,458,367,247,736
ACSSF,2019m1,nc,000,0053,0000166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780,1191,323,743,413,494,1079,2874,1593,385,992,633,1012,2318,2360,1144,504,638,447,490,1665
ACSSF,2019m1,nc,000,0053,0000167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347,1048,116,675,507,264,664,3575,1857,581,1110,887,1187,2651,2344,1290,152,853,416,714,1552
ACSSF,2019m1,nc,000,0053,0000168,,,,,,,,,,,,,,,,,,,,,,1455,751,220,620,140,192,916,1912,1252,319,1038,308,88,1065,3422,1963,710,1007,670,706,2733,2449,1316,435,836,308,683,1559
ACSSF,2019m1,nc,000,0053,0000169,1611,989,397,561,640,645,1439,,,,,,,,,,,,,,,1398,711,216,578,252,225,889,,,,,,,,1137,614,245,373,170,456,1100,939,560,258,505,222,222,546
ACSSF,2019m1,nc,000,0053,0000170,942,629,151,397,361,457,930,,,,,,,,,,,,,,,1277,888,85,648,403,324,787,2241,1359,252,535,648,726,1136,711,1373,592,739,810,952,1101,302,645,300,326,477,565,709
ACSSF,2019m1,nc,000,0053,0000171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1364,526,131,292,278,169,1013,4474,1966,604,1190,795,1566,3462,2616,1321,570,970,486,358,1687
ACSSF,2019m1,nc,000,0053,0000172,,,,,,,,792,626,326,461,190,423,658,,,,,,,,,,,,,,,1055,807,249,417,589,210,493,4192,1550,817,1165,1044,1043,3805,2637,1467,335,1120,528,610,1639
ACSSF,2019m1,nc,000,0053,0000173,697,544,58,317,204,457,576,844,816,303,573,232,362,652,,,,,,,,2436,1335,323,867,363,549,1392,2916,2070,444,1531,739,554,1527,2828,1893,957,849,652,1657,2699,1269,1106,596,629,372,980,1101
ACSSF,2019m1,nc,000,0053,0000174,,,,,,,,,,,,,,,,,,,,,,1907,1050,624,889,225,359,1423,2209,1401,216,1063,615,426,1318,834,2439,710,830,537,2411,2343,336,704,622,666,304,483,750
ACSSF,2019m1,nc,000,0053,0000175,,,,,,,,400,246,123,112,216,185,380,,,,,,,,2922,1350,102,867,611,240,1787,1986,1395,497,1157,326,216,923,536,1196,784,654,682,1183,1271,295,602,358,523,689,584,599
ACSSF,2019m1,nc,000,0053,0000176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250,1033,375,579,216,498,1516,469,1409,546,746,541,1087,1385,211,594,339,328,280,592,622
ACSSF,2019m1,nc,000,0053,0000177,,,,,,,,,,,,,,,,,,,,,,2029,1016,271,552,695,191,1252,1244,734,219,442,506,114,856,3214,2069,964,1377,1155,1533,3109,1209,1292,388,825,869,782,1431
ACSSF,2019m1,nc,000,0053,0000178,,,,,,,,358,215,163,133,76,136,278,,,,,,,,2609,1177,360,837,461,323,1598,,,,,,,,514,1155,355,626,838,914,1115,304,335,257,522,160,330,443
ACSSF,2019m1,nc,000,0053,0000179,,,,,,,,1009,923,231,589,438,538,767,,,,,,,,,,,,,,,3337,2224,390,1320,772,700,1432,3112,2086,913,1004,1061,1345,2966,2021,1056,692,791,733,651,1913
ACSSF,2019m1,nc,000,0053,0000180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447,1076,528,498,886,758,982,197,607,216,430,361,384,530
ACSSF,2019m1,nc,000,0053,0000181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,905,470,374,622,744,893,216,369,318,402,300,291,369
ACSSF,2019m1,nc,000,0053,0000182,,,,,,,,1087,678,287,369,208,472,895,,,,,,,,,,,,,,,,,,,,,,3415,1778,972,947,803,811,2902,2021,1047,242,815,466,427,1401
ACSSF,2019m1,nc,000,0053,0000183,,,,,,,,1091,1129,330,393,420,659,1288,,,,,,,,,,,,,,,1173,983,38,785,247,609,396,2810,2062,387,1018,498,1727,2734,2143,1500,679,758,491,475,1025
ACSSF,2019m1,nc,000,0053,0000184,,,,,,,,,,,,,,,,,,,,,,2847,1188,274,753,432,216,1817,,,,,,,,1843,972,458,780,791,676,1412,417,554,156,441,380,228,413
ACSSF,2019m1,nc,000,0053,0000185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546,1011,624,702,443,891,1177,2,450,119,229,330,366,450
ACSSF,2019m1,nc,000,0053,0000186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3290,2137,764,1182,792,1217,3099,2042,1119,302,632,633,312,1373
ACSSF,2019m1,nc,000,0053,0000187,,,,,,,,1566,908,344,232,338,719,1142,,,,,,,,3410,1887,658,1103,338,946,1804,2290,1236,859,637,488,599,1856,580,1668,842,610,304,1501,1639,828,1257,781,675,488,927,1284
ACSSF,2019m1,nc,000,0053,0000188,,,,,,,,747,570,218,322,218,343,495,,,,,,,,2535,1243,287,691,465,603,1492,3021,1917,439,1185,704,656,1461,804,1829,968,1039,835,1739,1955,750,1409,806,1033,737,916,1428
ACSSF,2019m1,nc,000,0053,0000189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,878,482,454,563,752,718,,,,,,,
ACSSF,2019m1,nc,000,0053,0000190,,,,,,,,554,256,252,276,210,168,452,,,,,,,,,,,,,,,1299,860,236,508,465,308,966,716,1178,770,758,576,947,1279,283,659,587,597,638,466,822
ACSSF,2019m1,nc,000,0053,0000191,,,,,,,,1296,1289,483,888,422,763,984,,,,,,,,3512,1447,329,983,672,517,2698,4757,2874,460,1696,978,1128,2399,1422,2571,1151,1108,1358,2024,2455,827,1453,1038,1019,1012,944,1528
ACSSF,2019m1,nc,000,0053,0000192,,,,,,,,,,,,,,,,,,,,,,2217,1107,429,606,676,242,1417,1116,970,300,723,204,190,505,689,1147,738,802,531,928,1221,523,1153,584,719,856,743,1152
ACSSF,2019m1,nc,000,0053,0000193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453,1245,650,450,646,1129,1260,334,969,387,810,443,692,760
ACSSF,2019m1,nc,000,0053,0000194,,,,,,,,462,399,146,236,175,265,342,,,,,,,,,,,,,,,1680,988,235,699,259,357,981,2257,1601,612,1059,1016,1115,2212,1746,1147,484,544,526,691,1114
ACSSF,2019m1,nc,000,0053,0000195,,,,,,,,,,,,,,,,,,,,,,3445,1353,476,899,289,254,2614,1244,946,544,453,398,196,777,754,1636,740,974,916,1614,1703,515,1164,496,574,744,734,1276
ACSSF,2019m1,nc,000,0053,0000196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540,1394,700,602,565,997,1222,569,676,313,399,286,343,343
ACSSF,2019m1,nc,000,0053,0000197,,,,,,,,2438,1858,675,855,633,1605,2099,,,,,,,,7553,3563,936,2563,1253,797,4782,5257,2994,1095,2037,1286,840,3264,1760,3624,1612,1433,1247,3283,3542,1171,1816,1517,1408,1346,1520,1796
ACSSF,2019m1,nc,000,0053,0000198,,,,,,,,,,,,,,,,,,,,,,1234,958,216,513,395,335,478,,,,,,,,877,1430,728,807,534,1106,1743,626,643,166,644,200,331,580
ACSSF,2019m1,nc,000,0053,0000199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1612,1092,210,294,651,567,749,623,1074,507,591,625,862,957,,,,,,,
ACSSF,2019m1,nc,000,0053,0000200,179,119,12,8,80,88,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630,1537,827,575,647,1156,1346,474,773,449,348,132,591,590
ACSSF,2019m1,nc,000,0053,0000201,,,,,,,,,,,,,,,,,,,,,,1781,897,216,711,332,199,1219,1981,1600,287,676,321,822,1183,727,2036,840,961,928,1932,2035,563,945,216,562,316,638,754
ACSSF,2019m1,nc,000,0053,0000202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2280,1701,680,894,356,837,2126,3141,3058,1359,1603,1013,2322,3278,1497,2357,311,339,377,1977,1961
ACSSF,2019m1,nc,000,0053,0000203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015,751,162,420,594,128,614,2667,1706,760,850,514,949,2955,2148,939,411,913,190,440,1446
ACSSF,2019m1,nc,000,0053,0000204,846,841,393,466,554,713,1070,,,,,,,,,,,,,,,1407,771,216,638,252,248,867,,,,,,,,447,531,245,278,228,474,733,310,345,258,269,270,252,374
ACSSF,2019m1,nc,000,0053,0000205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319,981,625,609,838,767,972,106,491,150,482,554,124,480
ACSSF,2019m1,nc,000,0053,0000206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1382,937,421,258,347,442,696,2004,2125,833,1157,859,1521,1903,1524,559,478,509,468,179,1205
ACSSF,2019m1,nc,000,0053,0000207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512,1249,758,704,208,1196,1380,,,,,,,
ACSSF,2019m1,nc,000,0053,0000208,,,,,,,,732,642,326,461,190,459,644,,,,,,,,2563,1243,289,1085,249,240,1530,1903,1018,282,490,700,274,1184,775,1673,794,733,928,1516,1478,414,964,590,524,418,701,831
ACSSF,2019m1,nc,000,0053,0000209,,,,,,,,1606,1454,641,895,881,1045,1521,,,,,,,,6136,3002,713,1908,1340,904,4220,4517,3340,1167,2022,665,1098,2298,1455,3637,2257,1923,1629,3556,3693,1374,1925,1343,1162,1319,1530,1956
ACSSF,2019m1,nc,000,0053,0000210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098,716,167,219,373,516,712,657,1317,552,475,570,1169,1270,418,491,194,347,586,302,643
ACSSF,2019m1,nc,000,0053,0000211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283,772,639,528,152,680,732,,,,,,,
ACSSF,2019m1,nc,000,0053,0000212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390,903,553,467,452,1007,1072,267,1114,173,855,452,239,1157
