ACSSF,2019m1,nc,000,0178,0000101,1914,1482,1811,2057,1319,1914,1168,1048,2439,2823,968,1964,1278,2083,2289,2858,4736
ACSSF,2019m1,nc,000,0178,0000102,2095,1392,1170,1852,1491,2095,958,1628,2114,2290,1758,1770,1056,2382,2078,2828,2881
ACSSF,2019m1,nc,000,0178,0000103,1193,834,1128,1305,130,1193,1283,2352,3051,2909,1569,2213,992,1350,2894,3060,4356
ACSSF,2019m1,nc,000,0178,0000104,2080,1265,1440,1152,832,2080,995,2015,2598,2307,1560,1512,953,2007,2012,2789,5830
ACSSF,2019m1,nc,000,0178,0000105,2107,1046,1621,1321,695,2107,1031,2387,4342,4136,4011,3530,1744,2172,2579,3359,7978
ACSSF,2019m1,nc,000,0178,0000106,6385,4617,3365,2940,1980,6385,941,1726,3477,4126,1441,3207,2004,6099,2848,5883,4592
ACSSF,2019m1,nc,000,0178,0000107,6498,3530,3496,3296,2760,6498,722,993,2773,3328,1561,3485,2270,6546,1442,6584,5304
ACSSF,2019m1,nc,000,0178,0000108,5900,2444,4303,4081,2698,5900,619,1482,2443,2698,2408,3260,2942,5948,1439,5860,8128
ACSSF,2019m1,nc,000,0178,0000109,7837,4057,4362,3983,2626,7837,750,2328,3813,3398,1670,3339,3377,7876,3606,7567,6936
ACSSF,2019m1,nc,000,0178,0000110,5381,3581,2788,3180,2457,5381,1015,1280,3294,2927,1763,3057,1740,5399,1403,5298,8273
ACSSF,2019m1,nc,000,0178,0000111,4745,2256,2705,3229,1717,4745,170,484,1980,1761,1384,3031,2846,4745,1557,4776,8774
ACSSF,2019m1,nc,000,0178,0000112,4091,2308,3043,3192,2149,4091,317,851,2003,1937,1111,3168,2441,4059,1240,4204,7708
ACSSF,2019m1,nc,000,0178,0000113,3629,2390,2540,3233,1811,3629,717,955,1939,2101,1485,2553,2092,3597,1512,3699,10184
ACSSF,2019m1,nc,000,0178,0000114,6339,3084,3090,3117,2480,6339,676,2042,3438,3552,2363,2944,3487,6729,2082,6312,3607
ACSSF,2019m1,nc,000,0178,0000115,5935,3292,3123,3005,2184,5935,1120,1811,3475,3173,1669,3024,2052,6375,3351,6208,6285
ACSSF,2019m1,nc,000,0178,0000116,1419,750,1039,1345,613,1419,869,1175,2710,3218,1276,2425,2224,2701,2308,3274,5608
ACSSF,2019m1,nc,000,0178,0000117,1815,1447,2053,1534,1034,1815,1178,2069,2544,2597,2137,2199,2482,1859,2030,2814,6308
ACSSF,2019m1,nc,000,0178,0000118,2280,1194,971,693,708,2280,943,1807,3374,2406,1851,2543,1460,2452,2582,4052,3914
ACSSF,2019m1,nc,000,0178,0000119,5353,2831,3167,3460,2588,5353,755,1316,2922,2948,1768,2336,2209,5589,2665,5700,5993
ACSSF,2019m1,nc,000,0178,0000120,5784,3835,3158,2500,1794,5784,884,1799,3135,3140,1729,2889,1036,5775,2583,5237,3344
ACSSF,2019m1,nc,000,0178,0000121,6112,3791,2204,3072,2248,6112,770,2498,2352,3322,1927,3100,1920,6113,3225,5647,8264
