ACSSF,2019e1,nc,000,0043,0000038,,,,,,,,,,,,,,,,,,,,,,37198,2127,402,2978,1789,3408,3318,5800,3360,3219,1782,770,281,4156,3808,37198,721,3452,7998,5716,6602,2368,3633,1236,405,2463,1402,1202,39400,39142,708,8713,14355,15366,33464,346,7626,11830,13662,2719,241,684,1275,519,0,0,0,0,0,757,0,0,572,185,2202,121,403,678,1000,39400,36213,33494,2719,2101,425,193,105,460,420,2202
ACSSF,2019e1,nc,000,0043,0000039,145462,127654,114327,13327,8705,1973,1460,1000,189,734,442,170,122,0,0,520,65,495,2596,632,12766,132696,2637,2236,3945,7369,12405,14609,19624,19529,10214,12086,4472,3435,10890,9245,132696,2883,11628,19965,28313,21896,8618,17960,1912,2705,8918,4347,3551,145462,143886,4485,28240,66034,45127,113895,1272,22316,53055,37252,12947,1247,2961,5145,3594,734,342,100,292,0,3787,1139,1098,977,573,12523,485,1765,6565,3708,145462,127654,114327,13327,8705,1973,2649,734,2596,1712,12766
ACSSF,2019e1,nc,000,0043,0000040,,,,,,,,,,,,,,,,,,,,,,94309,3576,3204,6459,10144,11966,16981,13911,7844,5309,2525,2725,778,2920,5967,94309,6894,15338,15138,12018,9673,6513,14210,3163,1504,6286,2988,584,99269,79886,1907,18075,31814,28090,64247,1109,12030,27173,23935,9750,0,5110,2519,2121,117,0,117,0,0,2361,798,433,50,1080,3411,0,385,2072,954,99269,84965,69610,15355,12595,2122,638,117,7567,1660,4960
ACSSF,2019e1,nc,000,0043,0000041,86968,67757,63041,4716,3157,955,123,425,56,6754,6706,48,0,0,0,0,131,1170,2883,264,8009,78959,909,1285,2468,2613,6943,10121,12660,10619,10240,7855,4202,888,3747,4409,78959,1042,6771,9458,11783,14507,7931,10335,2792,4659,6009,2420,1252,86968,84323,1899,18925,36362,27137,62506,151,12006,28420,21929,4708,0,761,1923,2024,6659,1276,2435,2345,603,4079,365,1498,1070,1146,6371,107,2225,2604,1435,86968,67757,63041,4716,3157,955,604,6754,2883,1565,8009
ACSSF,2019e1,nc,000,0043,0000042,,,,,,,,,,,,,,,,,,,,,,87022,2334,2474,2790,5370,4239,12617,15014,11196,8068,5810,1760,1079,8313,5958,87022,2229,10639,19263,13760,12773,3361,10234,943,3089,5185,3029,2517,92094,92077,3428,19447,35831,33371,75708,950,16642,30795,27321,7457,424,1036,2879,3118,1732,956,276,0,500,2108,336,967,513,292,5072,762,526,1644,2140,92094,83182,75725,7457,5877,1352,228,1732,1115,993,5072
ACSSF,2019e1,nc,000,0043,0000043,,,,,,,,,,,,,,,,,,,,,,46270,1731,759,3022,4221,6539,5525,6619,5370,2532,2845,633,407,2759,3308,46270,2593,6399,6915,8034,5740,2920,6870,2011,1438,2050,889,411,49135,49086,1029,7663,19765,20629,38546,891,5534,15411,16710,6513,0,1640,2833,2040,0,0,0,0,0,1167,138,0,503,526,2860,0,489,1018,1353,49135,45063,38546,6517,4525,1353,639,13,509,685,2865
ACSSF,2019e1,nc,000,0043,0000044,43320,41347,37313,4034,1899,959,636,156,384,264,235,0,0,29,0,0,55,0,282,448,924,42396,2496,951,1657,3192,4083,7211,6323,4645,2187,2213,869,552,3463,2554,42396,2514,4135,6378,8197,6274,2873,5127,1537,785,2679,925,972,43320,43277,741,9512,16701,16323,37313,393,7686,14710,14524,4007,176,1294,1632,905,248,0,175,31,42,785,172,245,102,266,924,0,112,226,586,43320,41347,37313,4034,1899,959,1176,264,282,503,924
ACSSF,2019e1,nc,000,0043,0000045,,,,,,,,,,,,,,,,,,,,,,27898,1096,372,1977,1837,3228,3633,3173,2246,1405,2041,1119,65,2528,3178,27898,663,3496,4112,6061,4593,1620,2866,1080,715,1150,1144,398,28691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28691,27242,24722,2520,2336,77,107,162,281,213,793
ACSSF,2019e1,nc,000,0043,0000046,,,,,,,,,,,,,,,,,,,,,,46684,1739,1455,1329,2736,4877,5409,7548,6511,2900,2615,1965,490,3571,3539,46684,2127,5235,7517,8003,6771,2809,5443,1516,534,2312,3239,1178,49200,48426,638,7966,16918,22904,40501,191,5743,14904,19663,4588,222,1471,952,1943,68,0,68,0,0,1235,225,126,498,386,2034,0,558,564,912,49200,45331,40673,4658,3262,1001,395,118,592,643,2516
ACSSF,2019e1,nc,000,0043,0000047,,,,,,,,,,,,,,,,,,,,,,17165,570,778,550,1010,1606,1772,2788,2935,1161,758,986,0,1420,831,17165,756,2129,2210,5964,2051,983,1199,361,389,726,321,76,17971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17971,15995,14436,1559,950,266,343,0,794,376,806
