ACSSF,2019e1,nc,000,0090,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32149,36757,45280,13331,26693,36877,8311,37309,42320,50783,15204,30797,44587,8211,27014,28943,33778,13584,23726,32351,8855,,,,,,,,40060,41543,45860,2499,35063,33750,37656,.,.,.,.,.,.,.,24224,30366,30592,.,20798,21445,15028,16261,15569,27981,13727,21123,32056,2499,40129,43387,51020,14250,32467,47772,9479,24291,27032,31676,12111,20661,22262,3941,41299
ACSSF,2019e1,nc,000,0090,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31502,37792,45676,12475,28212,37075,11606,32155,39982,47027,15445,29782,36787,11387,,,,,,,,.,.,.,.,.,.,.,,,,,,,,.,.,.,.,.,.,.,11411,31258,.,.,10525,.,3809,4862,2499,.,.,20791,.,20791,32384,41315,50415,14840,29508,37169,11444,25881,26732,35064,23276,21003,27112,3520,41568
ACSSF,2019e1,nc,000,0090,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35838,45280,56819,12860,28104,37043,11734,37271,46649,59681,16045,30467,41512,11694,29901,36242,57507,2499,26487,30368,13408,,,,,,,,41495,86165,61923,131313,30032,37372,5179,.,.,.,.,.,.,.,24899,37548,38122,.,14323,22823,8697,,,,,,,,38828,48319,60178,14699,31143,41613,11834,23469,34234,38480,9601,16411,24576,10607,46616
ACSSF,2019e1,nc,000,0090,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40040,43851,50363,16340,32180,41796,10769,41364,46645,51945,19730,36557,42929,10955,28219,31783,39442,12481,27165,40596,5662,48734,48734,.,.,.,.,.,37106,24299,24375,.,43530,43530,.,.,.,.,.,.,.,.,27782,35535,36643,.,25402,26570,13554,24206,27226,72770,6671,18830,28714,12892,42144,50460,55886,22577,38766,43581,10548,25577,28262,34005,15071,21818,25328,11687,44379
ACSSF,2019e1,nc,000,0090,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39755,46451,55918,9451,33257,44728,18774,40811,48522,56988,9906,36320,48291,19928,27377,40716,50101,5956,25744,30382,5712,.,.,.,.,.,.,.,,,,,,,,.,.,.,.,.,.,.,40110,.,.,.,.,.,.,28863,.,.,.,.,.,.,41699,50683,60095,9810,35343,48715,19056,31806,30638,30793,.,40974,41027,40923,51023
ACSSF,2019e1,nc,000,0090,0000036,103644,51525,34537,0,34537,0,267,288,20,693,671,1043,586,2433,1035,4222,4947,5557,3022,2234,942,1756,1109,1557,2155,16988,6926,10062,1357,934,1453,1055,923,628,484,449,309,664,828,581,115,40,22,0,72,62,63,23,52119,18471,0,18471,0,0,58,306,609,554,355,928,1855,1197,2390,1505,1001,1677,1415,995,962,821,769,1074,33648,19674,13974,1811,1695,1798,1008,1323,974,1776,413,877,697,249,670,277,0,0,72,0,0,90,244,40013,44279,56565,12347,34811,45492,11686,49270,58776,75047,15386,41308,55570,13208,33000,35800,41534,11517,31623,38504,10169,21491,12069,.,.,40568,41024,.,42275,74824,79672,20435,35012,40920,10859,6528,23426,.,.,5714,.,5714,28618,31728,35712,13065,22633,26825,11872,30017,40396,60950,6178,22130,45393,12405,52080,63511,80696,16524,43728,57176,13840,27561,31011,35591,10628,22392,31676,11276,50552
ACSSF,2019e1,nc,000,0090,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34460,41193,51632,16620,30178,41159,7673,38135,49803,55651,22111,31370,41801,7324,22097,21935,22228,2499,25583,35535,10301,22182,.,.,.,.,.,.,,,,,,,,.,.,.,.,.,.,.,,,,,,,,7300,.,.,.,40990,.,40990,38885,50325,56336,21286,31682,41844,7481,20242,30191,31749,13759,12849,32158,6494,46183
ACSSF,2019e1,nc,000,0090,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30198,34447,46265,7701,26015,38179,15386,35326,38362,49557,13268,28356,40904,10943,26668,28052,44119,5014,26313,34422,19528,20885,.,.,.,22524,22524,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,20684,16722,.,.,.,.,.,35269,37816,50313,13268,28121,41073,10997,,,,,,,,42434
ACSSF,2019e1,nc,000,0090,0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31453,35027,45559,11833,27369,41168,11905,32263,36356,49830,12764,30281,41998,12371,27627,31195,34463,10268,23059,40375,10576,13184,12432,.,11194,13502,.,.,47541,120278,120859,5625,46201,49324,2499,.,.,.,.,.,.,.,14737,30665,47948,6204,13574,14476,6165,19444,17873,19042,15831,22707,35410,12757,33319,36808,50350,12677,30893,43683,12299,19165,27508,31497,9647,14717,14973,7037,42241
ACSSF,2019e1,nc,000,0090,0000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24625,25388,27320,11781,22032,33224,9470,24881,26025,27345,14232,21864,34677,9970,25968,26042,36836,11376,25865,33368,4638,23452,21775,21775,.,44587,50090,.,22370,24159,26034,10054,19771,24519,18750,.,.,.,.,.,.,.,24987,40462,52873,11195,6779,.,4116,17032,19402,22073,2588,13147,40374,10187,25735,27610,29800,15920,22070,33730,10308,23167,23600,24411,2499,20073,36760,6334,29436
