ACSSF,2019e1,nc,000,0157,0000051,48482,29515,2707,1368,824,515,0,0,0,15609,1848,1417,2218,4994,4136,996,11199,391,298,557,2251,2347,5355,18967,7278,5618,1335,325,0,0,0,8759,3887,1590,1874,1124,284,0,2930,524,574,375,493,684,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000052,28376,20666,2379,580,417,1097,80,205,0,10366,1424,1076,1654,2965,1790,1457,7921,405,577,761,1026,670,4482,7710,2143,1307,209,531,0,96,0,4246,2210,609,388,559,391,89,1321,530,0,319,277,195,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000053,32384,18452,916,343,490,53,0,11,19,11081,893,1685,1714,4147,1932,710,6455,181,418,711,1612,1106,2427,13932,2686,2213,473,0,0,0,0,8189,3452,1307,2211,1053,130,36,3057,325,406,587,1209,246,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000054,40340,17730,1760,688,737,183,0,0,152,9039,2013,1612,1769,2218,1066,361,6931,510,852,1104,947,993,2525,22610,8186,6315,1369,502,0,0,0,10642,5708,1957,1221,1546,157,53,3782,1344,495,967,863,61,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000055,64728,43032,3364,1583,713,865,170,33,0,30361,3911,4130,6912,10849,4080,479,9307,906,895,1171,2836,2046,1453,21696,8404,7248,804,84,268,0,0,10696,7411,1382,986,815,51,51,2596,758,230,593,973,0,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000056,342448,179563,23328,13322,4866,3497,993,564,86,114595,17843,15744,19638,43048,13920,4402,41640,2358,1840,4198,9912,9152,14180,162885,66828,53445,8366,4347,670,0,0,81589,42256,16364,14724,6552,1086,607,14468,4389,2426,3598,3280,246,529,342448,179563,55973,52022,511,1490,953,868,129,27333,25546,173,199,159,547,709,53953,50636,703,1422,339,412,441,23636,22490,281,221,47,351,246,18668,18552,76,0,40,0,0,162885,127246,37261,8365,40035,18764,22255,566,22669,9835,1848,5907,2524,2329,226,10502,4980,1475,2088,699,758,502,1332,782,70,414,66,0,0,1136,971,52,61,0,52,0
ACSSF,2019e1,nc,000,0157,0000057,30660,21095,2496,1064,1106,326,0,0,0,13936,2566,1458,2475,5381,1778,278,4663,335,405,319,1644,477,1483,9565,2262,1850,219,193,0,0,0,5425,1937,1677,1351,460,0,0,1878,525,677,364,221,69,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000058,114726,59179,8076,4395,2737,606,154,103,81,35499,5736,5485,6972,12023,3760,1523,15604,1375,1395,2115,2945,2938,4836,55547,25614,19906,3161,1965,238,344,0,23704,11374,3878,4485,3381,496,90,6229,2051,1072,820,674,412,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000059,82087,35827,4795,2439,1674,135,334,159,54,19510,3775,2060,2736,6868,2764,1307,11522,537,233,589,1519,1976,6668,46260,21156,17608,2228,1042,141,90,47,20700,11631,3327,4066,1407,114,155,4404,1848,572,655,668,534,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000060,27796,15065,1259,304,518,171,266,0,0,9045,1266,1092,1517,3425,1376,369,4761,485,163,249,1101,975,1788,12731,3664,3048,299,317,0,0,0,6882,3062,1323,868,1540,0,89,2185,615,223,697,283,267,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000061,118046,57490,5104,2991,1066,624,316,107,0,33978,5324,2714,5369,12947,5823,1801,18408,1421,745,1748,3332,3291,7871,60556,22970,17792,1909,2449,692,38,90,30345,16023,4431,5716,2454,807,914,7241,2398,1460,1769,838,583,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000062,37402,12506,1562,792,292,393,0,85,0,6767,692,1076,1836,1688,617,858,4177,498,190,205,1635,829,820,24896,12374,9503,2537,155,64,115,0,9988,4493,1436,2308,1674,77,0,2534,570,473,755,389,101,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000063,40877,23054,2406,1426,718,262,0,0,0,13087,1747,1528,2903,4420,2078,411,7561,610,438,947,1538,1482,2546,17823,6049,4955,632,353,75,34,0,9310,3719,2097,1866,1472,73,83,2464,908,367,582,394,76,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000065,188412,96410,14897,8274,3329,2494,800,0,0,57622,10137,7268,10552,20520,8047,1098,23891,1118,1228,2255,6138,4291,8861,92002,38088,30709,4738,2290,51,300,0,43233,20371,9447,7785,4412,992,226,10681,4345,1873,2190,1598,260,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000066,54673,24077,1953,1095,387,471,0,0,0,12269,2543,1294,1732,4291,1778,631,9855,896,827,1339,1965,1507,3321,30596,13212,11494,1138,446,134,0,0,11842,5943,1852,2546,1501,0,0,5542,2237,496,1260,929,191,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000067,94884,49093,5557,3630,934,699,294,0,0,27261,4600,2874,3668,10185,4260,1674,16275,803,470,1320,4035,2437,7210,45791,16082,11247,2914,1680,241,0,0,24196,11765,4619,5300,2206,117,189,5513,1646,1112,1108,877,228,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000068,40340,17730,1760,688,737,183,0,0,152,9039,2013,1612,1769,2218,1066,361,6931,510,852,1104,947,993,2525,22610,8186,6315,1369,502,0,0,0,10642,5708,1957,1221,1546,157,53,3782,1344,495,967,863,61,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000069,342448,179563,23328,13322,4866,3497,993,564,86,114595,17843,15744,19638,43048,13920,4402,41640,2358,1840,4198,9912,9152,14180,162885,66828,53445,8366,4347,670,0,0,81589,42256,16364,14724,6552,1086,607,14468,4389,2426,3598,3280,246,529,342448,179563,55973,52022,511,1490,953,868,129,27333,25546,173,199,159,547,709,53953,50636,703,1422,339,412,441,23636,22490,281,221,47,351,246,18668,18552,76,0,40,0,0,162885,127246,37261,8365,40035,18764,22255,566,22669,9835,1848,5907,2524,2329,226,10502,4980,1475,2088,699,758,502,1332,782,70,414,66,0,0,1136,971,52,61,0,52,0
ACSSF,2019e1,nc,000,0157,0000070,30660,21095,2496,1064,1106,326,0,0,0,13936,2566,1458,2475,5381,1778,278,4663,335,405,319,1644,477,1483,9565,2262,1850,219,193,0,0,0,5425,1937,1677,1351,460,0,0,1878,525,677,364,221,69,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000071,27796,15065,1259,304,518,171,266,0,0,9045,1266,1092,1517,3425,1376,369,4761,485,163,249,1101,975,1788,12731,3664,3048,299,317,0,0,0,6882,3062,1323,868,1540,0,89,2185,615,223,697,283,267,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000072,114540,58993,7890,4299,2647,606,154,103,81,35499,5736,5485,6972,12023,3760,1523,15604,1375,1395,2115,2945,2938,4836,55547,25614,19906,3161,1965,238,344,0,23704,11374,3878,4485,3381,496,90,6229,2051,1072,820,674,412,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000073,82087,35827,4795,2439,1674,135,334,159,54,19510,3775,2060,2736,6868,2764,1307,11522,537,233,589,1519,1976,6668,46260,21156,17608,2228,1042,141,90,47,20700,11631,3327,4066,1407,114,155,4404,1848,572,655,668,534,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000074,118046,57490,5104,2991,1066,624,316,107,0,33978,5324,2714,5369,12947,5823,1801,18408,1421,745,1748,3332,3291,7871,60556,22970,17792,1909,2449,692,38,90,30345,16023,4431,5716,2454,807,914,7241,2398,1460,1769,838,583,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000075,38885,21840,2277,1297,718,262,0,0,0,12102,1579,1371,2762,3968,2011,411,7461,610,438,947,1438,1482,2546,17045,5363,4269,632,353,75,34,0,9218,3719,2097,1774,1472,73,83,2464,908,367,582,394,76,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000076,37402,12506,1562,792,292,393,0,85,0,6767,692,1076,1836,1688,617,858,4177,498,190,205,1635,829,820,24896,12374,9503,2537,155,64,115,0,9988,4493,1436,2308,1674,77,0,2534,570,473,755,389,101,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000078,62848,41266,3364,1583,713,865,170,33,0,29668,3701,4077,6553,10778,4080,479,8234,760,714,830,2431,2046,1453,21582,8404,7248,804,84,268,0,0,10637,7352,1382,986,815,51,51,2541,758,230,538,973,0,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000079,187511,95596,14698,8075,3329,2494,800,0,0,57346,10020,7193,10468,20520,8047,1098,23552,1039,1228,1995,6138,4291,8861,91915,38001,30622,4738,2290,51,300,0,43233,20371,9447,7785,4412,992,226,10681,4345,1873,2190,1598,260,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000080,54673,24077,1953,1095,387,471,0,0,0,12269,2543,1294,1732,4291,1778,631,9855,896,827,1339,1965,1507,3321,30596,13212,11494,1138,446,134,0,0,11842,5943,1852,2546,1501,0,0,5542,2237,496,1260,929,191,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000081,94884,49093,5557,3630,934,699,294,0,0,27261,4600,2874,3668,10185,4260,1674,16275,803,470,1320,4035,2437,7210,45791,16082,11247,2914,1680,241,0,0,24196,11765,4619,5300,2206,117,189,5513,1646,1112,1108,877,228,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000082,305873,174287,14434,7073,3903,1872,833,457,296,94978,12208,10307,16324,31224,16708,8207,64875,3070,2467,4379,14293,12540,28126,131586,48297,34276,8136,4216,1064,459,146,63930,27228,9992,14240,9589,2563,318,19359,4359,2543,4478,3976,1524,2479,305873,174287,39028,33112,899,418,28,39,4532,22575,18359,439,66,43,0,3668,46350,36197,39,369,115,300,9330,29705,22213,312,61,0,0,7119,36629,34002,39,82,0,0,2506,131586,86534,29735,10638,24455,6740,7183,7783,22934,11310,3389,4049,548,440,3198,14629,6057,3077,2089,722,670,2014,4546,2326,971,63,11,45,1130,2943,1851,509,170,0,84,329
ACSSF,2019e1,nc,000,0157,0000083,321361,240073,26615,15012,5737,4265,1243,188,170,151287,25845,22210,28574,47148,21194,6316,62171,6344,3814,6527,14968,11447,19071,81288,24501,17268,4070,1947,565,651,0,44033,19489,9060,7932,6185,1110,257,12754,4118,2799,1848,2359,977,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000084,296678,196582,22135,11952,4330,4601,1088,164,0,103391,15516,12559,16661,34537,16152,7966,71056,5293,3483,7025,18046,12055,25154,100096,38781,28883,6311,2918,669,0,0,45542,20691,9270,9416,4399,1352,414,15773,5074,2469,2935,1826,1901,1568,296678,196582,53133,45108,808,683,107,63,6364,28287,24777,77,169,58,20,3186,53671,43133,449,575,0,0,9514,28371,20810,0,115,0,84,7362,33120,29730,13,159,0,0,3218,100096,72698,36524,7502,10728,2109,1741,14094,15269,6040,2166,2177,848,274,3764,6894,2823,1110,1092,222,25,1622,3253,1641,642,59,27,0,884,1982,1544,92,0,0,0,346
ACSSF,2019e1,nc,000,0157,0000085,337926,188143,22345,11884,5238,3896,1024,303,0,119096,20930,13965,22902,41301,17089,2909,46702,3138,2955,4702,11166,9243,15498,149783,63140,51522,7379,3302,532,405,0,70141,35855,13469,11116,8069,1138,494,16502,6123,2160,3386,3447,348,1038,337926,188143,58110,54333,661,1615,516,158,827,31500,29028,197,336,496,172,1271,53491,50121,215,658,72,326,2099,26635,25078,248,187,0,0,1122,18407,17865,122,0,0,0,420,149783,116508,28896,10506,43195,15897,16277,1737,17804,6339,2286,4410,2105,2287,377,12048,4406,2658,2992,1077,152,763,1891,1002,194,284,300,111,0,1532,761,350,140,0,32,249
ACSSF,2019e1,nc,000,0157,0000086,305576,206989,21734,11392,3704,4907,962,658,111,111054,16381,10727,16901,34059,21889,11097,74201,4164,2750,5606,15449,12015,34217,98587,35502,25205,5490,3748,898,161,0,48264,23850,9423,8783,4480,1135,593,14821,3960,1864,3407,3294,830,1466,305576,206989,49118,42882,504,760,85,12,4875,27414,23424,384,57,0,13,3536,50470,44179,340,103,38,7,5803,34562,28496,135,251,0,6,5674,45425,40877,8,6,0,0,4534,98587,69792,22724,7931,21634,4557,4738,8208,15938,7638,1783,3569,732,690,1526,8672,4173,897,977,601,360,1664,2126,1180,150,92,70,0,634,2059,1759,158,142,0,0,0
ACSSF,2019e1,nc,000,0157,0000087,305260,211797,18620,8378,4361,3454,1865,562,0,120930,17097,10938,19839,39580,23403,10073,72247,3632,3954,5749,14057,11746,33109,93463,27835,20122,3952,2616,945,200,0,49974,20507,9265,7607,8801,1753,2041,15654,4934,2802,2977,2839,1240,862,305260,211797,48360,43034,343,470,0,0,4513,29042,25883,183,312,110,0,2554,55502,47381,76,448,0,0,7597,35711,26378,86,0,0,0,9247,43182,39406,57,0,0,0,3719,93463,61582,21725,7429,17382,4048,2263,8735,13200,5825,2387,1412,585,728,2263,12585,4987,1592,2341,600,342,2723,3193,1272,466,595,0,0,860,2903,2023,0,189,121,0,570
ACSSF,2019e1,nc,000,0157,0000088,319329,218608,17258,7830,4620,3855,783,170,0,114912,19549,13063,19120,34491,21098,7591,86438,6756,6278,10400,23745,14280,24979,100721,36220,27554,5243,2368,866,189,0,46365,19141,8795,10652,6088,1234,455,18136,5285,3737,2876,3004,1957,1277,319329,218608,58096,49121,298,1452,238,132,6855,33375,28033,209,279,57,45,4752,59019,48618,241,121,165,29,9845,35548,24779,204,64,0,0,10501,32570,29103,0,0,0,0,3467,100721,69755,26111,10135,11083,6371,4827,11228,15896,7496,1979,1453,863,737,3368,9958,4570,1680,658,127,50,2873,3380,1070,289,219,151,159,1492,1732,1470,28,0,0,0,234
ACSSF,2019e1,nc,000,0157,0000089,298572,190532,24171,11282,6394,3059,2838,490,108,107301,15503,11616,18129,34783,17621,9649,59060,2848,3108,4618,12788,10745,24953,108040,43030,31005,7530,3392,671,413,19,50484,23972,9767,10437,4610,843,855,14526,4844,1898,3162,2616,1345,661,298572,190532,50751,46798,256,774,44,0,2879,25806,22536,0,220,45,0,3005,50409,45446,574,244,0,0,4145,28856,23795,0,0,51,0,5010,34710,30833,0,84,43,0,3750,108040,79016,37582,8755,18222,6093,1415,6949,16991,9025,2707,1571,1013,655,2020,7897,4174,1454,338,337,159,1435,2601,1724,171,210,0,0,496,1535,1300,0,0,0,0,235
ACSSF,2019e1,nc,000,0157,0000090,285623,206028,15438,6963,4795,2951,416,277,36,129446,18405,13585,23295,45703,19668,8790,61144,4240,3686,5314,12827,12018,23059,79595,21987,15761,3456,1688,603,197,282,43584,22515,6505,7092,4817,1411,1244,14024,3928,2495,3437,2149,997,1018,285623,206028,51674,45865,192,596,247,321,4453,31560,27825,95,46,159,142,3293,58946,51070,136,760,87,198,6695,31963,25293,209,46,47,0,6368,31885,28125,36,0,40,0,3684,79595,54660,22776,5114,8579,3465,4637,10089,12217,5425,1075,1889,1265,583,1980,7569,4033,779,575,502,549,1131,2605,1132,258,132,77,0,1006,2544,1917,15,157,0,0,455
ACSSF,2019e1,nc,000,0157,0000091,298394,204440,17834,7752,4657,2913,1868,399,245,110718,15841,11831,17604,36025,19920,9497,75888,5136,3840,6159,15548,12492,32713,93954,27760,18515,5647,2442,623,362,171,48850,20246,8530,11272,7311,561,930,17344,5450,2778,3678,3293,1248,897,298394,204440,49057,43388,447,616,45,316,4245,26676,23067,165,114,0,40,3290,53441,46672,269,476,40,0,5984,32811,27267,51,217,0,0,5276,42455,38809,41,0,0,0,3605,93954,61166,23110,10418,14339,2876,2939,7484,17392,6489,2218,2743,540,1199,4203,11227,4912,1936,1452,493,614,1820,2171,710,120,316,130,0,895,1998,1847,0,62,0,32,57
ACSSF,2019e1,nc,000,0157,0000092,323519,232520,19575,9909,3822,2976,2221,573,74,119274,18432,13013,19558,34109,21403,12759,93671,8743,6221,8537,20451,16086,33633,90999,30046,22364,3940,2915,390,268,169,44576,19137,7942,8763,7076,842,816,16377,4911,2760,3402,2233,1052,2019,323519,232520,60140,51051,460,181,77,66,8305,31071,24179,413,698,43,55,5683,56781,45663,376,280,0,62,10400,38062,30240,570,50,0,0,7202,46466,41181,151,0,23,0,5111,90999,61054,21848,9758,8871,2108,3326,15143,15080,6813,2849,1461,417,342,3198,9699,5137,1128,979,152,63,2240,2162,870,384,0,24,34,850,3004,2272,76,0,0,0,656
ACSSF,2019e1,nc,000,0157,0000093,341716,176809,23211,12992,4788,3828,953,564,86,114019,18646,16789,18838,40839,14751,4156,39579,3066,1792,3986,9409,8069,13257,164907,67361,53542,8543,4606,670,0,0,83285,42669,17301,15079,7012,721,503,14261,4573,2485,3657,2856,212,478,341716,176809,58073,53800,498,1882,848,784,261,26652,24611,122,315,256,405,943,51201,48026,567,1422,393,311,482,23384,21832,143,262,0,393,754,17499,17317,76,0,0,0,106,164907,129113,38471,8556,40363,19718,20524,1481,23342,10081,1898,6356,2456,2078,473,10538,4985,1318,2149,650,333,1103,933,519,0,414,0,0,0,981,744,52,61,0,124,0
ACSSF,2019e1,nc,000,0157,0000094,306521,195901,17816,8966,5174,2748,744,184,0,112212,17713,11285,17052,39014,21094,6054,65873,4635,2452,5439,12770,11309,29268,110620,41570,30709,4474,4050,1679,568,90,52961,24509,9012,10796,6939,663,1042,16089,5568,2352,3406,2382,1069,1312,306521,195901,50225,46270,624,448,72,226,2585,25239,22813,35,465,72,46,1808,52528,46557,209,1042,153,30,4537,32587,27637,162,500,43,0,4245,35322,33624,106,93,0,0,1499,110620,76624,26919,8222,25277,7045,3524,5637,18252,8371,2468,2285,726,1591,2811,11000,5873,1006,1599,88,471,1963,2300,1793,0,188,0,0,319,2444,1715,99,0,0,86,544
ACSSF,2019e1,nc,000,0157,0000095,55065,36983,2899,1218,155,1273,237,16,0,18622,3025,1579,3232,5013,3847,1926,15462,1384,671,1119,4101,1971,6216,18082,8484,6902,833,593,156,0,0,6774,3085,1287,1331,781,154,136,2824,342,203,653,666,199,761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000096,61857,45303,4594,1876,797,1371,183,315,52,23213,2905,2175,3710,7142,4305,2976,17496,1007,957,1262,2711,1954,9605,16554,4752,2823,854,729,250,96,0,8703,4043,1783,1204,859,556,258,3099,1106,166,802,591,363,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000097,58590,42498,3253,1886,946,164,257,0,0,24908,2442,2472,3959,6592,6240,3203,14337,465,404,586,1824,3161,7897,16092,4436,2878,711,311,344,192,0,8540,3701,1699,976,1299,218,647,3116,576,873,277,803,59,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000098,45956,33845,3166,1321,416,768,406,82,173,19199,2758,1712,1903,6932,3689,2205,11480,394,522,521,3107,2155,4781,12111,3285,1114,1151,1012,0,8,0,6814,3722,663,1523,570,75,261,2012,264,84,321,728,305,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000099,49168,32036,2522,1082,524,475,441,0,0,16948,2741,2241,3045,4658,2707,1556,12566,499,719,840,2702,2515,5291,17132,4822,3160,532,842,0,288,0,10327,2995,2892,1627,2338,448,27,1983,270,221,293,675,81,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000100,39861,26538,987,447,401,93,26,20,0,14333,1414,751,2335,4125,4260,1448,11218,253,310,350,2385,2640,5280,13323,4126,2601,410,734,235,0,146,6758,1830,1362,1429,1109,922,106,2439,496,335,756,390,270,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000101,47092,33651,4122,2977,328,817,0,0,0,17944,1810,1751,2711,7874,2624,1174,11585,781,550,1221,3257,2021,3755,13441,3339,1863,1433,43,0,0,0,6427,2020,1298,1900,854,243,112,3675,877,381,456,49,1221,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000102,43968,33540,1706,483,547,371,282,0,23,16319,2101,1794,3749,4752,2227,1696,15515,796,325,1013,3889,2998,6494,10428,2032,1056,174,665,137,0,0,6296,2296,666,1875,975,413,71,2100,487,83,552,367,367,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000103,58531,36741,2885,1166,365,1065,289,0,0,19044,3132,1467,2017,7259,3717,1452,14812,1278,144,1180,3735,2754,5721,21790,7105,3941,2119,152,530,363,0,11447,4796,1174,3577,1417,426,57,3238,351,667,991,723,247,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000104,39255,22857,1338,488,620,200,0,11,19,12754,1116,1726,2175,4431,2541,765,8765,299,496,746,1797,1499,3928,16398,3107,2264,730,113,0,0,0,9806,4462,1607,2270,1140,291,36,3485,357,406,701,1209,255,557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000105,73567,54042,6588,3836,720,1509,493,30,0,33965,5681,4408,7355,9775,5030,1716,13489,1633,703,1376,3376,2479,3922,19525,5134,2690,1485,852,107,0,0,11014,4084,1625,2180,2524,555,46,3377,781,436,531,1004,353,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000106,59692,23855,4596,2826,1066,620,84,0,0,12187,2629,1043,2370,3592,2124,429,7072,602,289,308,1037,1092,3744,35837,18379,15426,2155,747,51,0,0,14357,6316,2896,2570,1694,777,104,3101,651,460,613,887,113,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000107,59345,31007,4145,1948,1183,841,173,0,0,16599,2695,2129,2614,5021,3596,544,10263,316,316,713,2300,2075,4543,28338,10450,7639,1429,977,0,405,0,13889,6953,3401,1665,1655,215,0,3999,1397,939,1041,401,147,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0157,0000108,48987,35190,3240,1581,621,615,377,0,46,25492,6138,3362,4774,8697,2173,348,6458,1213,494,1212,1988,961,590,13797,2847,2136,351,158,202,0,0,8359,4015,2171,1378,597,76,122,2591,1590,442,265,62,0,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
