ACSSF,2019m1,nc,000,0043,0000040,,,,,,,,,,,,,,,,,,,,,,5166,1101,1084,1850,2012,2110,2899,3167,3007,2340,846,1045,533,937,1670,5166,1612,3128,2727,2327,2098,1986,3294,2230,614,2095,1114,425,5135,5568,1093,3813,4073,5572,5140,852,2408,4071,4975,3008,203,2690,1160,969,138,203,138,203,203,1526,661,353,85,1387,1085,203,311,846,687,5135,5723,5162,3260,2932,1085,472,138,1978,1463,1483
ACSSF,2019m1,nc,000,0043,0000041,4962,4514,4428,1203,935,593,178,343,85,1704,1710,71,203,203,203,203,168,482,933,189,1507,4621,542,804,1203,819,1513,2210,2346,1675,1700,1737,1327,540,925,1399,4621,580,1517,1687,2186,2472,1703,1933,823,1303,1542,750,631,4962,4760,1034,2676,3501,3170,4412,151,2421,3185,3069,1203,203,501,695,797,1726,957,995,943,386,1025,338,663,453,636,1162,176,755,763,578,4962,4514,4428,1203,935,593,403,1704,933,528,1507
ACSSF,2019m1,nc,000,0043,0000042,,,,,,,,,,,,,,,,,,,,,,4847,1054,1325,1169,1618,1489,2107,2352,1722,1977,1573,697,582,2207,1854,4847,1096,1937,2865,2187,2509,1098,2198,497,1196,1672,1063,1178,4811,4818,1532,3147,4639,5059,4536,790,2882,4180,4249,2025,426,757,1183,1401,852,599,412,203,611,831,426,553,319,298,1541,772,480,1035,983,4811,4640,4531,2025,1815,671,224,852,631,650,1541
ACSSF,2019m1,nc,000,0043,0000043,,,,,,,,,,,,,,,,,,,,,,3575,607,425,1444,1201,1425,1123,1239,1328,890,880,344,430,1106,1146,3575,978,1511,1475,1968,1377,924,1875,782,755,823,587,261,3839,3839,665,2059,3126,2644,3268,612,1426,2447,2221,1664,203,1191,1037,754,203,203,203,203,203,755,229,203,350,673,965,203,373,670,792,3839,3511,3268,1663,1318,941,611,28,358,695,964
ACSSF,2019m1,nc,000,0043,0000044,3163,3029,2909,860,743,466,394,149,283,193,188,203,203,52,203,203,91,203,202,297,456,3060,754,516,517,828,854,1274,1273,1073,651,740,421,291,922,781,3060,722,951,1204,1220,1144,722,1112,854,371,800,415,531,3163,3170,376,1672,2120,2032,2909,302,1440,1976,1986,854,146,590,707,454,188,203,188,54,68,359,141,189,99,258,456,203,113,208,331,3163,3029,2909,860,743,466,478,193,202,306,456
ACSSF,2019m1,nc,000,0043,0000045,,,,,,,,,,,,,,,,,,,,,,2758,721,304,909,868,849,1348,974,744,614,1037,710,108,1204,1121,2758,445,1226,1104,1582,1389,719,1064,623,692,554,641,238,2680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2680,2815,2673,893,870,114,178,179,246,321,383
ACSSF,2019m1,nc,000,0043,0000046,,,,,,,,,,,,,,,,,,,,,,3964,609,794,394,876,1143,1250,1516,1552,777,836,740,307,1175,1058,3964,865,1108,1593,1544,1527,1051,1146,706,316,788,1050,455,4100,4099,430,1618,2025,3006,3742,261,1296,2000,2780,1531,266,802,758,889,113,203,113,203,203,506,219,163,356,352,585,203,448,343,431,4100,3965,3729,1534,1272,667,302,123,361,432,971
ACSSF,2019m1,nc,000,0043,0000047,,,,,,,,,,,,,,,,,,,,,,2121,446,492,345,448,671,865,1072,948,510,521,691,203,693,477,2121,520,909,808,1571,905,547,574,276,286,394,245,116,2239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2239,2070,2079,654,539,382,367,203,517,406,447
ACSSF,2019m1,nc,000,0043,0000048,,,,,,,,,,,,,,,,,,,,,,2958,808,678,467,720,1120,804,1352,895,695,606,255,201,583,840,2958,602,1036,898,988,1392,660,908,491,474,586,1011,519,2945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2945,2905,2804,907,889,50,103,203,356,126,525
ACSSF,2019m1,nc,000,0043,0000049,,,,,,,,,,,,,,,,,,,,,,4747,1158,599,1017,1070,1141,1985,2270,1658,1095,1156,538,658,1670,1196,4747,935,1407,1986,1812,1744,1377,1926,563,709,1923,1200,560,4333,4316,535,2436,3243,3345,4174,510,1711,2977,3411,1797,168,915,951,1167,203,203,203,203,203,1252,162,957,285,603,1523,203,682,957,1137,4333,4724,4174,1797,1403,742,455,203,406,1166,1523
