ACSSF,2019e1,nc,000,0056,0000163,49083,19674,4707,1921,376,731,171,1508,9035,3721,305,3289,243,1477,5932,2277,347,1710,453,1145,29409,8880,3288,1158,1042,901,2491,14437,5231,1348,3045,1550,3263,6092,1462,507,388,2164,1571,52039,1393,4112,1700,3308,5375,2835,515,4384,10724,5610,2618,1845,1924,2423,3273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43775,15892,3365,9683,4651,10184,,,,,,
ACSSF,2019e1,nc,000,0056,0000164,37831,18644,2584,584,0,754,117,1129,5403,1720,479,2051,475,678,10657,3866,429,3391,1061,1910,19187,3356,960,191,378,1007,820,8125,1955,1098,2013,1819,1240,7706,1823,950,904,2737,1292,40714,1130,1481,1307,1916,3054,2594,198,3414,9972,7706,1271,1395,704,1822,2750,2103,219,244,665,315,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33965,10185,2903,7947,6788,6142,,,,,,
ACSSF,2019e1,nc,000,0056,0000165,12330,4278,578,155,72,59,84,208,2569,1043,353,441,162,570,1131,165,0,291,321,354,8052,1990,591,588,44,613,154,3960,357,691,799,1239,874,2102,0,253,113,1393,343,12673,223,390,559,270,539,422,18,2068,1747,3898,233,483,569,82,1172,2832,401,570,330,1044,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8401,1510,1181,1372,2557,1781,,,,,,
ACSSF,2019e1,nc,000,0056,0000166,18194,6510,1886,469,150,331,395,541,2920,1104,296,887,107,526,1704,697,194,343,0,470,11684,4621,1715,883,565,491,967,4649,811,571,1114,1198,955,2414,288,75,497,971,583,19581,665,1227,577,934,1629,366,146,2205,4066,3252,634,1300,347,319,1914,5887,1758,445,1011,1264,1409,,,,,,,1166,265,332,229,0,340,,,,,,,,,,,,,,,,,,,8647,2211,1137,2121,1320,1858,1624,495,131,219,429,350
ACSSF,2019e1,nc,000,0056,0000167,14961,6550,2674,1080,94,449,48,1003,3076,1145,79,849,282,721,800,351,16,74,78,281,8411,2632,841,336,602,250,603,4469,678,1015,891,982,903,1310,72,488,181,402,167,16462,641,494,347,850,1648,463,143,2127,3109,2201,249,1073,161,493,2463,3868,971,277,764,742,1114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9745,2974,1457,1759,1279,2276,,,,,,
ACSSF,2019e1,nc,000,0056,0000168,18684,8344,2445,1158,0,419,212,656,4193,1609,354,720,149,1361,1706,507,0,443,152,604,10340,4215,1276,683,562,433,1261,4420,1030,721,987,725,957,1705,118,60,476,651,400,19842,646,891,849,1261,1472,726,118,1993,3888,2322,855,1324,580,384,2533,7729,1782,542,1906,1211,2288,,,,,,,,,,,,,,,,,,,,,,,,,733,285,0,115,0,333,7553,2355,1013,1270,911,2004,,,,,,
ACSSF,2019e1,nc,000,0056,0000169,11984,4873,1202,399,93,93,122,495,2039,441,171,292,448,687,1632,363,0,853,141,275,7111,1673,499,580,0,411,183,3712,909,374,761,1227,441,1726,188,196,42,1274,26,12384,431,364,515,555,775,183,184,1493,2041,3630,41,465,414,96,1197,2427,705,165,426,589,542,4531,1123,577,679,1398,754,,,,,,,,,,,,,,,,,,,,,,,,,4249,677,522,870,1636,544,,,,,,
ACSSF,2019e1,nc,000,0056,0000170,14969,6254,1290,224,58,434,36,538,3259,1131,114,812,791,411,1705,624,97,152,493,339,8715,3148,1274,809,164,461,440,4112,812,467,284,1386,1163,1455,137,400,0,800,118,15910,928,581,291,782,1083,733,0,2127,1972,4167,178,977,349,238,1504,3057,858,233,505,630,831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10124,2770,1575,1205,3144,1430,,,,,,
ACSSF,2019e1,nc,000,0056,0000171,14496,7063,1970,476,78,390,0,1026,2941,1529,132,753,107,420,2152,1072,0,550,73,457,7433,2016,781,449,202,306,278,3481,925,691,691,666,508,1936,255,270,116,459,836,15308,783,1073,338,942,1448,811,194,1666,2702,1707,408,947,204,186,1899,2489,642,177,294,52,1324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11132,4051,1378,2151,1511,2041,,,,,,
ACSSF,2019e1,nc,000,0056,0000172,46356,22997,4782,2629,99,876,167,1011,14775,5564,842,5307,443,2619,3440,1114,134,1020,489,683,23359,6403,1544,895,1622,1309,1033,14909,3693,2067,4346,2360,2443,2047,243,325,349,545,585,49721,2492,2158,1731,2786,3342,3077,256,4719,14125,5633,1331,1579,1289,2471,2732,3225,1023,241,1094,274,593,,,,,,,3296,1989,292,918,97,0,,,,,,,,,,,,,,,,,,,37135,10829,3605,10595,4597,7509,1875,454,224,686,271,240
ACSSF,2019e1,nc,000,0056,0000173,49748,20049,5869,2207,216,1061,655,1730,9970,3823,729,2380,538,2500,4210,1555,210,860,230,1355,29699,10997,3672,1878,1729,1063,2655,13273,2501,2163,2978,2889,2742,5429,478,623,1154,2024,1150,53438,1844,2586,1773,2861,4202,1555,383,6129,10835,7648,1738,3459,1071,1020,6334,17484,4511,1264,3681,3217,4811,,,,,,,2368,726,509,408,69,656,,,,,,,1266,314,24,301,366,261,1893,718,255,373,149,398,24107,6889,3478,4922,3383,5435,4057,1583,357,628,581,908
ACSSF,2019e1,nc,000,0056,0000174,35957,16494,5642,2721,451,902,421,1147,7887,3203,866,1423,174,2221,2965,1147,370,607,428,413,19463,6979,1602,1543,1241,695,1898,8790,1555,1642,1565,1824,2204,3694,868,450,116,1674,586,38575,1032,3714,1948,1601,2307,1313,113,6129,6030,5287,619,1200,2153,1384,3745,6696,2506,916,1090,758,1426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26636,7628,3954,4322,4340,6392,,,,,,
ACSSF,2019e1,nc,000,0056,0000175,28937,11995,3160,1916,82,139,89,934,6076,2075,179,1628,351,1843,2759,1134,41,616,216,752,16942,6076,2082,578,1569,596,1251,7209,1640,1099,1315,1513,1642,3657,535,635,417,1461,609,31079,1042,2875,1255,1032,2580,1100,359,2926,5917,4559,1133,1848,1065,771,2617,3902,930,243,1087,199,1443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22087,7084,2204,4050,3553,5196,,,,,,
ACSSF,2019e1,nc,000,0056,0000176,37831,18644,2584,584,0,754,117,1129,5403,1720,479,2051,475,678,10657,3866,429,3391,1061,1910,19187,3356,960,191,378,1007,820,8125,1955,1098,2013,1819,1240,7706,1823,950,904,2737,1292,40714,1130,1481,1307,1916,3054,2594,198,3414,9972,7706,1271,1395,704,1822,2750,2103,219,244,665,315,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33965,10185,2903,7947,6788,6142,,,,,,
ACSSF,2019e1,nc,000,0056,0000177,58792,26503,7178,2577,370,795,273,3163,10120,5213,234,2347,476,1850,9205,4652,526,1692,875,1460,32289,9853,2821,1054,1147,1484,3347,14666,4046,2129,2464,2405,3622,7770,1646,647,380,3222,1875,63869,1385,4231,3510,3838,5372,3183,1077,5941,9004,9004,2800,3389,3520,2687,4928,1939,223,63,436,255,962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53939,20021,4585,7820,8326,13187,,,,,,
ACSSF,2019e1,nc,000,0056,0000178,12480,5422,1306,430,269,0,483,124,2416,959,338,275,307,537,1700,440,285,164,147,664,7058,1380,221,283,0,475,401,3748,669,902,603,835,739,1930,265,412,60,599,594,13118,360,1215,131,473,464,604,0,2518,1102,2997,352,1283,136,363,1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12081,2791,2427,1102,2782,2979,,,,,,
ACSSF,2019e1,nc,000,0056,0000179,46256,20026,6140,3326,314,970,194,1336,10935,5646,800,2182,265,2042,2951,1295,212,443,241,760,26230,11329,2530,1970,2365,1106,3358,12466,2283,2281,3179,1315,3408,2435,797,241,116,675,606,49609,2397,3371,2526,2123,3007,3891,441,6048,9471,4005,1242,3027,1663,2611,3786,5458,2257,471,1053,0,1677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32687,10071,3915,6125,3796,8780,,,,,,
ACSSF,2019e1,nc,000,0056,0000180,9980,4202,1245,395,111,127,40,572,1827,600,110,551,120,446,1130,332,81,424,40,253,5778,1677,374,412,67,474,350,2598,107,633,912,716,230,1503,317,154,0,800,232,11153,130,410,109,319,505,835,0,1818,2101,2586,68,564,452,617,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9326,1727,1501,2081,2190,1827,,,,,,
ACSSF,2019e1,nc,000,0056,0000181,16119,7704,1657,921,0,388,12,336,3035,1410,156,284,197,988,3012,1161,74,738,390,649,8415,2322,741,172,128,631,650,3759,1466,442,547,544,760,2334,439,315,330,740,510,18155,838,1544,1114,1360,1413,899,171,1334,2596,2578,680,845,618,769,1396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14603,5591,1058,2206,2375,3373,,,,,,
ACSSF,2019e1,nc,000,0056,0000182,17098,8317,2192,554,388,228,88,934,3713,1062,329,1186,191,945,2412,1123,38,702,267,282,8781,2715,499,445,422,674,675,3885,1056,487,1130,609,603,2181,370,668,150,940,53,18376,627,845,609,1358,446,1177,137,2406,4192,2816,259,1103,397,189,1815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13995,3718,2355,2896,2482,2544,,,,,,
ACSSF,2019e1,nc,000,0056,0000183,39891,19182,5866,3718,251,785,0,1112,8498,4732,607,1249,0,1910,4818,2642,494,820,129,733,20709,7130,3527,507,105,366,2625,9585,3624,1373,884,499,3205,3994,1658,312,75,701,1248,44623,2373,6088,2999,1668,5613,2551,537,4053,3945,2047,4693,2929,1862,1599,1666,,,,,,,,,,,,,3758,2524,352,393,294,195,,,,,,,,,,,,,,,,,,,31491,14405,3089,3305,1237,9455,,,,,,
ACSSF,2019e1,nc,000,0056,0000184,24223,9805,1173,423,218,273,0,259,4917,2950,126,696,232,913,3715,1892,373,634,96,720,14418,3445,680,915,826,141,883,6908,2297,1011,1607,822,1171,4065,1029,353,742,973,968,26788,1562,3049,868,1104,1935,1160,86,3267,4974,2589,963,1160,1815,1461,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19363,7952,1560,3658,1766,4427,,,,,,
ACSSF,2019e1,nc,000,0056,0000185,12451,5268,861,240,70,224,0,327,2742,721,161,1266,109,485,1665,639,245,362,107,312,7183,2262,165,1026,2,359,710,3176,535,388,532,900,821,1745,210,266,118,673,478,13705,256,250,77,940,732,407,0,2441,2722,2444,396,1166,601,452,821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10504,2322,1637,2009,1936,2600,,,,,,
ACSSF,2019e1,nc,000,0056,0000186,19327,8863,2295,955,339,268,52,681,3942,1282,477,1158,486,539,2626,1172,93,810,504,47,10464,3435,706,677,749,956,347,5572,1521,1000,1130,1031,890,1457,165,89,189,730,284,21488,920,1384,929,1004,1312,1084,205,2958,4556,4013,591,269,489,569,1205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17040,5280,2136,3755,3627,2242,,,,,,
ACSSF,2019e1,nc,000,0056,0000187,110031,47037,19131,12637,521,2309,248,3416,19436,9987,1186,2980,613,4670,8470,4800,149,721,919,1881,62994,27210,12756,3810,2294,758,7592,25805,10046,3637,3836,2029,6257,9979,1836,1847,433,2978,2885,121362,6129,13310,6782,9671,11904,8284,1000,12263,13127,8052,9607,5461,4987,4421,6364,27211,11216,2557,3875,2077,7486,,,,,,,7868,5346,769,1049,177,527,,,,,,,,,,,,,3237,1543,342,98,132,1122,67695,31660,7038,7174,4907,16916,3734,2321,116,377,252,668
ACSSF,2019e1,nc,000,0056,0000188,85875,37832,10697,3362,720,2417,540,3658,18946,7472,1098,5270,1006,4100,8189,3515,359,2643,474,1198,48043,14631,3817,2443,2995,1313,4063,23699,5826,4184,5055,1880,6754,9713,1828,1689,689,3313,2194,92277,3531,5343,2735,4295,7159,4540,889,10777,19663,8939,4246,5456,3594,4083,7027,14181,3621,1918,2487,1665,4490,,,,,,,4493,2390,466,776,211,650,,,,,,,,,,,,,1255,409,194,158,0,494,62769,18521,7517,15070,6067,15594,3320,1055,327,578,475,885
ACSSF,2019e1,nc,000,0056,0000189,10770,4665,1127,280,0,249,88,510,2778,1278,113,936,133,318,760,299,68,0,0,393,6105,1725,663,250,99,181,532,2843,906,349,753,453,382,1537,119,110,238,670,400,11667,789,476,156,668,1328,364,72,1061,2465,1525,402,1012,270,276,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8723,3281,741,1687,981,2033,,,,,,
ACSSF,2019e1,nc,000,0056,0000190,36848,16388,4555,1545,187,1529,154,1140,8092,1880,612,2770,348,2482,3741,968,401,1395,417,560,20460,7123,1977,1044,1365,515,2222,10160,1955,1205,2835,2271,1894,3177,425,675,276,1332,469,39356,1050,1517,675,2212,1796,1710,509,4443,10480,5443,1588,1869,1150,1157,3757,5707,1110,1200,1126,627,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27785,6927,2586,7215,4368,6689,,,,,,
ACSSF,2019e1,nc,000,0056,0000191,133063,58381,17245,6887,620,4516,273,4949,28626,12814,1803,7863,545,5601,12510,5428,437,3056,937,2652,74682,25141,8219,4147,3705,2389,6681,36646,7946,5302,8034,4517,10847,12895,2287,1119,1740,4645,3104,147959,6564,7002,5004,7919,11267,9321,1671,15528,30694,14579,5891,6339,7296,7258,11626,28586,6617,4252,6990,3239,7488,,,,,,,8293,4237,852,1861,135,1208,,,,,,,,,,,,,1916,673,258,281,279,425,88410,29715,7641,18325,9326,23403,5411,2401,365,1076,361,1208
ACSSF,2019e1,nc,000,0056,0000192,21234,10202,3903,1261,192,821,194,1435,5269,1978,178,1974,98,1041,1030,330,31,281,179,209,11032,4665,789,1171,876,355,1474,5079,1144,425,878,1716,916,1288,240,67,50,471,460,22395,532,1237,481,1067,1551,788,261,2364,5048,3079,606,942,1023,789,2627,3589,1196,137,442,995,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14646,3592,1733,3200,1772,4349,2289,670,157,1103,163,196
ACSSF,2019e1,nc,000,0056,0000193,26538,12143,1925,443,43,811,168,460,4592,1830,427,1043,169,1123,5626,2142,260,1581,425,1218,14395,2750,905,411,272,349,813,6339,1464,778,1359,1172,1566,5306,594,704,480,1829,1699,28745,842,1215,558,1564,2011,1521,617,2988,5735,4147,1692,1643,1254,885,2073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24800,7093,2365,4743,3887,6712,,,,,,
ACSSF,2019e1,nc,000,0056,0000194,31777,15200,4261,2382,247,436,127,1069,8265,3932,396,2380,337,1220,2674,869,123,657,580,445,16577,5052,909,897,1352,607,1287,9059,2033,1387,1744,1480,2415,2466,634,288,173,968,403,34138,1766,2331,816,1510,1394,3457,134,3842,7113,4099,1810,1261,663,1426,2516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26485,7774,2915,5963,3684,6149,,,,,,
ACSSF,2019e1,nc,000,0056,0000195,33450,13917,3828,1436,303,1349,37,703,7552,2838,760,1061,171,2722,2537,1230,136,352,234,585,19533,7643,1898,1050,1304,1482,1909,10247,3488,1405,1732,1834,1788,1643,335,339,138,371,460,36281,1697,2115,1427,1861,3889,1311,58,4658,6470,4462,680,1460,1755,337,4101,5559,1457,1069,1188,499,1346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26112,9211,2760,4481,3422,6238,,,,,,
ACSSF,2019e1,nc,000,0056,0000196,16124,6688,1811,303,221,659,41,587,3305,915,286,1483,84,537,1572,876,64,319,189,124,9436,2618,603,451,162,290,1112,4709,1277,831,1272,673,656,2109,200,78,134,1011,686,17353,330,1313,281,360,1303,1050,0,2169,4069,2460,288,1005,861,716,1148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14642,3535,1836,3647,2288,3336,,,,,,
ACSSF,2019e1,nc,000,0056,0000197,343595,162048,62462,29748,2291,16288,1114,13021,77927,30049,5491,24961,2603,14823,21659,8531,1481,5462,1685,4500,181547,75106,22535,8632,18764,5738,19437,83456,22228,6948,23908,9873,20499,22985,5450,3591,2323,6239,5382,370059,21300,16994,8832,17337,33834,27930,3119,30824,95457,28701,15195,15930,13801,18819,21986,72523,20685,7057,21136,6750,16895,,,,,,,26987,17995,2206,3388,615,2783,,,,,,,4347,1633,78,2029,136,471,6390,3117,197,1394,0,1682,222508,71887,17405,60760,18755,53701,14998,4739,1581,4809,1097,2772
ACSSF,2019e1,nc,000,0056,0000198,28798,13639,4059,1888,164,909,11,1087,4639,1706,232,1607,14,1080,4941,2728,205,722,125,1161,15159,4903,1177,1062,514,230,1920,5702,2205,913,1330,354,900,4554,708,455,520,1222,1649,30450,1501,1876,1993,1203,2185,1871,364,3383,5712,2069,1282,2211,549,1586,2665,2693,673,202,828,108,882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23970,8487,2335,4716,1785,6647,,,,,,
ACSSF,2019e1,nc,000,0056,0000199,11952,5123,1380,582,71,451,0,276,2139,837,39,610,295,358,1604,374,276,565,132,257,6829,1635,551,216,384,421,63,3432,893,315,1269,594,361,1762,172,182,68,975,365,12610,266,885,163,660,722,661,180,1213,3452,2604,100,501,79,294,830,3440,1438,23,1171,423,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8097,1971,1076,1824,1931,1295,,,,,,
ACSSF,2019e1,nc,000,0056,0000200,14873,7396,1957,853,141,34,440,489,2748,1542,104,324,184,594,2691,1548,43,612,191,297,7477,1880,318,184,492,387,499,3247,846,441,494,772,694,2350,263,0,352,1051,684,15863,477,539,698,580,1197,1958,199,992,2380,3138,309,1291,309,368,1428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12833,4963,854,1623,2421,2972,,,,,,
ACSSF,2019e1,nc,000,0056,0000201,69893,28773,7354,3401,703,1154,171,1925,13603,5018,386,5002,528,2669,7816,2893,424,2371,795,1333,41120,11550,3870,1207,1555,1681,3237,20980,6545,2342,4348,2608,5137,8590,2017,720,388,3541,1924,73741,2352,4952,2263,4826,6454,4122,515,6205,15337,9452,3465,2991,3130,3621,4056,3851,569,514,928,1028,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61796,21177,4959,13307,7878,14475,,,,,,
ACSSF,2019e1,nc,000,0056,0000202,24874,10436,4405,1998,213,823,168,1203,4067,1486,338,798,176,1269,1964,628,188,355,550,243,14438,5110,898,1061,495,1150,1506,7446,1949,1694,1465,1742,596,1882,395,435,69,527,456,27256,1163,670,473,1963,2267,1174,221,4003,4069,4918,1016,2005,735,345,2234,4128,1191,972,389,73,1503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17095,4927,2204,2885,3626,3453,,,,,,
ACSSF,2019e1,nc,000,0056,0000203,11228,4620,1007,289,0,0,22,696,1882,664,46,174,0,998,1731,490,0,236,196,809,6608,1544,286,445,501,66,246,2924,515,479,698,530,702,2140,154,206,43,1147,590,12602,170,509,411,658,584,532,0,1623,1652,1961,631,2219,705,171,776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9074,2143,1130,1259,1773,2769,,,,,,
ACSSF,2019e1,nc,000,0056,0000204,12639,5053,1241,438,93,93,122,495,2129,449,171,374,448,687,1683,414,0,853,141,275,7586,1717,535,580,0,419,183,4049,1138,374,819,1227,491,1820,188,196,42,1368,26,13186,431,475,515,591,893,281,184,1604,2181,3732,77,465,414,96,1247,2522,756,165,426,633,542,4810,1352,577,679,1398,804,,,,,,,,,,,,,,,,,,,,,,,,,4530,760,522,1010,1694,544,,,,,,
ACSSF,2019e1,nc,000,0056,0000205,9412,4452,936,389,131,305,60,51,1901,1015,46,415,258,167,1615,813,68,64,341,329,4960,1451,478,208,290,289,186,2162,366,221,543,447,585,1347,182,88,181,657,239,9539,307,195,371,822,790,747,37,816,1798,2052,207,549,350,93,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7263,2438,664,1116,1600,1445,,,,,,
ACSSF,2019e1,nc,000,0056,0000206,17192,7847,1439,290,330,92,0,727,4496,2104,792,693,112,795,1912,519,209,680,150,354,9345,2567,522,74,678,139,1154,5312,1483,978,955,1049,847,1466,201,325,157,436,347,18182,901,694,225,840,2053,814,39,2778,3255,2042,246,1110,575,391,2219,2548,730,395,862,108,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13138,3656,1854,2276,1778,3574,,,,,,
ACSSF,2019e1,nc,000,0056,0000207,9523,4826,399,53,45,53,151,97,2737,1304,167,949,116,201,1690,515,40,392,166,577,4697,915,431,212,54,182,36,2337,142,755,330,749,361,1445,165,339,197,340,404,10427,199,402,344,185,1335,410,0,1592,2106,1820,53,540,108,286,1047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8647,2309,1558,1733,1688,1359,,,,,,
ACSSF,2019e1,nc,000,0056,0000208,57782,28377,6631,3028,149,1266,167,2021,17052,6567,925,6060,550,2950,4694,1876,134,1227,533,924,29405,8006,2195,1221,1824,1455,1311,17730,4514,2380,5020,2939,2877,3669,462,570,465,1004,1168,61913,3275,2801,1909,3639,4390,3820,414,5736,16467,7064,1731,2310,1404,2641,4312,4997,1573,269,1377,326,1452,,,,,,,3374,1989,332,918,97,38,,,,,,,,,,,,,,,,,,,46236,13859,4554,12624,5832,9367,2321,700,224,716,319,362
ACSSF,2019e1,nc,000,0056,0000209,404498,193647,67431,37839,3894,10625,1309,13764,98385,52265,4691,23349,3030,15050,27831,14120,1130,6309,1884,4388,210851,77382,32088,7146,12065,6362,19721,106287,35520,11693,23899,10170,25005,27182,6428,4009,2265,8492,5988,436631,33232,35660,16384,20567,31910,50961,3644,37006,81377,33540,18486,16816,13695,20308,23045,51977,19133,6330,9311,3670,13533,,,,,,,42589,29760,2649,6442,991,2747,,,,,,,,,,,,,5353,2855,543,519,720,716,291420,121771,21750,59903,24615,63381,13190,5277,1291,2192,1298,3132
ACSSF,2019e1,nc,000,0056,0000210,14582,6374,1373,729,0,137,205,302,2778,995,186,663,238,696,2223,857,95,804,189,278,8208,2585,338,491,564,331,861,3907,1166,337,497,891,1016,1716,262,131,204,746,373,15858,583,734,377,1329,1209,461,9,1277,3153,2718,330,1055,220,480,1923,2739,1248,206,442,335,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10032,2390,1034,2143,1896,2569,,,,,,
ACSSF,2019e1,nc,000,0056,0000211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8743,413,634,313,264,432,627,93,1566,1615,1592,132,557,87,178,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7819,2362,1417,1615,1291,1134,,,,,,
ACSSF,2019e1,nc,000,0056,0000212,10614,4475,656,98,0,233,0,325,2767,1406,159,601,211,390,1052,484,0,290,133,145,6139,1501,438,326,336,147,254,2848,335,468,1123,316,606,1790,111,300,58,628,693,11681,136,690,446,374,525,1074,103,1315,2671,1572,326,784,467,609,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7845,2233,941,1885,1286,1500,,,,,,
