ACSSF,2019m1,nc,000,0056,0000062,2679,1476,1053,788,413,641,94,552,955,776,360,311,274,354,530,291,144,314,181,300,1842,1026,425,566,682,248,634,1070,562,498,521,345,462,780,441,211,203,518,320,2827,529,799,612,728,539,363,84,1104,1287,756,288,395,551,406,782,1289,1010,444,527,346,627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2103,872,707,1102,605,1111,,,,,,
ACSSF,2019m1,nc,000,0056,0000063,2569,1374,778,512,94,397,65,490,883,608,143,472,216,497,563,280,216,301,163,240,1658,1237,606,433,524,290,718,1392,498,412,462,579,805,557,261,327,212,339,126,3100,590,555,403,318,556,567,286,882,955,822,451,392,520,479,993,1257,344,438,459,412,869,,,,,,,800,535,61,399,216,210,,,,,,,,,,,,,,,,,,,2111,919,556,824,669,986,,,,,,
ACSSF,2019m1,nc,000,0056,0000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2405,273,81,269,489,453,306,114,1050,469,388,183,885,332,138,933,1105,307,823,356,216,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,790,629,236,302,506,,,,,,
ACSSF,2019m1,nc,000,0056,0000065,6580,4207,2496,2099,831,1315,451,1936,2654,1772,1095,1674,714,1460,1603,1109,364,555,426,797,4253,3423,1780,944,1703,1113,2209,3101,2129,1051,1577,1071,2324,1483,868,541,429,878,795,7029,2170,2167,1351,1500,2186,2261,732,2424,3403,2209,2112,1536,1516,2033,2595,4622,2453,1485,1560,1236,2613,,,,,,,1640,1173,361,838,400,461,,,,,,,,,,,,,1164,865,238,260,282,234,5434,3628,1405,2883,1576,2859,1712,837,352,398,774,1167
ACSSF,2019m1,nc,000,0056,0000066,2777,1491,941,650,442,335,170,544,939,697,210,590,172,533,856,485,234,564,263,384,2063,1314,937,402,296,560,651,1376,748,440,764,463,807,1037,562,271,337,686,729,2969,313,881,482,853,1101,553,301,980,1427,985,761,671,734,674,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450,1672,720,1323,942,1296,,,,,,
ACSSF,2019m1,nc,000,0056,0000067,3955,2039,1129,871,460,716,198,961,1574,1135,278,746,686,768,937,572,107,526,192,336,2955,1623,748,1124,546,354,641,1683,931,841,634,464,1436,945,478,370,144,616,430,4247,617,783,680,899,1047,707,346,1681,1447,1055,1091,779,671,1173,1142,2368,1280,1172,716,766,1671,,,,,,,671,475,308,412,78,246,,,,,,,,,,,,,398,290,134,130,216,222,2880,1515,1210,1086,688,1455,1045,516,237,386,460,303
ACSSF,2019m1,nc,000,0056,0000068,2718,1746,1525,565,75,408,137,1514,1268,860,100,730,179,692,790,560,306,388,146,279,1942,1243,643,450,593,480,751,1691,705,410,739,367,1318,730,273,218,162,587,455,3053,389,632,660,836,674,508,401,788,1450,1014,879,643,980,1408,1222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2752,1431,717,1263,790,2145,,,,,,
ACSSF,2019m1,nc,000,0056,0000069,8988,5295,3602,2288,797,1912,527,2164,3504,2200,1018,2418,742,1729,1533,1150,368,720,561,922,5750,3777,2622,1362,2261,1170,2531,3952,2212,1064,2642,1635,1844,1804,1202,904,536,1045,870,9813,2467,1647,1541,2078,3073,2397,973,2715,5428,2509,1959,2014,2017,2264,2585,5235,3010,1477,2969,1488,2328,,,,,,,2169,2474,1282,906,386,892,,,,,,,1268,706,103,977,216,321,1701,1306,154,557,216,888,6230,3903,1865,3528,1689,3132,1974,1109,341,1159,605,951
ACSSF,2019m1,nc,000,0056,0000070,2691,1331,1024,915,205,331,216,351,1156,1026,290,370,155,489,595,285,184,220,129,351,2019,1503,638,843,641,558,997,1276,406,825,543,272,834,793,526,91,216,320,343,3069,768,809,770,738,798,883,161,1155,996,639,387,760,463,593,920,1283,790,447,335,216,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2330,1296,922,666,620,1201,,,,,,
ACSSF,2019m1,nc,000,0056,0000071,1848,1163,570,311,216,309,65,399,842,303,344,390,195,563,550,240,431,298,226,131,1280,792,529,310,280,114,547,1039,299,564,295,549,413,458,126,70,219,423,147,2098,271,406,348,350,425,171,336,1041,757,854,375,316,481,380,612,1347,517,923,379,474,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235,511,281,534,605,819,,,,,,
ACSSF,2019m1,nc,000,0056,0000072,5541,3212,1952,1625,330,742,196,968,2188,1637,634,843,488,995,993,1044,174,353,451,530,3750,2380,1921,1142,888,331,2024,2448,1747,996,1151,822,1478,1209,459,706,223,655,759,6110,1237,1942,1428,1593,2032,1401,433,1982,2028,1238,1844,966,1471,1167,1461,3255,1996,1250,1285,803,2290,,,,,,,1272,1201,556,584,224,360,,,,,,,,,,,,,814,486,271,185,253,584,3358,2449,1410,1318,831,1825,,,,,,
ACSSF,2019m1,nc,000,0056,0000073,2663,1470,1128,710,267,438,326,618,970,653,283,510,198,597,721,388,192,305,216,434,1880,1393,878,532,459,452,700,1233,576,538,712,598,500,840,235,269,320,514,394,2829,440,674,478,703,876,567,181,862,1185,1109,580,651,288,399,867,1702,825,475,840,671,763,,,,,,,850,514,322,275,113,443,,,,,,,,,,,,,688,360,198,213,171,293,1554,825,603,713,588,768,875,524,290,266,360,388
ACSSF,2019m1,nc,000,0056,0000074,4506,2702,1650,1211,360,1055,167,1313,1971,1536,925,855,283,976,1054,719,80,491,288,598,2934,2138,1218,1115,792,1087,921,2276,1015,1024,1088,676,1600,1086,340,292,591,596,675,5288,907,901,1082,1288,1529,971,485,2101,2307,1574,1021,1121,973,1126,1669,3292,1606,1515,1503,1184,1848,,,,,,,1346,964,397,622,105,609,,,,,,,,,,,,,,,,,,,3189,1792,924,1365,889,1575,1193,730,293,356,329,372
ACSSF,2019m1,nc,000,0056,0000075,2547,1282,746,512,94,410,65,387,815,557,143,472,216,474,563,280,216,301,163,240,1654,1185,606,423,483,247,689,1255,489,395,462,565,759,557,261,327,212,339,126,3083,578,523,403,322,556,567,286,871,982,783,451,392,513,469,950,1265,344,427,459,412,833,,,,,,,800,535,61,399,216,210,,,,,,,,,,,,,,,,,,,2035,889,544,832,635,917,,,,,,
ACSSF,2019m1,nc,000,0056,0000076,2679,1476,1053,788,413,641,94,552,955,776,360,311,274,354,530,291,144,314,181,300,1842,1026,425,566,682,248,634,1070,562,498,521,345,462,780,441,211,203,518,320,2827,529,799,612,728,539,363,84,1104,1287,756,288,395,551,406,782,1289,1010,444,527,346,627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2103,872,707,1102,605,1111,,,,,,
ACSSF,2019m1,nc,000,0056,0000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2405,273,81,269,489,453,306,114,1050,469,388,183,885,332,138,933,1105,307,823,356,216,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,790,629,236,302,506,,,,,,
ACSSF,2019m1,nc,000,0056,0000078,3566,2108,1847,1720,489,499,292,453,1452,1552,260,856,321,711,807,629,75,328,186,396,2527,1519,1212,460,852,516,755,1748,1316,614,992,503,930,907,456,283,311,590,417,4025,1410,1313,989,952,1351,2181,289,1058,2040,1048,902,847,547,743,696,1068,943,158,398,277,528,,,,,,,2174,2005,583,800,238,377,,,,,,,,,,,,,566,265,236,171,131,240,3496,2467,792,1787,917,1313,961,544,115,256,202,407
ACSSF,2019m1,nc,000,0056,0000079,6574,4207,2469,2097,831,1309,451,1936,2697,1751,1095,1674,714,1460,1596,1109,364,555,426,734,4240,3415,1780,944,1686,1104,2209,3024,2093,1051,1577,1071,2323,1435,785,541,429,878,795,6991,2175,2167,1298,1505,2194,2199,732,2424,3399,2216,2112,1556,1516,2033,2584,4583,2420,1485,1560,1236,2616,,,,,,,1602,1140,361,838,400,461,,,,,,,,,,,,,993,681,238,260,282,234,5437,3641,1405,2858,1580,2875,1712,837,352,398,774,1167
ACSSF,2019m1,nc,000,0056,0000080,2777,1491,941,650,442,335,170,544,939,697,210,590,172,533,856,485,234,564,263,384,2063,1314,937,402,296,560,651,1376,748,440,764,463,807,1037,562,271,337,686,729,2969,313,881,482,853,1101,553,301,980,1427,985,761,671,734,674,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450,1672,720,1323,942,1296,,,,,,
ACSSF,2019m1,nc,000,0056,0000081,3955,2039,1129,871,460,716,198,961,1574,1135,278,746,686,768,937,572,107,526,192,336,2955,1623,748,1124,546,354,641,1683,931,841,634,464,1436,945,478,370,144,616,430,4247,617,783,680,899,1047,707,346,1681,1447,1055,1091,779,671,1173,1142,2368,1280,1172,716,766,1671,,,,,,,671,475,308,412,78,246,,,,,,,,,,,,,398,290,134,130,216,222,2880,1515,1210,1086,688,1455,1045,516,237,386,460,303
ACSSF,2019m1,nc,000,0056,0000082,6826,3714,2185,1672,549,818,250,1406,2646,1962,774,1154,334,955,1321,933,233,689,666,672,5062,2780,2378,1352,960,886,2143,3849,1813,1263,1540,1390,1858,1868,856,769,563,1278,1019,7651,1381,2039,1528,2146,2324,1398,881,2496,2760,2390,1946,1297,1625,1213,1652,3912,2617,1590,1728,1670,2591,,,,,,,1931,1370,706,493,232,394,,,,,,,,,,,,,994,533,236,223,338,611,4398,2840,1788,1756,1427,2287,1644,1225,330,478,290,513
ACSSF,2019m1,nc,000,0056,0000083,7663,4909,2943,2146,558,1515,378,1618,3680,2685,1221,2559,771,1543,1843,1065,443,833,619,794,5053,3387,2053,1392,1573,1290,1586,3407,2782,1608,2168,1460,1592,1818,1079,807,431,1234,778,8296,2154,2268,1505,2100,2529,2542,644,3040,4783,2486,846,1848,1283,1462,2010,4504,2253,1815,1735,1164,1807,,,,,,,2228,1684,343,778,252,373,,,,,,,580,227,216,431,220,212,815,539,189,225,365,302,5846,4272,2493,3763,2417,2752,1697,923,618,966,337,403
ACSSF,2019m1,nc,000,0056,0000084,6892,3759,2434,1644,475,1023,570,1561,2330,1637,597,1243,456,1697,1501,1190,614,821,777,739,4370,2253,1035,985,803,1205,1458,2922,1349,1414,1181,1436,1161,1757,704,693,588,1396,777,7572,1324,1665,1347,1314,1731,1506,447,2213,2396,3172,1086,1357,1437,1010,2234,2261,1206,921,836,718,1168,,,,,,,1060,522,500,289,265,372,,,,,,,,,,,,,1253,388,599,751,100,457,5563,2814,1618,2034,2847,2538,1872,866,678,316,808,755
ACSSF,2019m1,nc,000,0056,0000085,8824,5249,3494,3384,1145,1457,500,2051,3510,2986,1288,2218,934,1646,2120,1616,552,792,476,1180,5651,3868,2289,1450,1946,1364,2658,3880,2906,1557,2308,1547,2681,1871,1166,795,585,1233,1103,9706,2743,3069,2121,1974,3313,3038,890,3565,4446,2579,2804,1918,1894,2332,3012,4544,2560,1642,2098,1335,2678,,,,,,,3013,2620,797,1217,533,822,,,,,,,,,,,,,1495,1042,440,285,324,592,7158,4510,2524,3518,1892,3355,2455,1546,326,881,872,1344
ACSSF,2019m1,nc,000,0056,0000086,6986,4188,1856,1042,590,1044,582,1295,2828,1941,838,1495,891,1308,1685,933,360,1030,452,672,4561,2211,1236,1375,1038,617,1286,3142,1378,1415,1404,1056,1899,1606,841,721,519,1440,847,7486,1230,1261,1197,1407,1682,1416,537,2606,3094,2436,1527,1497,1186,1427,2044,2831,1692,1213,1003,818,1770,,,,,,,797,802,308,535,181,526,,,,,,,,,,,,,590,368,176,285,216,344,5640,2722,2381,2921,2258,2421,1241,778,386,515,462,399
ACSSF,2019m1,nc,000,0056,0000087,6463,4318,1725,1153,298,816,294,788,3103,1987,964,1213,530,1634,1582,1220,295,763,526,900,4172,2790,1219,1309,1566,1095,1462,2785,1505,1260,1955,1283,1550,2138,730,653,909,1455,994,7405,1517,1837,1294,1268,1986,1331,388,2292,3096,2742,1055,1495,1392,1532,1754,2820,1395,1508,1736,1239,1451,,,,,,,1634,919,173,414,208,1093,,,,,,,,,,,,,,,,,,,4980,3056,1513,2392,2130,2255,1258,971,350,644,476,498
ACSSF,2019m1,nc,000,0056,0000088,6377,3803,2179,1357,746,918,460,1285,2321,1635,605,1652,692,1340,1826,1156,528,1258,651,915,4299,2514,1183,1142,1308,1191,1330,2943,1641,1117,1540,1248,1302,1823,1114,663,465,1259,870,6648,1215,1461,1194,1319,2199,1544,431,2152,3588,2669,1185,1440,1227,1353,1738,2415,1107,748,891,1361,1213,,,,,,,686,440,108,403,204,356,,,,,,,,,,,,,1101,470,96,520,460,469,5484,3219,1942,3240,2327,2525,1112,770,213,578,230,566
ACSSF,2019m1,nc,000,0056,0000089,6830,3833,2951,1820,857,1214,427,1931,2250,1628,726,1220,359,1270,1577,1190,401,732,520,842,4289,2621,1551,1310,1475,977,1720,3037,1342,1323,1521,1224,1631,1843,802,576,546,883,959,7479,1167,1681,1464,1295,1791,1534,865,2121,2731,1992,1167,1520,1850,1067,2062,3472,1867,1031,1715,793,1970,,,,,,,1701,1014,651,858,113,449,,,,,,,870,398,640,168,345,367,1252,604,789,408,210,517,4881,2533,1628,2134,1862,2443,1474,1091,511,784,461,910
ACSSF,2019m1,nc,000,0056,0000090,7360,3795,2605,1809,371,1138,217,1458,2986,2442,723,2066,706,1370,1386,1182,280,1001,590,910,4996,2819,1654,1250,1403,848,1120,3587,1947,1088,1649,1381,1630,1855,727,868,471,1060,884,8077,1518,1256,1214,1873,2320,1710,774,2068,3800,2249,1019,1481,992,1598,1700,2355,1260,974,1249,553,1286,998,459,361,357,582,391,2006,1658,295,868,188,515,,,,,,,,,,,,,1311,1082,147,523,144,245,5909,3825,1568,3235,1926,2092,1083,593,322,522,464,477
ACSSF,2019m1,nc,000,0056,0000091,7452,3893,2494,1513,559,900,409,1623,2434,1245,896,1684,370,1344,2016,1339,591,966,591,984,4998,3201,1311,1317,1152,927,1762,2922,1339,1040,1581,1280,1750,1833,597,891,467,1170,1020,8328,767,1452,1055,1697,1742,1207,630,2414,2958,2391,1005,1508,1479,1595,2196,2055,867,1129,871,926,1052,,,,,,,1334,565,391,877,82,672,,,,,,,,,,,,,804,570,158,243,129,353,6237,3129,1933,2433,1961,3341,1542,965,163,738,203,613
ACSSF,2019m1,nc,000,0056,0000092,7618,3943,2376,1090,415,953,520,1503,2589,1568,708,1494,668,1288,1902,1467,480,1064,725,1081,5369,2626,1192,1100,773,1162,1442,2973,1371,1530,1435,1429,1793,2150,763,694,599,1439,1074,8061,1038,1589,1352,1348,1477,1423,784,2444,3123,2983,1732,1507,1615,1160,1922,1213,789,274,369,503,692,,,,,,,872,296,177,608,219,248,,,,,,,,,,,,,,,,,,,7094,3346,2384,2936,2895,3180,1509,718,314,682,109,963
ACSSF,2019m1,nc,000,0056,0000093,7712,4769,3218,2115,808,1740,511,2118,3523,2025,1289,2018,893,1879,1379,871,575,812,611,813,4974,3349,2158,1406,2156,1253,2255,3589,1700,1183,2456,1623,1725,1624,1149,762,793,864,775,8306,2456,2006,1367,1753,2596,2469,647,2922,4927,2588,1723,2036,1743,2277,2672,5393,3209,1475,2961,1540,2379,,,,,,,2005,2081,1307,894,378,742,,,,,,,1266,688,95,973,110,327,1393,942,96,392,216,864,5207,2914,1853,3059,1786,3090,2197,1329,767,1105,515,832
ACSSF,2019m1,nc,000,0056,0000094,7111,4279,2238,1772,680,1142,312,1670,3060,1909,837,1341,603,1422,1697,1080,324,766,577,780,4703,2544,1481,1348,1252,1345,1354,3513,1241,1949,1550,1287,1917,1819,752,599,604,1098,836,8223,1233,1581,1387,1660,2039,1524,667,2567,3111,2344,1216,1478,1274,1257,2413,3914,1933,1360,1857,1221,2232,,,,,,,1509,1189,464,828,139,409,,,,,,,,,,,,,794,526,324,323,219,422,5420,2422,1793,2276,2046,2332,1345,841,441,740,335,668
ACSSF,2019m1,nc,000,0056,0000095,2376,1609,1073,416,80,457,102,724,981,589,158,424,212,761,764,539,222,380,332,366,1577,761,433,215,402,320,691,936,580,448,334,543,400,939,443,353,177,638,556,2804,478,409,574,757,727,402,200,763,918,1023,943,598,616,621,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2287,1069,758,888,969,1312,,,,,,
ACSSF,2019m1,nc,000,0056,0000096,2476,1481,513,233,287,380,123,289,1174,807,243,362,385,482,659,392,214,454,173,352,1545,707,478,368,133,260,367,1061,434,602,467,563,406,621,262,208,164,550,221,2724,518,637,427,412,382,617,149,811,937,1088,307,560,299,209,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2259,1157,672,896,1034,891,,,,,,
ACSSF,2019m1,nc,000,0056,0000097,2052,1339,670,402,164,267,445,84,1036,884,404,402,379,297,642,462,89,184,297,296,1534,765,399,221,466,448,304,1064,478,363,390,319,768,574,213,290,199,481,167,2304,421,228,414,561,624,878,63,693,959,1084,506,702,353,280,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1931,1058,661,655,1003,938,,,,,,
ACSSF,2019m1,nc,000,0056,0000098,2043,1067,456,365,216,109,216,429,937,760,196,374,107,389,492,278,121,404,102,209,1498,539,216,486,165,185,323,1042,595,501,517,594,368,640,214,307,120,448,11,2164,508,551,17,306,642,452,246,872,720,862,238,439,330,317,527,1101,539,522,251,478,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695,1018,651,669,680,748,,,,,,
ACSSF,2019m1,nc,000,0056,0000099,2100,1272,741,380,216,557,145,497,1050,770,151,733,169,406,599,325,150,167,222,485,1581,748,467,453,391,361,363,1240,560,402,669,736,385,805,152,153,474,618,305,2355,585,482,241,543,773,348,513,693,1353,1297,434,655,356,213,669,1248,663,197,707,767,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1517,970,633,1038,746,905,,,,,,
ACSSF,2019m1,nc,000,0056,0000100,1881,1070,558,251,216,117,216,468,800,369,379,617,54,208,357,171,48,209,126,155,1264,776,135,587,32,433,278,675,351,362,363,294,254,869,176,158,248,767,233,2015,179,301,203,226,332,300,24,844,872,918,518,331,67,284,341,1583,248,583,667,856,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054,469,468,403,419,424,,,,,,
ACSSF,2019m1,nc,000,0056,0000101,2361,1323,945,446,151,550,216,705,902,689,150,502,175,416,674,426,335,364,181,168,1631,961,437,100,233,498,673,1158,722,276,447,577,432,599,192,182,181,395,254,2453,672,784,248,375,545,543,136,584,922,894,389,375,482,454,876,1355,766,51,507,457,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1946,1054,511,684,768,1227,,,,,,
ACSSF,2019m1,nc,000,0056,0000102,2150,1061,514,258,139,204,216,312,781,535,154,386,216,360,560,376,204,391,316,264,1708,1202,529,244,103,619,735,973,501,498,409,340,640,664,224,379,288,490,346,2266,294,463,281,398,627,411,216,724,759,949,395,542,764,316,394,798,154,216,184,681,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732,948,656,748,637,979,,,,,,
ACSSF,2019m1,nc,000,0056,0000103,2535,1309,672,406,123,379,216,323,922,544,208,549,341,300,618,278,305,397,188,224,1766,975,574,242,361,367,597,1443,656,627,744,584,576,786,454,189,99,633,308,2634,227,676,160,665,621,427,287,753,1219,1020,127,389,115,330,850,1667,1045,321,1008,636,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1702,853,550,636,694,760,,,,,,
ACSSF,2019m1,nc,000,0056,0000104,1814,998,462,175,216,296,69,286,862,683,199,349,208,256,380,278,216,206,209,183,1203,744,327,342,328,267,342,851,211,459,534,217,388,496,177,252,154,335,415,2026,241,441,294,268,438,551,184,612,809,648,278,558,406,433,351,870,403,143,525,194,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1480,669,539,654,627,637,,,,,,
ACSSF,2019m1,nc,000,0056,0000105,3767,2222,1049,767,323,974,58,420,1729,1040,602,565,295,1360,711,525,146,285,195,455,2371,1678,865,707,899,906,970,2014,1534,808,758,724,711,522,272,264,113,247,265,4079,772,780,666,858,1623,551,99,1453,1832,1289,422,998,756,253,1448,1737,839,667,598,463,1187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3442,2185,1167,1617,1064,1527,,,,,,
ACSSF,2019m1,nc,000,0056,0000106,3501,2432,2009,1429,717,765,163,1166,1226,907,221,484,216,722,675,551,259,243,150,214,2013,1952,1157,536,986,171,789,1156,665,283,594,418,695,635,323,213,184,418,359,3870,673,857,831,557,1002,1373,240,1096,1659,649,907,519,808,877,1217,1476,968,797,440,222,605,,,,,,,1001,849,216,555,162,176,,,,,,,,,,,,,,,,,,,2808,1662,539,1380,534,1700,,,,,,
ACSSF,2019m1,nc,000,0056,0000107,4223,2455,1361,861,250,678,402,1086,1457,941,201,913,156,733,1230,847,103,489,156,635,2808,1949,1188,533,775,637,1410,1647,1111,488,635,470,1044,993,508,287,442,493,461,4487,1016,1235,731,695,1168,961,290,968,1738,1286,1085,767,820,1504,1391,2388,1178,169,908,312,1654,,,,,,,805,462,227,341,216,136,,,,,,,,,,,,,,,,,,,3705,2237,787,1411,882,1696,915,604,243,253,770,192
ACSSF,2019m1,nc,000,0056,0000108,4427,2482,1469,1139,265,616,172,715,1882,1259,851,1163,461,766,769,385,69,461,404,454,2671,1918,908,363,721,777,1318,2157,1580,727,1072,574,1077,864,553,447,71,437,429,4736,1570,1158,595,1042,1203,996,285,1694,1974,1186,817,1054,675,1254,1066,2683,1576,1336,846,670,1072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3746,2089,808,1667,921,1832,1000,425,273,273,216,740
ACSSF,2019m1,nc,000,0056,0000109,4942,2764,1758,1519,243,445,201,772,1827,1029,1145,981,410,628,690,394,239,368,187,428,3148,1801,1557,370,416,365,807,2618,1018,562,1372,1136,1848,881,438,429,157,466,185,4998,686,1078,580,1142,1251,842,663,1715,1885,1514,1490,865,427,638,1130,3544,1321,1205,1571,987,1722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3092,2084,988,990,982,1121,,,,,,
ACSSF,2019m1,nc,000,0056,0000110,3643,2102,1179,859,221,429,187,544,1404,1128,230,782,317,696,874,571,129,358,275,391,2065,1310,984,236,485,493,679,1446,931,638,598,645,895,814,431,164,276,504,195,3537,674,884,548,813,991,1517,199,945,1307,1040,428,747,725,509,901,1389,794,132,323,391,898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3548,2257,800,1157,1014,1113,,,,,,
ACSSF,2019m1,nc,000,0056,0000111,4220,2764,2156,1716,528,629,67,676,1926,1270,179,1176,499,813,668,465,161,461,182,196,2473,1739,1247,611,816,337,913,1622,1109,1001,699,415,796,633,188,437,143,390,390,4600,1763,1074,1148,665,1066,1889,284,1388,1962,899,561,875,700,837,1112,1566,905,658,421,307,388,,,,,,,2592,2183,450,812,375,662,,,,,,,,,,,,,,,,,,,3751,2057,1286,1604,680,1659,,,,,,
ACSSF,2019m1,nc,000,0056,0000112,4356,2441,1846,1690,465,248,292,470,1487,1459,232,810,319,739,870,659,75,297,250,401,2525,1757,918,348,709,393,1000,1825,1209,566,946,389,836,997,470,306,331,500,524,4981,1146,1141,944,768,1530,1813,368,906,1863,957,776,1014,591,736,689,1086,645,187,445,136,552,,,,,,,2018,1643,461,463,216,363,,,,,,,,,,,,,,,,,,,3599,2574,744,1703,859,1265,,,,,,
ACSSF,2019m1,nc,000,0056,0000113,2933,2066,1611,1371,607,548,92,457,1642,1411,299,1217,241,679,566,433,216,304,216,180,2085,1563,912,814,651,573,513,1572,1122,691,1200,642,643,957,566,234,149,742,355,3269,1298,1222,789,1022,920,1473,278,1261,2093,1155,583,668,553,690,742,1130,708,572,334,145,307,,,,,,,1640,1324,361,607,340,304,,,,,,,,,,,,,,,,,,,3022,2325,1049,1839,1000,1229,1107,536,300,687,188,295
ACSSF,2019m1,nc,000,0056,0000114,4053,2444,1793,1632,284,634,196,597,1834,1500,533,756,445,816,1121,969,133,236,306,488,3082,2337,1797,890,835,339,1851,2067,1528,869,1136,770,1335,1046,424,422,120,716,557,4594,1095,1656,1200,1778,1873,1280,374,1583,1838,1029,1715,764,1238,979,1346,2574,1689,705,1232,664,1948,,,,,,,1239,1148,478,584,224,203,,,,,,,,,,,,,,,,,,,2872,2362,1176,1236,758,1404,,,,,,
ACSSF,2019m1,nc,000,0056,0000115,3551,2057,1355,1033,159,398,127,705,1198,842,303,415,123,602,806,649,113,308,375,457,2497,1817,1475,813,324,121,979,1693,986,535,460,331,954,893,385,560,273,366,622,3981,852,1065,821,989,1393,669,308,1287,895,892,857,604,920,658,935,2454,1526,1042,628,385,1236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2294,1377,803,731,524,1153,,,,,,
ACSSF,2019m1,nc,000,0056,0000116,2622,1661,1396,1288,257,618,216,660,1270,1051,387,923,381,784,781,726,339,503,185,452,1983,1333,862,738,393,417,918,1483,1104,748,701,588,937,724,622,355,220,440,520,2911,728,1441,936,892,1365,767,378,1140,1492,958,1164,977,748,707,934,1430,977,185,404,238,727,,,,,,,910,793,321,410,297,181,,,,,,,,,,,,,,,,,,,1898,1827,1076,1287,729,1558,906,784,216,459,330,420
ACSSF,2019m1,nc,000,0056,0000117,3077,1793,739,550,247,416,150,326,1395,1281,334,444,264,661,752,659,258,442,198,465,2244,1722,474,910,997,780,691,1655,1008,732,1089,732,659,1018,519,306,682,700,542,3892,934,1159,483,628,906,756,135,1276,1667,1294,709,662,962,985,702,1206,558,1119,925,819,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2485,1719,722,1329,923,1304,,,,,,
ACSSF,2019m1,nc,000,0056,0000118,2948,1683,859,647,108,158,159,512,1113,492,181,588,269,903,648,438,134,339,199,424,1897,1295,823,367,969,395,609,1200,719,419,496,508,568,719,368,404,289,500,304,3259,445,801,502,464,1028,582,322,785,1238,994,453,670,501,511,960,1491,571,191,809,202,925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2322,1442,655,1046,824,1030,,,,,,
ACSSF,2019m1,nc,000,0056,0000119,3228,2041,1065,677,216,760,151,605,1624,1291,288,763,120,827,813,526,45,441,145,533,2073,1630,1010,288,430,654,646,1669,835,474,648,605,1353,939,328,246,564,533,476,3653,777,878,1027,712,964,716,359,666,1533,1121,1034,855,794,831,832,2124,1269,274,511,651,1316,,,,,,,950,344,217,536,216,570,,,,,,,,,,,,,,,,,,,2694,1351,507,1273,833,1439,820,666,170,196,187,279
ACSSF,2019m1,nc,000,0056,0000120,3265,1698,1302,712,316,652,76,1200,1065,821,186,381,256,458,463,342,216,234,274,218,2144,1641,666,897,525,923,432,1323,543,802,730,233,737,522,228,94,216,260,376,3822,579,312,350,715,966,700,300,1423,1288,976,461,502,656,503,1386,2335,850,938,1134,974,1285,,,,,,,1148,866,395,345,105,211,,,,,,,,,,,,,,,,,,,1566,915,489,410,312,931,,,,,,
ACSSF,2019m1,nc,000,0056,0000121,3615,1817,1033,672,168,637,16,312,1431,990,771,611,185,599,768,664,234,376,107,187,2452,1448,582,650,514,381,976,1590,641,930,1217,514,758,885,415,174,312,570,447,4055,803,625,498,1003,797,816,325,1501,1821,1031,409,612,756,1027,866,2141,762,968,1102,274,890,,,,,,,834,567,50,302,90,132,,,,,,,,,,,,,,,,,,,2439,1326,964,1256,877,1250,,,,,,
ACSSF,2019m1,nc,000,0056,0000122,2891,1822,816,599,224,326,65,489,1192,701,319,877,216,489,766,370,129,368,270,396,1719,1217,753,529,548,247,719,1354,540,618,666,602,763,785,332,350,229,575,83,3408,571,671,472,434,594,660,330,1075,1369,949,442,452,597,671,954,1576,565,586,869,584,753,,,,,,,546,374,61,307,216,226,,,,,,,,,,,,,,,,,,,2254,1109,777,967,745,1012,730,476,62,254,216,339
