ACSSF,2019e1,nc,000,0007,0000138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16790,816,30,534,65,0,499,3078,1183,220,314,6116,0,321,6038,1240,24,121,344,64,239,1695,951,57,189,356,29,0,103,211
ACSSF,2019e1,nc,000,0007,0000139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20527,1514,217,1202,0,0,888,4652,607,1087,204,7933,152,13,6587,1617,69,293,895,25,0,1137,1377,51,604,168,14,66,647,0
ACSSF,2019e1,nc,000,0007,0000140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24745,786,70,815,153,0,505,6210,444,1137,119,8491,442,164,5141,3577,0,246,2202,146,515,1972,2625,185,483,681,386,407,579,304
ACSSF,2019e1,nc,000,0007,0000141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0007,0000142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0007,0000143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53460,1698,238,1761,495,198,984,17134,173,3531,502,19466,626,679,16420,6746,160,1283,2699,201,532,1708,5260,94,273,995,142,254,1252,63
ACSSF,2019e1,nc,000,0007,0000144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28510,780,471,729,54,121,427,6007,508,1564,156,9365,529,479,7238,2813,276,316,1392,189,281,1941,1705,0,690,460,0,283,352,104
ACSSF,2019e1,nc,000,0007,0000145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37454,1827,129,485,418,154,567,9381,725,2447,252,11557,254,82,12294,7167,324,828,2752,405,984,1757,2140,0,814,1508,341,291,1407,429
ACSSF,2019e1,nc,000,0007,0000146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26511,840,142,575,60,0,707,4905,275,1674,79,8791,76,441,6060,3511,90,851,2081,271,412,1619,1763,40,417,1137,101,78,947,697
ACSSF,2019e1,nc,000,0007,0000147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31003,1002,417,387,452,111,697,7708,199,1787,114,10483,510,160,8542,3516,232,599,2389,0,863,1055,1742,181,1230,748,353,98,987,387
ACSSF,2019e1,nc,000,0007,0000148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30834,1305,87,1646,90,342,1241,3977,653,1338,152,11904,147,78,7016,5098,0,168,1782,41,173,2210,1825,470,1421,421,0,209,1245,118
ACSSF,2019e1,nc,000,0007,0000149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18357,451,24,246,66,199,448,4997,632,446,190,6288,0,31,4933,1584,100,689,643,0,352,2226,893,0,526,308,225,0,696,0
ACSSF,2019e1,nc,000,0007,0000150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28783,1479,160,590,59,330,1181,4040,500,1561,0,14075,73,166,8493,3502,0,268,432,115,623,3288,1426,44,383,165,49,0,445,175
ACSSF,2019e1,nc,000,0007,0000151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22762,1811,68,185,28,177,1391,6253,671,1179,0,12017,286,79,7421,1990,102,54,992,58,0,1385,1410,48,0,286,0,0,243,0
ACSSF,2019e1,nc,000,0007,0000152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0007,0000153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28653,1763,84,718,932,331,380,6207,1492,1890,213,7900,102,1070,7274,4124,56,432,2101,102,169,1445,1930,181,217,932,259,503,937,46
ACSSF,2019e1,nc,000,0007,0000154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29551,542,31,806,46,12,1079,6022,694,2081,224,7938,332,259,5638,3545,28,212,1435,30,732,1165,2054,144,407,1319,0,0,272,759
ACSSF,2019e1,nc,000,0007,0000155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0007,0000156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0007,0000157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0007,0000158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25135,2379,0,947,0,30,207,7521,1070,1567,110,5471,451,389,6342,1920,135,481,1123,0,131,1451,1766,100,927,428,190,0,766,557
ACSSF,2019e1,nc,000,0007,0000159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20622,1030,0,941,0,52,385,4930,462,1180,852,5542,200,0,6712,2725,0,202,1574,266,99,733,1499,80,448,603,155,221,519,587
ACSSF,2019e1,nc,000,0007,0000160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27825,2120,126,544,188,205,1370,10324,623,2082,196,7930,282,363,8416,1832,57,711,1591,661,273,1040,1881,95,272,503,58,244,604,53
ACSSF,2019e1,nc,000,0007,0000161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47527,1315,436,205,966,0,2501,10244,654,2902,242,12385,273,335,12729,7646,0,718,1997,296,393,1482,2897,186,325,805,0,217,925,661
ACSSF,2019e1,nc,000,0007,0000162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26548,946,138,248,0,111,422,7038,876,1315,56,9341,252,171,7886,3997,159,798,2501,442,825,1008,2580,78,0,490,38,428,1539,189
ACSSF,2019e1,nc,000,0007,0000163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45009,2412,738,1179,141,310,474,12045,1577,2623,514,13719,797,610,13157,7523,312,1371,3783,184,226,2904,3326,346,161,1184,435,341,694,0
ACSSF,2019e1,nc,000,0007,0000164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40507,966,0,709,675,467,1734,13742,587,3171,258,12713,297,762,12376,5768,465,781,2700,0,154,2394,3158,68,156,550,104,75,1355,259
ACSSF,2019e1,nc,000,0007,0000165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0007,0000166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22371,1787,142,257,118,280,776,4149,488,975,280,6069,284,125,4320,1889,0,216,911,57,0,491,1580,0,755,655,36,0,339,51
ACSSF,2019e1,nc,000,0007,0000167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26125,2485,0,1134,0,0,321,5919,355,2183,314,7669,175,342,5615,3650,156,812,775,416,230,575,1201,282,232,897,0,0,139,41
ACSSF,2019e1,nc,000,0007,0000168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190,1302,0,326,154,369,214,3995,485,1185,208,5153,558,184,3578,1933,0,489,1532,81,98,583,1061,0,311,1471,430,189,275,197
ACSSF,2019e1,nc,000,0007,0000169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0007,0000170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0007,0000171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12662,810,0,322,184,0,514,2673,337,758,151,3519,82,413,3378,589,154,171,574,0,154,1521,669,214,91,265,162,0,394,49
ACSSF,2019e1,nc,000,0007,0000172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43118,1539,0,1299,49,54,1104,12600,813,2425,899,14392,1465,658,11076,8028,398,680,4352,95,1192,1975,2847,361,572,1990,464,831,837,48
ACSSF,2019e1,nc,000,0007,0000173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59436,5279,142,1225,272,649,1005,12556,1311,3590,517,14839,1017,651,11032,6138,129,1045,2667,444,253,1527,3447,282,1152,2621,466,189,753,289
ACSSF,2019e1,nc,000,0007,0000174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25135,2379,0,947,0,30,207,7521,1070,1567,110,5471,451,389,6342,1920,135,481,1123,0,131,1451,1766,100,927,428,190,0,766,557
ACSSF,2019e1,nc,000,0007,0000175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31779,1845,258,908,44,260,1623,9874,755,1219,399,12584,300,295,8812,1986,156,380,1693,21,163,2433,1730,227,176,416,40,42,1080,437
ACSSF,2019e1,nc,000,0007,0000176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40507,966,0,709,675,467,1734,13742,587,3171,258,12713,297,762,12376,5768,465,781,2700,0,154,2394,3158,68,156,550,104,75,1355,259
ACSSF,2019e1,nc,000,0007,0000177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46012,1738,110,1284,386,637,1250,17484,791,2717,443,16019,1512,392,11686,4737,106,1193,1336,157,486,4448,3863,371,159,1627,357,64,1096,140
ACSSF,2019e1,nc,000,0007,0000178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0007,0000179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37861,1218,111,1661,111,492,1341,6844,998,1457,243,14406,121,78,8681,5077,0,578,2093,0,329,3813,1997,470,1947,656,119,209,1747,118
ACSSF,2019e1,nc,000,0007,0000180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0007,0000181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20682,1766,126,224,132,79,1034,7405,578,1721,165,5683,216,253,6388,1533,0,466,1107,553,129,782,1464,39,272,370,58,0,399,53
ACSSF,2019e1,nc,000,0007,0000182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0007,0000183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25428,2007,57,1118,361,538,263,7240,263,2138,253,6862,85,38,5505,2227,39,805,2414,62,948,1302,1473,240,0,1181,101,40,959,341
ACSSF,2019e1,nc,000,0007,0000184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0007,0000185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0007,0000186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0007,0000187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70103,7085,1056,1731,586,678,639,18558,1225,4863,1067,19483,543,622,14175,7541,846,1276,4535,437,1091,3903,3234,330,838,2089,320,321,1394,1276
ACSSF,2019e1,nc,000,0007,0000188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76510,4930,366,1446,619,470,2321,21098,2208,4087,576,27730,645,663,20658,8320,454,1485,3151,642,680,3377,7326,136,832,1415,606,0,2832,864
ACSSF,2019e1,nc,000,0007,0000189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0007,0000190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37292,2330,247,1736,65,0,1362,7730,1790,1307,518,14024,152,334,12625,2857,93,414,1239,89,239,2832,2328,108,793,524,43,66,750,211
ACSSF,2019e1,nc,000,0007,0000191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92712,4721,830,1601,743,1019,1924,24005,3393,6124,535,27423,325,1001,23472,11094,207,1535,5544,163,282,5902,5758,266,1310,1732,502,90,1609,1238
ACSSF,2019e1,nc,000,0007,0000192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29551,542,31,806,46,12,1079,6022,694,2081,224,7938,332,259,5638,3545,28,212,1435,30,732,1165,2054,144,407,1319,0,0,272,759
ACSSF,2019e1,nc,000,0007,0000193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28851,988,48,541,239,338,881,9221,170,1779,271,10928,53,580,10585,2364,106,664,1069,41,201,1840,1990,50,0,618,225,182,1247,110
ACSSF,2019e1,nc,000,0007,0000194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33845,1115,71,234,363,0,678,8064,345,2294,1195,14696,112,130,11200,4906,492,497,1885,93,211,2485,1592,229,234,796,86,252,622,125
ACSSF,2019e1,nc,000,0007,0000195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42892,955,633,1087,0,74,224,12839,363,2787,384,11118,251,273,11648,4727,0,389,2296,0,1197,3119,2613,234,551,1467,255,73,701,34
ACSSF,2019e1,nc,000,0007,0000196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18557,1258,67,54,0,208,988,5079,558,1322,990,8246,182,192,6353,1458,0,203,623,317,219,466,2094,87,0,657,68,167,137,0
ACSSF,2019e1,nc,000,0007,0000197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222783,8541,1467,5212,1632,634,4524,55001,2517,12959,1222,72389,2574,2084,59919,28412,1148,4354,14293,1212,3673,10641,16547,823,4948,5875,1412,1438,5939,2266
ACSSF,2019e1,nc,000,0007,0000198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25459,1211,84,718,932,285,380,5740,1129,1744,150,7685,28,1070,7034,3966,0,344,2016,102,169,1445,1666,181,98,932,218,503,881,46
ACSSF,2019e1,nc,000,0007,0000199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0007,0000200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20622,1030,0,941,0,52,385,4930,462,1180,852,5542,200,0,6712,2725,0,202,1574,266,99,733,1499,80,448,603,155,221,519,587
ACSSF,2019e1,nc,000,0007,0000201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58627,2813,810,1417,141,401,756,15053,1659,3336,514,19216,901,698,17041,10473,312,1825,5232,517,601,3410,5008,346,161,1605,435,667,1477,189
ACSSF,2019e1,nc,000,0007,0000202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50037,1198,104,161,966,0,1910,12774,1124,1193,747,13672,273,962,13902,7968,0,485,1820,258,294,2259,3692,186,235,816,0,217,2097,128
ACSSF,2019e1,nc,000,0007,0000203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0007,0000204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0007,0000205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0007,0000206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27722,1143,160,590,59,330,1181,3760,231,1561,0,13809,73,45,8359,3305,0,268,503,115,623,3185,1387,44,383,165,49,0,445,175
ACSSF,2019e1,nc,000,0007,0000207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0007,0000208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53926,2301,0,1517,233,54,1581,15003,1064,3116,1000,17577,1547,1071,13856,8542,552,851,4901,95,1346,3306,3416,575,663,2155,573,831,1145,97
ACSSF,2019e1,nc,000,0007,0000209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283225,24116,3108,8327,3503,1692,7315,75330,5695,19413,3344,85276,4465,3826,76752,37772,1705,7508,19760,1855,4686,9654,18782,1960,2838,6296,2134,1260,7386,1573
ACSSF,2019e1,nc,000,0007,0000210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
