ACSSF,2019e1,nc,000,0116,0000067,113767,219,6501,11367,1629,17375,5249,1024,7853,10739,32320,11017,4839,3635,41942,0,732,3081,316,2193,481,692,4418,4618,19830,2455,1457,1669,23515,0,0,34,0,1612,0,0,117,3731,7929,6578,1957,1557,25554,0,502,1182,749,10628,1441,303,3164,1409,4131,1534,147,364,8431,141,4908,761,97,302,874,29,154,329,212,0,603,21,14325,78,359,6309,467,2640,2453,0,0,652,218,450,675,24
ACSSF,2019e1,nc,000,0116,0000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0116,0000069,488980,1133,34860,37247,18229,47632,35290,9389,64238,70935,88497,48165,23794,9571,216160,975,7352,14891,4854,7112,7318,5970,43021,44637,58993,11305,5520,4212,76833,0,428,842,156,1534,675,283,2144,10707,18019,27321,10841,3883,107027,0,1255,6043,8907,30399,9183,2558,17350,10955,9702,6718,2741,1216,35015,158,24582,1569,714,1476,842,543,1098,1231,574,389,1739,100,53945,0,1243,13902,3598,7111,17272,35,625,3405,1209,2432,2953,160
ACSSF,2019e1,nc,000,0116,0000070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0116,0000071,36740,149,1976,6846,864,3857,1980,381,1639,2983,8776,3511,2240,1538,11313,0,487,1363,108,127,150,275,844,1165,5294,373,528,599,7348,0,0,115,0,134,0,37,0,585,2254,2587,780,856,6855,0,86,566,620,2642,267,0,552,675,872,379,149,47,3024,149,1403,482,61,109,0,42,243,74,136,0,325,0,8200,0,0,4320,75,845,1563,27,0,484,220,172,458,36
ACSSF,2019e1,nc,000,0116,0000072,148580,188,7596,9602,3180,13724,4402,1714,7394,19991,52576,14202,9247,4764,79269,0,1549,4288,768,1175,274,1273,4555,14466,40999,3554,3019,3349,21790,74,0,48,0,722,0,41,379,3056,5118,8456,3625,271,26358,44,357,1034,1494,8676,1405,287,2460,1750,5102,1933,1127,689,10376,70,5471,761,291,289,526,0,0,376,1121,0,1016,455,10787,0,219,3471,627,2862,2197,113,0,343,236,259,460,0
ACSSF,2019e1,nc,000,0116,0000073,79504,156,5938,6429,1225,10580,4670,617,1928,6485,20640,10638,4309,5889,24636,111,779,1102,99,788,376,303,676,2671,12317,1357,1213,2844,19393,0,0,271,0,707,401,0,313,1826,5279,6743,1856,1997,15568,0,602,247,458,6333,1371,314,652,786,1696,2142,213,754,7283,45,4169,429,138,420,462,0,201,236,544,76,477,86,12624,0,388,4380,530,2332,2060,0,86,966,804,320,550,208
ACSSF,2019e1,nc,000,0116,0000074,145286,415,7825,15691,4195,18232,7623,3169,11204,14143,36902,17535,5805,2547,55262,130,1334,4268,1437,2402,1217,1024,5600,6851,25735,2707,1181,1376,24851,0,211,217,55,421,50,0,212,3543,5507,10832,3187,616,31095,0,246,1114,1588,10035,1259,1330,4691,2581,4432,3209,354,256,9327,285,5548,624,0,285,460,461,433,35,133,84,979,0,24751,0,486,9468,1115,5089,4637,354,268,1133,1095,703,104,299
ACSSF,2019e1,nc,000,0116,0000075,48121,61,1704,7816,2579,4756,3043,1065,2384,4980,11835,5299,1123,1476,15953,0,157,1803,383,522,662,530,1253,2159,6903,849,503,229,8411,0,0,38,0,261,0,0,0,818,3287,3312,426,269,10733,0,36,451,1308,2930,685,484,1017,1496,1056,839,59,372,3008,61,1433,310,220,158,469,0,114,108,0,0,135,0,10016,0,78,5214,668,885,1227,51,0,399,589,299,0,606
ACSSF,2019e1,nc,000,0116,0000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0116,0000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0116,0000078,89028,78,3215,8392,1189,5965,3343,3831,7213,25498,17440,7027,2727,3110,60568,46,1541,6325,603,1479,1187,3371,5235,20334,15183,2437,652,2175,7860,0,0,0,0,177,0,0,0,1357,1053,3559,1202,512,12999,32,207,461,472,3652,854,366,1978,2107,1204,859,432,375,2800,0,1415,49,0,0,89,54,0,922,0,0,271,0,4801,0,52,1557,114,657,1213,40,0,778,0,172,170,48
ACSSF,2019e1,nc,000,0116,0000079,254585,631,17329,18235,6247,26734,13109,6751,19909,46935,53388,23084,10473,11760,125349,291,4046,9134,1608,4411,3107,4921,11556,32257,37193,5863,3801,7161,37755,46,172,168,117,1185,0,200,456,6261,10487,12617,3473,2573,51497,65,1103,1646,2998,17173,3856,982,7219,6589,4294,2539,1054,1979,17351,229,11237,422,0,1381,453,648,414,818,265,454,983,47,22633,0,771,6865,1524,2584,5693,0,264,1010,1149,1611,1162,0
ACSSF,2019e1,nc,000,0116,0000080,58947,452,3298,2190,916,9162,2340,1912,4378,7607,14176,8558,2267,1691,26299,341,801,453,202,1450,589,1206,2416,5470,10654,1282,467,968,11475,0,59,67,0,473,0,232,43,1127,1848,6248,724,654,11962,0,87,297,634,5240,185,474,1795,924,1247,850,160,69,4157,111,2351,40,0,919,65,0,81,0,268,40,282,0,5054,0,0,1333,80,1080,1501,0,43,86,159,138,634,0
ACSSF,2019e1,nc,000,0116,0000081,113767,219,6501,11367,1629,17375,5249,1024,7853,10739,32320,11017,4839,3635,41942,0,732,3081,316,2193,481,692,4418,4618,19830,2455,1457,1669,23515,0,0,34,0,1612,0,0,117,3731,7929,6578,1957,1557,25554,0,502,1182,749,10628,1441,303,3164,1409,4131,1534,147,364,8431,141,4908,761,97,302,874,29,154,329,212,0,603,21,14325,78,359,6309,467,2640,2453,0,0,652,218,450,675,24
ACSSF,2019e1,nc,000,0116,0000082,348499,4984,22057,37586,7416,38832,13666,4204,13647,35484,105230,31208,20383,13802,136207,2138,3557,7509,1362,3650,850,2940,7213,19168,71690,5218,4301,6611,62801,243,46,642,0,1267,310,128,71,7637,19761,19644,8767,4285,69633,176,563,4382,3156,24039,4119,737,5909,5981,10834,5261,2546,1930,31445,1745,16899,3559,216,997,1071,286,339,618,1611,94,3268,742,48413,682,992,21494,2682,8879,7316,113,115,2080,1334,991,1501,234
ACSSF,2019e1,nc,000,0116,0000083,427020,3306,34043,47333,10755,45442,20151,7896,29925,67460,89434,30961,17073,23241,193614,1405,9433,18817,2212,5262,4829,5607,16048,44078,64613,5466,4773,11071,60601,196,0,1131,66,1801,150,181,815,11003,15268,17817,5296,6877,86484,368,1833,4689,4735,29238,3027,1394,12514,8181,7659,6112,2905,3829,34970,1198,21115,3186,290,1418,2720,588,548,246,1055,240,1518,848,51351,139,1662,19510,3452,7723,9425,126,0,3952,839,1326,2581,616
ACSSF,2019e1,nc,000,0116,0000084,317181,9749,28540,28313,6626,35480,14077,2459,14166,24899,75145,41670,14546,21511,111783,2799,5325,6149,1156,3485,1678,1781,6155,11988,51863,6671,3504,9229,64608,396,0,1402,57,1236,692,0,960,6765,15715,27587,3894,5904,61319,573,1488,3466,3491,21676,2296,264,6696,4122,5215,6051,2436,3545,36255,3717,20154,2829,452,2166,1139,212,186,738,675,283,2234,1470,43216,2264,1573,14467,1470,6917,8272,202,169,1286,1677,1078,2478,1363
ACSSF,2019e1,nc,000,0116,0000085,466889,1485,29523,34930,8718,40770,19608,12965,33670,89738,112139,44334,19771,19238,254641,869,7854,20172,2549,7195,4301,9827,20356,67259,84525,12481,5593,11660,66706,46,265,353,77,1298,95,427,1108,9247,17631,25182,7255,3722,80958,97,2428,2960,3944,25501,5774,1871,11382,9465,7766,4587,2599,2584,29828,473,17908,892,302,1617,1066,800,499,1852,745,454,2488,732,34756,0,1068,10553,1846,5159,8372,40,325,1915,1472,1630,1836,540
ACSSF,2019e1,nc,000,0116,0000086,351778,3753,28402,48938,7659,46222,17614,3277,19939,29151,89673,28901,16972,11277,128218,1786,6246,12669,2082,6202,1395,2059,10113,13154,57028,5437,5694,4353,58644,0,38,1256,73,2891,14,0,183,7350,18618,17486,5847,4888,75435,0,1753,4518,3127,27308,3904,595,9177,5095,11670,4857,1833,1598,33892,1507,18685,4540,368,2056,2059,491,313,625,883,151,2004,210,55589,460,1680,25955,2009,7765,10242,132,153,2927,1474,970,1594,228
ACSSF,2019e1,nc,000,0116,0000087,364129,3339,28066,56208,11065,41324,19938,5155,20035,35080,81333,33478,16265,12843,121868,846,5596,12349,2418,4775,2427,2453,9508,15494,52944,5151,2974,4933,59552,511,401,1278,105,737,403,143,356,9573,14915,20592,6279,4259,80665,263,1387,5762,4899,25791,4624,1445,9781,4776,11146,6089,1828,2874,35280,1415,18387,4117,688,2166,1026,718,352,1679,799,35,3769,129,66764,304,2295,32702,2955,7855,11458,396,38,3558,1529,1611,1415,648
ACSSF,2019e1,nc,000,0116,0000088,363854,10839,33488,35928,7292,48466,18500,6548,17994,32586,79147,39932,16916,16218,127766,3656,6952,8151,1147,3796,4144,3059,6815,18527,56535,5955,2470,6559,67482,270,238,1895,0,1972,277,232,970,6662,13485,27886,7127,6468,75552,859,1084,2574,3499,32013,2673,2058,9330,4463,7553,4768,2385,2293,43695,5299,23725,2901,546,2331,1703,1054,408,1091,742,487,2641,767,49359,755,1489,20407,2100,8354,9703,145,471,1843,832,836,2293,131
ACSSF,2019e1,nc,000,0116,0000089,357270,4391,31198,40422,6019,41000,16985,4829,21306,29383,83070,42065,18359,18243,123094,927,5011,8836,1450,3450,2265,2992,11590,14856,52104,7307,5277,7029,71879,631,0,1108,0,2125,401,0,622,7197,18913,27744,5749,7389,68201,82,1379,4613,2195,24820,3777,901,8077,4183,8687,4987,2164,2336,41583,2379,22913,3103,471,2527,1614,736,741,1033,1683,648,2949,786,52513,372,1895,22762,1903,8078,8928,200,276,2114,1683,1379,2220,703
ACSSF,2019e1,nc,000,0116,0000090,364566,4640,26710,42311,11208,37617,17820,5642,35773,41432,80859,30743,17105,12706,158583,2145,8413,12635,2167,5495,4863,2977,23489,24802,56739,6817,3962,4079,53325,294,8,810,60,1889,146,29,257,5819,13297,17984,7458,5274,72852,119,1566,4116,6476,20541,2616,1414,11013,6882,8385,5080,2207,2437,30469,1566,14922,2448,537,2756,1835,876,924,1209,734,160,2052,450,49337,516,1801,22302,1968,6936,8360,346,90,2720,1704,702,1426,466
ACSSF,2019e1,nc,000,0116,0000091,357807,1819,26526,67619,8692,37419,22884,4903,15754,32660,72858,36146,18364,12163,124726,802,6286,15687,1835,4169,3081,2827,7295,16598,46649,9246,5096,5155,59443,396,223,1570,401,1654,241,206,572,8530,15011,20050,5809,4780,69809,100,1129,7234,4317,23083,4388,1129,6655,4295,8731,4055,2849,1844,34819,419,18123,5161,282,1216,2328,714,1154,1140,678,1349,2069,186,69010,102,765,37967,1857,7297,12846,27,78,2097,1789,1446,2541,198
ACSSF,2019e1,nc,000,0116,0000092,353762,5157,29552,45707,7665,40942,11693,3434,17907,29809,80028,48354,19082,14432,118758,2088,3515,9957,1015,3641,2016,2007,7091,14538,51295,9905,5261,6429,74214,157,180,972,329,1605,164,0,723,8756,18453,30987,6980,4908,66335,196,1780,3757,2382,23861,2073,880,9131,4081,7414,5547,2854,2379,40530,2355,22797,4215,354,2034,1117,485,714,977,2131,392,2668,291,53925,361,1280,26806,3585,9801,6323,62,248,1457,735,1523,1319,425
ACSSF,2019e1,nc,000,0116,0000093,492975,980,35804,38418,18304,51955,36005,9563,57070,70898,90833,50636,23025,9484,206776,830,6748,13607,4357,7976,6823,6218,37827,42824,59351,11348,4760,4107,80517,0,428,886,156,1177,679,283,2513,11462,19936,29022,9814,4161,109326,0,1010,6632,8968,33526,10021,2200,14862,11235,10018,6879,2983,992,38775,150,26456,1754,951,1437,637,796,1243,1525,297,745,2684,100,57581,0,1162,15539,3872,7839,17845,66,625,3852,1231,2642,2784,124
ACSSF,2019e1,nc,000,0116,0000094,372107,1934,24862,59522,11732,44242,22116,5874,20633,34697,85200,34716,18737,7842,133976,977,5008,15601,2217,6582,3133,2675,10379,17762,56410,6198,3873,3161,56181,99,0,506,0,1919,339,383,259,6506,16475,20476,7261,1958,76429,65,809,5689,6158,24890,4161,1189,8686,6755,9105,5156,2247,1519,36538,793,17269,4323,946,2038,2043,1543,770,922,729,1426,3625,111,68983,0,1776,33403,2411,8813,12440,84,539,2752,2481,1460,1731,1093
ACSSF,2019e1,nc,000,0116,0000095,60498,1592,5974,4854,686,9250,1811,498,2745,3904,17178,6601,3233,2172,21001,606,845,1190,98,667,223,480,1054,974,11395,1250,1085,1134,10906,41,0,94,66,422,14,0,24,792,3325,4168,1141,819,13735,26,229,416,303,6115,290,18,1654,1211,1983,890,418,182,6989,678,4307,489,93,222,233,0,13,285,400,0,269,0,7867,241,593,2665,126,1824,1051,0,0,642,75,293,320,37
ACSSF,2019e1,nc,000,0116,0000096,67286,1138,5401,12538,1148,9543,4425,356,1591,4291,15630,5231,3526,2468,20402,361,1397,2633,409,1401,307,180,814,2037,8874,446,702,841,12294,0,0,498,7,532,0,0,0,1150,5005,3197,1105,800,13230,0,158,997,428,5180,1393,0,534,640,1300,1407,632,561,7560,706,3614,876,95,631,258,176,90,48,59,151,756,100,13800,71,232,7534,209,1799,2467,0,153,416,392,30,331,166
ACSSF,2019e1,nc,000,0116,0000097,61692,359,5301,9901,2487,6170,3626,216,4215,5751,12665,4152,4158,2691,16657,0,1314,1723,663,314,666,100,1321,1595,7528,136,717,580,11256,0,38,581,0,140,46,47,0,1930,2695,2549,1833,1397,14378,0,202,476,449,3897,683,69,2556,1616,2040,1322,508,560,6881,222,3193,1237,98,670,194,0,338,0,0,0,929,0,12520,137,554,5884,1277,1149,2037,0,0,610,402,145,171,154
ACSSF,2019e1,nc,000,0116,0000098,57111,1087,4199,7548,1020,6243,3483,798,2575,5317,15594,4531,2074,2642,18033,517,384,521,196,781,393,329,1211,1800,9802,921,390,788,9250,55,10,357,0,10,0,0,0,1835,2869,2205,638,1271,13132,61,268,1426,374,3610,950,105,1364,559,2412,1322,289,392,6918,345,3443,1022,0,109,449,364,0,252,341,83,385,125,9778,109,94,4222,450,1733,1691,0,0,871,170,0,372,66
ACSSF,2019e1,nc,000,0116,0000099,57570,661,5648,7151,1223,8787,3060,361,2862,4911,13270,4548,2157,2931,17201,179,831,1421,308,490,478,168,1213,1656,7261,1319,574,1303,12116,25,0,118,0,442,310,0,0,1633,5195,2430,897,1066,12189,0,141,997,438,4904,604,129,1523,1482,776,668,419,108,6860,352,4107,616,0,745,300,64,126,55,0,0,156,339,9204,105,569,3999,477,2206,1368,0,0,85,38,131,111,115
ACSSF,2019e1,nc,000,0116,0000100,40088,1362,3854,5149,837,4758,2555,364,1740,2299,10463,2675,1730,2302,11086,194,563,610,109,539,79,311,639,855,6027,148,365,647,8060,7,46,45,0,286,0,0,71,903,3052,2102,553,995,7611,102,0,273,479,2867,794,53,691,451,1006,279,107,509,5437,636,2809,598,0,43,147,0,339,32,64,0,618,151,7894,423,436,3623,249,1023,1535,0,0,58,314,146,87,0
ACSSF,2019e1,nc,000,0116,0000101,51802,1064,3772,5712,1225,4923,2207,132,2729,4857,13930,4262,2265,4724,20408,602,730,1531,250,664,56,132,1261,1845,9994,891,308,2144,9846,102,0,257,57,80,56,0,78,1731,2950,2227,947,1361,9637,41,20,601,581,2985,270,0,1347,745,906,1010,509,622,5388,281,2864,767,93,301,125,0,43,229,0,87,368,230,6523,38,158,2556,244,893,1700,0,0,307,80,47,133,367
ACSSF,2019e1,nc,000,0116,0000102,43494,1487,3894,4636,388,5432,2165,281,2303,3302,7588,7867,2156,1995,13239,813,195,515,98,687,0,274,942,2101,4810,1662,490,652,8300,0,0,208,0,153,0,0,65,640,1730,4379,429,696,10115,156,193,475,182,3291,1091,7,1171,396,1017,1459,282,395,5303,342,2914,787,0,121,261,0,55,12,0,58,501,252,6537,176,592,2651,108,1180,813,0,70,153,31,309,454,0
ACSSF,2019e1,nc,000,0116,0000103,62259,1741,4624,11068,1587,8490,3846,467,3389,5729,10679,5523,2856,2260,18650,804,1041,1572,161,677,287,193,2210,1940,6397,1431,805,1132,9945,0,0,381,0,0,0,0,308,1720,2941,2900,930,765,13217,259,396,585,405,6179,1174,75,871,998,889,725,509,152,5510,599,2760,1083,0,145,384,199,0,39,139,11,151,0,14937,79,427,7447,1021,1489,2001,0,0,1032,313,456,461,211
ACSSF,2019e1,nc,000,0116,0000104,43251,1456,2426,8621,1617,3064,1641,547,2332,3730,10016,3466,2527,1808,14439,504,501,1416,169,382,366,498,1180,1016,6979,322,319,787,8113,0,0,107,26,302,0,0,312,1339,1949,2459,1100,519,8418,57,272,1574,808,1734,212,49,840,731,806,611,367,357,4033,755,1653,521,73,102,99,0,0,0,80,0,605,145,8248,140,0,5003,541,544,964,0,0,644,202,74,136,0
ACSSF,2019e1,nc,000,0116,0000105,101502,700,13101,10290,3308,12030,4435,2027,5269,9158,20304,8981,5039,6860,33036,146,2061,2367,238,656,904,1324,1905,4709,13630,939,527,3630,16858,0,73,47,0,751,99,181,0,1641,3690,5988,1836,2552,23405,0,685,1283,1400,7838,555,351,3144,1856,2848,1818,1014,613,13912,554,9592,703,121,392,1341,115,116,128,136,0,649,65,14291,0,690,5890,1549,2393,1536,56,104,824,0,236,1013,0
ACSSF,2019e1,nc,000,0116,0000106,81406,415,5126,4902,2372,6654,4897,2683,4462,16886,16699,10192,3499,2619,40700,206,1568,2632,550,715,1212,1772,2692,11984,11772,2807,1096,1694,12431,46,172,0,77,412,0,200,266,1396,2973,5489,884,516,16352,0,665,372,961,4320,1678,423,1391,2669,1420,1452,592,409,5043,163,2604,145,0,624,154,288,113,150,131,158,513,0,6880,0,117,1753,784,583,1853,0,0,687,403,286,414,0
ACSSF,2019e1,nc,000,0116,0000107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0116,0000108,67564,249,3638,5041,864,7616,2510,1686,6319,12707,16772,3964,2802,3396,34791,0,950,3036,0,1075,1189,1489,3293,8797,12107,567,772,1516,9167,0,0,163,0,116,0,0,0,1758,2570,2420,605,1535,14209,0,0,421,727,5654,248,92,2730,1332,1896,305,459,345,4241,249,2606,53,0,169,0,105,296,48,138,44,533,0,5156,0,82,1368,137,602,1073,0,0,772,61,628,433,0
ACSSF,2019e1,nc,000,0116,0000109,75192,444,7151,5429,1826,9251,4652,906,3231,8944,16352,7594,3419,5993,27590,239,893,2033,696,1416,1082,298,1699,3831,10194,1403,530,3276,15593,0,0,122,0,121,0,0,0,2823,4633,4424,1943,1527,16239,0,261,158,809,5925,1474,172,1532,1311,1439,1767,553,838,8170,205,5449,347,0,660,357,436,0,282,0,0,393,41,7600,0,548,2769,321,1129,1739,0,0,697,86,0,0,311
ACSSF,2019e1,nc,000,0116,0000110,71578,437,5508,8235,855,6167,2896,1100,4680,13654,16116,4228,3392,4310,33005,396,1661,3547,233,1238,966,561,2296,8273,10805,601,608,1820,12094,0,0,93,0,71,51,0,260,3793,3352,2602,1142,730,13901,0,696,947,328,3580,290,539,2066,1171,1191,886,847,1360,5565,0,2835,651,148,448,272,0,58,45,375,139,469,125,7013,41,316,2997,146,830,1317,0,0,372,393,0,326,275
ACSSF,2019e1,nc,000,0116,0000111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0116,0000112,75426,32,4102,7100,801,5336,3541,3353,5612,18488,15520,6564,2059,2918,48735,0,1258,5164,367,1360,1159,3034,3921,14160,13534,2123,577,2078,7237,0,0,0,0,229,0,0,0,1134,1078,3482,739,575,10822,32,153,318,281,3453,1075,225,1630,1607,694,787,350,217,4394,0,2639,0,0,0,89,54,0,1236,75,0,301,0,4238,0,52,1618,153,294,1218,40,61,351,139,172,92,48
ACSSF,2019e1,nc,000,0116,0000113,72876,90,2905,5682,1854,6574,1649,2309,6689,20111,15261,4306,3579,1867,47139,90,1336,4683,773,681,570,1911,4183,16672,13050,831,1236,1123,7548,0,0,0,0,187,95,0,86,1271,1017,3050,1476,366,13813,0,545,498,1081,4747,272,347,2267,1677,1041,425,535,378,1591,0,1024,139,0,0,0,51,153,0,54,0,170,0,2785,0,0,362,0,959,712,0,0,491,99,0,162,0
ACSSF,2019e1,nc,000,0116,0000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0116,0000115,66943,331,6343,4622,1455,7719,2474,988,3130,7507,21486,4379,4309,2200,30213,78,1586,2039,371,652,47,599,2120,4718,14371,574,1409,1649,10505,74,0,48,0,447,0,128,0,1637,3410,3340,1258,163,11156,44,90,314,315,4060,651,148,1010,842,2353,465,476,388,7844,135,4667,75,142,202,367,0,0,72,1018,0,1166,0,7225,0,0,2146,627,2358,1409,113,0,238,334,0,0,0
ACSSF,2019e1,nc,000,0116,0000116,74340,452,3378,4993,700,5540,997,2021,3012,11664,28539,7552,3021,2471,44387,306,1383,2810,222,1023,63,1582,1393,9521,22658,1929,559,938,12309,0,0,185,0,120,0,227,236,968,3445,4922,1309,897,9697,0,169,621,131,3131,68,166,1383,941,1738,630,573,146,3167,146,1786,0,153,0,273,46,0,0,400,0,130,233,4780,0,40,1377,194,1266,593,0,0,234,298,71,450,257
ACSSF,2019e1,nc,000,0116,0000117,60559,441,4480,9735,1309,6243,1940,342,2499,10639,13600,4325,3195,1811,24036,230,1254,1871,58,224,319,169,1401,5925,10353,660,553,1019,8133,0,0,463,0,47,0,0,0,1911,1369,2884,977,482,11520,0,32,1430,799,4368,247,124,1098,975,1657,174,310,306,7245,211,3041,826,215,203,112,49,0,1374,104,0,1106,4,9625,0,153,5145,237,1401,1262,0,0,454,117,607,249,0
ACSSF,2019e1,nc,000,0116,0000118,83552,498,8639,9275,2626,10516,4683,973,4484,5403,20711,8102,4226,3416,28667,158,1745,2092,547,1521,463,550,2096,2309,13893,947,1005,1341,15006,92,60,100,50,186,0,96,156,1506,4131,6033,1392,1204,18803,51,232,1917,1377,6784,1221,134,2194,1022,1838,808,452,773,8723,111,5907,481,0,601,304,151,0,144,267,0,708,49,12353,86,695,4685,652,1424,2695,42,38,422,582,314,669,49
ACSSF,2019e1,nc,000,0116,0000119,66794,227,2918,6565,1971,6788,3353,1457,6844,7875,18507,6215,2583,1491,31550,41,861,2482,634,1142,580,757,3607,4632,13797,1371,823,823,10316,0,211,14,55,0,0,0,158,1819,2735,3718,1266,340,13694,0,205,594,975,4627,851,319,2686,762,1372,854,193,256,2855,186,1427,287,0,208,132,27,270,0,121,0,197,0,8379,0,214,3188,307,811,1790,354,123,662,482,272,104,72
ACSSF,2019e1,nc,000,0116,0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0116,0000121,63455,188,4074,7614,2505,6746,3648,1322,4495,6344,15174,6617,2341,2387,27951,0,924,3667,951,1423,398,464,2423,3291,10891,1529,497,1493,6982,0,0,42,0,117,0,0,0,1070,1461,3158,804,330,16157,112,574,447,724,3990,1255,858,1974,1333,2547,1622,340,381,4365,76,2189,640,73,238,82,0,45,69,143,126,608,76,8000,0,387,2818,757,978,1913,0,53,581,132,182,92,107
ACSSF,2019e1,nc,000,0116,0000122,65830,594,3844,10457,3968,6913,5028,1076,3452,5373,14550,6920,1794,1861,21354,42,545,2589,578,961,722,600,1944,2290,9178,1049,546,310,10809,419,0,38,0,261,242,0,47,961,3536,3985,832,488,13471,0,36,513,1955,4229,858,425,1307,1564,1064,1015,133,372,6183,133,3185,467,546,373,517,0,114,159,48,358,283,0,14013,0,78,6850,889,1089,2689,51,40,399,724,513,0,691
ACSSF,2019e1,nc,000,0116,0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0116,0000124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0116,0000125,67175,306,6625,9218,1862,6916,3306,480,5463,6737,16467,4291,3946,1558,30009,137,1900,4051,600,1408,360,398,3260,4107,10880,1096,1468,344,7687,0,0,37,0,228,0,0,42,1051,2071,2147,1276,835,14231,0,835,713,915,3584,263,0,2161,1130,3093,841,468,228,7127,169,3812,1181,107,480,684,82,0,60,0,0,463,89,8121,0,78,3236,240,1216,1999,0,0,389,423,207,271,62
ACSSF,2019e1,nc,000,0116,0000126,50959,1011,5122,9488,1234,5461,3228,537,1781,4154,11342,3265,3102,1234,17206,795,1310,1780,97,578,127,86,956,2080,7866,553,627,351,6707,0,0,130,0,123,0,0,0,948,2376,1849,893,388,8843,0,333,1202,570,2646,359,104,788,475,986,643,242,495,7765,216,3246,1412,0,1251,514,269,0,37,0,0,820,0,10438,0,233,4964,567,863,2228,78,37,614,114,220,520,0
ACSSF,2019e1,nc,000,0116,0000127,56884,538,3288,15240,3099,6635,2493,1416,1860,2720,10867,5056,1635,2037,15841,396,603,2150,355,242,217,623,682,1569,6767,1151,405,681,7757,0,0,170,303,394,0,0,62,680,2132,2753,318,945,11848,0,257,1670,775,4331,333,457,791,244,1649,595,335,411,5074,72,2238,1113,0,251,180,282,325,119,291,0,203,0,16364,70,190,10137,1666,1417,1763,54,0,108,28,557,374,0
ACSSF,2019e1,nc,000,0116,0000128,58363,533,4008,12045,1758,6633,1868,370,1929,4108,12882,5769,3487,2973,17268,213,191,1836,234,528,164,203,1205,1228,7816,1777,801,1072,11351,0,0,239,0,362,0,0,0,2032,3256,2581,1409,1472,9318,170,216,1166,201,3484,416,101,530,285,1454,818,307,170,6898,49,3545,651,0,1055,54,66,119,141,356,47,663,152,13528,101,56,8153,1323,1204,1234,0,75,422,0,546,307,107
ACSSF,2019e1,nc,000,0116,0000129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0116,0000130,61527,723,6583,5912,1270,5886,2161,534,3000,6968,14689,7992,3197,2612,25361,607,630,2168,36,654,896,250,1140,4923,10372,1374,1124,1187,11215,0,0,308,0,61,73,0,0,802,3065,5667,753,486,11546,0,412,765,665,4040,62,144,1687,858,1048,691,369,805,7653,116,5541,565,0,214,177,78,123,81,59,134,521,44,5752,0,0,2106,569,917,953,62,50,304,145,126,430,90
ACSSF,2019e1,nc,000,0116,0000131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0116,0000132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
