ACSSF,2019e1,nc,000,0053,0000115,,,,,,,,,,,,,,,,,,,,,,5184,2194,390,1179,370,255,2990,,,,,,,,55984,8797,718,2967,1077,4035,47187,24221,8663,870,4864,1935,994,15558
ACSSF,2019e1,nc,000,0053,0000116,,,,,,,,11536,4660,285,742,668,2965,6876,,,,,,,,,,,,,,,2638,2105,253,1033,161,658,533,100785,33511,2724,7529,3998,19260,67274,12627,6091,888,2300,1322,1581,6536
ACSSF,2019e1,nc,000,0053,0000117,,,,,,,,,,,,,,,,,,,,,,6076,2482,366,1198,569,349,3594,3507,999,156,622,179,42,2508,85843,17241,1183,6401,4756,4901,68602,20184,7888,779,3624,2252,1233,12296
ACSSF,2019e1,nc,000,0053,0000118,,,,,,,,2854,604,160,209,0,235,2250,,,,,,,,7438,2305,49,1251,704,301,5133,4104,2180,408,1372,400,0,1924,103470,22868,2282,8112,4800,7674,80602,20048,8009,386,3784,2487,1352,12039
ACSSF,2019e1,nc,000,0053,0000119,,,,,,,,5082,1374,89,449,275,561,3708,,,,,,,,,,,,,,,5228,2661,409,1645,210,397,2567,71751,14209,1609,5210,2967,4423,57542,9747,3809,152,2213,344,1100,5938
ACSSF,2019e1,nc,000,0053,0000120,,,,,,,,9978,2187,441,310,615,821,7791,,,,,,,,4035,1338,272,433,163,470,2697,5166,2480,55,1329,129,967,2686,30655,7619,377,1038,1050,5154,23036,12564,5252,934,2493,840,985,7312
ACSSF,2019e1,nc,000,0053,0000121,,,,,,,,4413,1706,385,537,305,479,2707,,,,,,,,,,,,,,,,,,,,,,85928,17988,1414,9049,4473,3052,67940,,,,,,,
ACSSF,2019e1,nc,000,0053,0000122,,,,,,,,6387,2305,190,893,647,575,4082,,,,,,,,,,,,,,,3952,2414,120,928,824,542,1538,68506,13008,1531,3991,3019,4467,55498,15835,6716,1047,2413,2295,961,9119
ACSSF,2019e1,nc,000,0053,0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44206,12735,1112,3442,3008,5173,31471,9798,3822,544,2313,676,289,5976
ACSSF,2019e1,nc,000,0053,0000124,,,,,,,,3349,972,251,362,51,308,2377,,,,,,,,3430,1467,0,587,425,455,1963,5773,3234,442,1225,794,773,2539,58177,11969,730,5026,1526,4687,46208,27917,12395,1740,6576,2411,1668,15522
ACSSF,2019e1,nc,000,0053,0000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106594,19888,2589,6987,4821,5491,86706,10154,3633,339,1527,1124,643,6521
ACSSF,2019e1,nc,000,0053,0000126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88568,17899,2448,7010,4497,3944,70669,7087,2723,178,1632,169,744,4364
ACSSF,2019e1,nc,000,0053,0000127,,,,,,,,,,,,,,,,,,,,,,4172,1124,0,346,584,194,3048,,,,,,,,101487,17783,2447,8334,4420,2582,83704,6394,2016,0,726,765,525,4378
ACSSF,2019e1,nc,000,0053,0000128,,,,,,,,3002,531,255,140,47,89,2471,,,,,,,,6305,3361,440,1919,690,312,2944,,,,,,,,110524,19357,1243,7905,6124,4085,91167,8221,3399,455,2037,540,367,4822
ACSSF,2019e1,nc,000,0053,0000129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2387,1221,82,388,512,239,1166,104296,18791,2850,7088,3910,4943,85505,9093,3156,220,1732,594,610,5937
ACSSF,2019e1,nc,000,0053,0000130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,1218,139,400,672,7,783,109547,18878,2008,6506,4907,5457,90669,8031,3140,218,1201,910,811,4891
ACSSF,2019e1,nc,000,0053,0000131,9201,2536,342,1214,640,340,6665,,,,,,,,,,,,,,,,,,,,,,2753,1145,0,660,316,169,1608,93140,17266,1872,7265,3835,4294,75874,5736,1269,0,933,281,55,4467
ACSSF,2019e1,nc,000,0053,0000132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100250,21284,2107,7937,2464,8776,78966,4592,1269,0,602,244,423,3323
ACSSF,2019e1,nc,000,0053,0000133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125700,21630,1835,9777,4859,5159,104070,13627,5246,507,2919,831,989,8381
ACSSF,2019e1,nc,000,0053,0000134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104333,20548,2295,8173,3995,6085,83785,4410,1727,332,585,293,517,2683
ACSSF,2019e1,nc,000,0053,0000135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108065,23137,2797,9796,5167,5377,84928,7523,2727,395,1572,334,426,4796
ACSSF,2019e1,nc,000,0053,0000136,,,,,,,,6885,2377,307,987,363,720,4508,,,,,,,,7448,3378,44,1939,674,721,4070,3302,1792,131,605,699,357,1510,116142,20792,2285,9551,4568,4388,95350,15548,5800,197,3273,1225,1105,9748
ACSSF,2019e1,nc,000,0053,0000137,,,,,,,,4340,1135,145,526,298,166,3205,,,,,,,,4880,1631,0,654,173,804,3249,5349,2331,220,1254,381,476,3018,110560,23639,2347,10998,5650,4644,86921,13557,5781,660,2314,1677,1130,7776
ACSSF,2019e1,nc,000,0053,0000138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84146,14993,1937,7304,3152,2600,69153,4874,1700,321,661,633,85,3174
ACSSF,2019e1,nc,000,0053,0000139,,,,,,,,2066,746,292,299,155,0,1320,,,,,,,,,,,,,,,2957,1645,104,763,508,270,1312,70738,15612,957,6851,3994,3810,55126,11082,4100,508,2175,813,604,6982
ACSSF,2019e1,nc,000,0053,0000140,,,,,,,,6702,2030,142,85,452,1351,4672,,,,,,,,10850,3120,254,2145,538,183,7730,3512,1372,458,380,45,489,2140,55523,8007,1140,2420,981,3466,47516,14819,4212,545,2418,638,611,10607
ACSSF,2019e1,nc,000,0053,0000141,,,,,,,,4846,1440,78,327,397,638,3406,,,,,,,,12440,3085,203,1772,994,116,9355,3409,1513,221,756,74,462,1896,15179,2028,217,615,356,840,13151,14470,3815,430,1986,1058,341,10655
ACSSF,2019e1,nc,000,0053,0000142,,,,,,,,9916,3417,477,596,377,1967,6499,,,,,,,,23162,8733,701,5544,1909,579,14429,5509,3464,460,1981,471,552,2045,27670,6749,276,517,333,5623,20921,30106,11316,1183,6651,2303,1179,18790
ACSSF,2019e1,nc,000,0053,0000143,,,,,,,,9468,2838,346,2045,290,157,6630,,,,,,,,,,,,,,,4727,2336,318,1449,362,207,2391,117863,27171,4618,12376,6177,4000,90692,9572,4787,729,1383,963,1712,4785
ACSSF,2019e1,nc,000,0053,0000144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51600,8605,432,3686,1275,3212,42995,25905,7786,1713,3573,1270,1230,18119
ACSSF,2019e1,nc,000,0053,0000145,,,,,,,,4131,909,65,393,295,156,3222,,,,,,,,,,,,,,,3401,1920,521,432,502,465,1481,96794,24567,2250,10608,4497,7212,72227,16075,4822,330,2639,1302,551,11253
ACSSF,2019e1,nc,000,0053,0000146,,,,,,,,6690,1781,133,620,388,640,4909,,,,,,,,8137,3236,369,2027,644,196,4901,,,,,,,,60798,13730,1500,4247,3264,4719,47068,16080,5756,667,2453,1830,806,10324
ACSSF,2019e1,nc,000,0053,0000147,,,,,,,,15117,4261,899,2221,602,539,10856,,,,,,,,4038,1469,559,754,156,0,2569,4623,1975,765,183,829,198,2648,68625,15975,1953,6134,4247,3641,52650,15789,5780,1129,2997,1125,529,10009
ACSSF,2019e1,nc,000,0053,0000148,,,,,,,,6786,2219,99,1032,500,588,4567,,,,,,,,,,,,,,,4888,2366,278,1028,474,586,2522,99533,23489,2787,9276,5803,5623,76044,18575,6563,144,3967,1559,893,12012
ACSSF,2019e1,nc,000,0053,0000149,,,,,,,,3125,1324,124,587,491,122,1801,,,,,,,,,,,,,,,3890,2194,255,1162,587,190,1696,83039,17666,3352,6621,3701,3992,65373,6176,2596,666,1119,304,507,3580
ACSSF,2019e1,nc,000,0053,0000150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4356,2532,545,524,427,1036,1824,97972,21461,1989,8484,4671,6317,76511,11956,4512,1017,2098,1193,204,7444
ACSSF,2019e1,nc,000,0053,0000151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1835,1047,121,327,474,125,788,130451,24784,2318,11210,7168,4088,105667,11335,4247,254,2698,989,306,7088
ACSSF,2019e1,nc,000,0053,0000152,,,,,,,,,,,,,,,,,,,,,,6237,2197,418,960,485,334,4040,3434,1917,326,620,741,230,1517,111054,19862,1998,10306,4436,3122,91192,15922,6158,824,3560,723,1051,9764
ACSSF,2019e1,nc,000,0053,0000153,,,,,,,,,,,,,,,,,,,,,,3934,1681,60,576,435,610,2253,,,,,,,,92335,18998,2376,7475,3937,5210,73337,10272,3866,635,1156,1092,983,6406
ACSSF,2019e1,nc,000,0053,0000154,,,,,,,,,,,,,,,,,,,,,,5476,2054,297,746,804,207,3422,4338,2741,507,1707,290,237,1597,79183,19588,2612,6851,3852,6273,59595,17297,7357,760,2763,2405,1429,9940
ACSSF,2019e1,nc,000,0053,0000155,,,,,,,,,,,,,,,,,,,,,,8977,3380,191,2164,629,396,5597,,,,,,,,60483,12145,1423,4701,2697,3324,48338,24559,10527,727,5930,1611,2259,14032
ACSSF,2019e1,nc,000,0053,0000156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2629,1428,139,237,314,738,1201,63007,13604,1203,5492,2646,4263,49403,14123,5358,122,3274,1324,638,8765
ACSSF,2019e1,nc,000,0053,0000157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5010,2922,499,1007,603,813,2088,64487,15779,1202,6503,2396,5678,48708,8063,2130,342,1192,175,421,5933
ACSSF,2019e1,nc,000,0053,0000158,,,,,,,,,,,,,,,,,,,,,,8404,3126,469,1873,269,515,5278,6141,3426,184,1832,797,613,2715,95035,27367,1853,6703,3254,15557,67668,11249,4901,491,2656,484,1270,6348
ACSSF,2019e1,nc,000,0053,0000159,687,200,17,68,74,41,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65147,13246,2119,4842,2237,4048,51901,7129,2570,488,1397,85,600,4559
ACSSF,2019e1,nc,000,0053,0000160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2260,1129,303,400,119,307,1131,100463,17727,2083,7030,4659,3955,82736,6692,3002,552,982,704,764,3690
ACSSF,2019e1,nc,000,0053,0000161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8779,3194,612,1485,185,912,5585,92992,23524,3478,8471,3850,7725,69468,19977,7153,167,3150,1078,2758,12824
ACSSF,2019e1,nc,000,0053,0000162,,,,,,,,,,,,,,,,,,,,,,2644,1104,0,592,286,226,1540,3625,2209,0,510,708,991,1416,94590,21038,1729,8033,5764,5512,73552,7410,3560,144,1980,806,630,3850
ACSSF,2019e1,nc,000,0053,0000163,,,,,,,,,,,,,,,,,,,,,,4051,1551,0,1023,332,196,2500,5172,2099,359,984,105,651,3073,128189,30953,3031,8515,3356,16051,97236,10017,3807,0,2075,670,1062,6210
ACSSF,2019e1,nc,000,0053,0000164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5756,2258,554,1123,0,581,3498,115116,14082,1432,5913,3380,3357,101034,6855,2689,274,1343,524,548,4166
ACSSF,2019e1,nc,000,0053,0000165,6843,2207,146,981,588,492,4636,,,,,,,,,,,,,,,3256,1590,250,762,527,51,1666,,,,,,,,55299,10682,805,3685,4133,2059,44617,4613,1907,290,854,542,221,2706
ACSSF,2019e1,nc,000,0053,0000166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7238,3655,402,1521,740,992,3583,37682,8940,562,3314,1179,3885,28742,11861,3839,694,974,856,1315,8022
ACSSF,2019e1,nc,000,0053,0000167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5440,2849,68,1469,871,441,2591,57629,13215,1661,4884,2204,4466,44414,12309,4390,122,1782,609,1877,7919
ACSSF,2019e1,nc,000,0053,0000168,,,,,,,,,,,,,,,,,,,,,,3715,1259,133,797,80,249,2456,5416,2305,250,1646,333,76,3111,40966,10366,1766,4016,1949,2635,30600,13951,5076,719,2878,427,1052,8875
ACSSF,2019e1,nc,000,0053,0000169,46553,12151,889,5611,3047,2604,34402,,,,,,,,,,,,,,,6963,2746,0,1705,768,273,4217,,,,,,,,25306,5116,397,1870,830,2019,20190,9433,3740,158,2330,895,357,5693
ACSSF,2019e1,nc,000,0053,0000170,8724,2384,143,1010,540,691,6340,,,,,,,,,,,,,,,4649,2422,45,1490,526,361,2227,5538,2992,235,856,943,958,2546,59085,13309,1350,5431,2770,3758,45776,10310,4936,297,2451,934,1254,5374
ACSSF,2019e1,nc,000,0053,0000171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3293,1029,106,414,302,207,2264,63307,13142,1418,4938,2447,4339,50165,13355,5186,841,2472,1085,788,8169
ACSSF,2019e1,nc,000,0053,0000172,,,,,,,,7449,2325,619,1051,219,436,5124,,,,,,,,,,,,,,,2616,1585,282,507,627,169,1031,113546,34066,3842,15468,10503,4253,79480,13120,5915,520,3068,1272,1055,7205
ACSSF,2019e1,nc,000,0053,0000173,4815,1308,41,479,258,530,3507,9007,2275,428,974,154,719,6732,,,,,,,,9697,3513,392,1665,383,1073,6184,16187,8304,652,4437,1944,1271,7883,122545,29890,3703,11525,5216,9446,92655,33683,12003,1492,5336,1789,3386,21680
ACSSF,2019e1,nc,000,0053,0000174,,,,,,,,,,,,,,,,,,,,,,8404,3126,469,1873,269,515,5278,6141,3426,184,1832,797,613,2715,95035,27367,1853,6703,3254,15557,67668,11249,4901,491,2656,484,1270,6348
ACSSF,2019e1,nc,000,0053,0000175,,,,,,,,2854,604,160,209,0,235,2250,,,,,,,,7438,2305,49,1251,704,301,5133,4104,2180,408,1372,400,0,1924,103388,22868,2282,8112,4800,7674,80520,20048,8009,386,3784,2487,1352,12039
ACSSF,2019e1,nc,000,0053,0000176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5756,2258,554,1123,0,581,3498,115116,14082,1432,5913,3380,3357,101034,6855,2689,274,1343,524,548,4166
ACSSF,2019e1,nc,000,0053,0000177,,,,,,,,,,,,,,,,,,,,,,3650,1553,169,554,585,245,2097,3530,1988,221,715,947,105,1542,178915,29428,4028,10335,7142,7923,149487,15697,5836,438,2573,1464,1361,9861
ACSSF,2019e1,nc,000,0053,0000178,,,,,,,,2881,531,255,140,47,89,2350,,,,,,,,5503,3140,440,1698,690,312,2363,,,,,,,,71436,11948,637,5126,3539,2646,59488,5446,2467,208,1428,464,367,2979
ACSSF,2019e1,nc,000,0053,0000179,,,,,,,,8703,2887,223,1375,746,543,5816,,,,,,,,,,,,,,,6927,3863,518,1817,942,586,3064,119317,28870,3666,11162,7180,6862,90447,19661,7515,728,4367,1699,721,12146
ACSSF,2019e1,nc,000,0053,0000180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69588,11962,1434,5732,2874,1922,57626,4606,1559,0,463,765,331,3047
ACSSF,2019e1,nc,000,0053,0000181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59021,11493,1540,4304,2794,2855,47528,3067,1704,552,257,377,518,1363
ACSSF,2019e1,nc,000,0053,0000182,,,,,,,,5803,1919,255,699,296,669,3884,,,,,,,,,,,,,,,,,,,,,,81138,13775,2027,7084,2562,2102,67363,11105,3720,153,2562,376,629,7385
ACSSF,2019e1,nc,000,0053,0000183,,,,,,,,10236,4514,285,742,632,2855,5722,,,,,,,,,,,,,,,2141,1722,21,882,161,658,419,62242,24721,1219,3483,2023,17996,37521,5961,3288,592,1058,455,1183,2673
ACSSF,2019e1,nc,000,0053,0000184,,,,,,,,,,,,,,,,,,,,,,4817,1916,258,1089,569,0,2901,,,,,,,,50995,9055,775,3270,2865,2145,41940,8360,2960,129,1534,1146,151,5400
ACSSF,2019e1,nc,000,0053,0000185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69168,15023,1188,6245,3073,4517,54145,3690,1995,60,1166,458,311,1695
ACSSF,2019e1,nc,000,0053,0000186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114975,22654,1901,9981,6777,3995,92321,6770,3201,254,1717,924,306,3569
ACSSF,2019e1,nc,000,0053,0000187,,,,,,,,13961,4479,428,214,276,3561,9482,,,,,,,,9694,4111,760,1993,370,988,5583,9654,4319,1010,1516,769,1024,5335,133994,26020,3066,8060,2689,12205,107974,40661,14829,1314,8348,2866,2301,25832
ACSSF,2019e1,nc,000,0053,0000188,,,,,,,,8710,2323,455,841,257,770,6387,,,,,,,,8372,3194,257,1206,794,937,5178,8487,4456,701,2041,897,817,4031,208977,44592,4431,15455,9355,15351,164385,47869,19850,2623,10416,4211,2600,28019
ACSSF,2019e1,nc,000,0053,0000189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42310,8942,904,3680,2435,1923,33368,,,,,,,
ACSSF,2019e1,nc,000,0053,0000190,,,,,,,,3445,1031,292,441,155,143,2414,,,,,,,,,,,,,,,4439,2162,275,1035,582,270,2277,154859,30605,2894,14155,7146,6410,124254,15956,5800,829,2836,1446,689,10156
ACSSF,2019e1,nc,000,0053,0000191,,,,,,,,25860,7572,1105,2189,1842,2436,18288,,,,,,,,14896,3924,328,1855,759,982,10972,16759,8857,708,4456,1206,2487,7902,256840,52824,4931,19288,11509,17096,204016,42895,17289,2133,8221,3889,3046,25606
ACSSF,2019e1,nc,000,0053,0000192,,,,,,,,,,,,,,,,,,,,,,5476,2054,297,746,804,207,3422,4338,2741,507,1707,290,237,1597,79183,19588,2612,6851,3852,6273,59595,17297,7357,760,2763,2405,1429,9940
ACSSF,2019e1,nc,000,0053,0000193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95436,16536,1216,7557,3956,3807,78900,11657,4282,507,2428,831,516,7375
ACSSF,2019e1,nc,000,0053,0000194,,,,,,,,4923,1347,145,526,334,342,3576,,,,,,,,,,,,,,,4725,2051,220,1210,240,381,2674,111620,23205,2159,10335,6172,4539,88415,11295,4870,660,1940,1421,849,6425
ACSSF,2019e1,nc,000,0053,0000195,,,,,,,,,,,,,,,,,,,,,,9153,2475,599,1432,303,141,6678,3140,1757,423,616,548,170,1383,135331,32595,2608,14747,7421,7819,102736,28086,10513,1229,5240,2618,1426,17573
ACSSF,2019e1,nc,000,0053,0000196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70828,14654,2344,6139,3301,2870,56174,5345,1507,339,578,169,421,3838
ACSSF,2019e1,nc,000,0053,0000197,,,,,,,,61422,17483,2213,6478,2801,5991,43939,,,,,,,,70722,22828,2447,13600,5108,1673,47894,32146,14981,2926,6269,3051,2735,17165,494052,106832,12386,40603,21130,32713,387220,142816,48274,6726,24100,10489,6959,94542
ACSSF,2019e1,nc,000,0053,0000198,,,,,,,,,,,,,,,,,,,,,,3150,1479,0,517,368,594,1671,,,,,,,,75330,16136,2280,5925,3099,4832,59194,6508,2813,104,981,761,967,3695
ACSSF,2019e1,nc,000,0053,0000199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2953,1713,157,406,573,577,1240,45206,9468,941,3457,2451,2619,35738,,,,,,,
ACSSF,2019e1,nc,000,0053,0000200,687,200,17,68,74,41,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65147,13246,2119,4842,2237,4048,51901,7129,2570,488,1397,85,600,4559
ACSSF,2019e1,nc,000,0053,0000201,,,,,,,,,,,,,,,,,,,,,,4362,1636,0,1023,332,281,2726,6601,3037,359,1249,290,1139,3564,176623,42322,3866,12649,6417,19390,134301,12968,5280,0,2838,995,1447,7688
ACSSF,2019e1,nc,000,0053,0000202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9820,4560,916,2102,497,1045,5260,104745,27026,3322,10243,4157,9304,77719,18333,6870,253,3349,1051,2217,11463
ACSSF,2019e1,nc,000,0053,0000203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2633,1468,154,585,647,82,1165,93459,18044,1688,9715,3840,2801,75415,8257,2740,294,1538,141,767,5517
ACSSF,2019e1,nc,000,0053,0000204,50528,13456,945,6274,3455,2782,37072,,,,,,,,,,,,,,,8255,3561,0,2192,1045,324,4694,,,,,,,,31212,5906,397,2204,1144,2161,25306,10725,4555,158,2817,1172,408,6170
ACSSF,2019e1,nc,000,0053,0000205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63877,11872,1751,4683,3664,1774,52005,5710,2181,82,1314,715,70,3529
ACSSF,2019e1,nc,000,0053,0000206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3909,2284,545,334,427,978,1625,93659,19945,1587,7735,4671,5952,73714,9727,3888,1017,1676,991,204,5839
ACSSF,2019e1,nc,000,0053,0000207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54291,11405,1338,4564,2033,3470,42886,,,,,,,
ACSSF,2019e1,nc,000,0053,0000208,,,,,,,,7659,2457,619,1051,219,568,5202,,,,,,,,6280,2870,215,2181,234,240,3410,5353,2271,388,678,829,376,3082,166928,45005,4872,19726,12588,7819,121923,26043,11033,1361,5540,2357,1775,15010
ACSSF,2019e1,nc,000,0053,0000209,,,,,,,,80649,23854,2184,9670,5096,6904,56795,,,,,,,,43738,14914,1055,8111,3460,2288,28824,24928,12663,2450,5753,1669,2791,12265,641691,160303,21900,57278,33332,47793,481388,108674,39507,5385,18387,8201,7534,69167
ACSSF,2019e1,nc,000,0053,0000210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2629,1428,139,237,314,738,1201,63087,13604,1203,5492,2646,4263,49483,14123,5358,122,3274,1324,638,8765
ACSSF,2019e1,nc,000,0053,0000211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57776,9920,1232,5029,2248,1411,47856,,,,,,,
ACSSF,2019e1,nc,000,0053,0000212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37111,8063,847,2847,1803,2566,29048,8662,3021,122,1920,810,169,5641
