ACSSF,2019m1,nc,000,0082,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1298,381,369,611,327,448,438,456,258,173,659,630,751,823,472,360,395,,,,,,,,,,,,,,,,,,3514,7679,18484,,13951,.,16339,,9104,16818,3514,4787,20205,6283,21369,12158,59456,3514,11641,4381,6284,24341,1732,824,1590,1543,751,1732,1107,1656,1421,223,1413,1261,568,1156,1260,744,1033,675,501,451,526,200,465,217,149,163,3514,6273,3067,3514,7378,11380,4758,6299,9581,5398,43180,9344,3665,21569,175835711,175835711,172356313,131904657,121934461,65197475,36851323,24492151,27674817,56336846,39165875,44017355,175835711,30295255,94959405,158065673,54879860,68995554,42979215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2221,268,883,402,280,569,605,655,460,330,884,1367,1103,733,716,587,725,,,,,,,,,,,,,,,,,,2675,2435,24851,.,,.,8291,.,2384,40295,2675,3678,3956,12609,32222,38952,23867,2675,7726,12446,7196,32788,2707,828,2140,1835,1131,2707,1290,2568,1823,721,1724,1487,556,1388,1263,868,987,839,179,860,342,69,334,317,207,243,2675,9913,2199,2675,3204,16414,2156,17811,13555,17153,16730,39637,9027,5927,303829620,303829620,265251268,162810397,228435715,132204220,46606663,29441132,37376417,122258224,32695215,120235136,303829620,133634202,147238136,175220593,132124185,118178760,115604966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858,411,285,467,415,517,535,420,571,384,877,809,1097,872,1128,780,892,,,,,,,,,,,,,,,,,,4225,3617,11743,,21449,.,22723,24889,4119,24076,4225,5236,11254,2293,22551,93713,66113,4225,5044,6039,8466,19419,2179,1023,1644,2055,1376,2179,909,2137,1893,510,1837,1431,477,1365,1292,480,1185,1182,340,1121,628,114,594,463,279,396,4225,10017,4688,4225,6315,9318,5863,9036,16156,18470,32087,8166,18366,12298,298528711,298528711,297722786,222554874,248405211,97689807,65146380,48563023,53248932,83324704,76403798,40721067,298528711,77055901,181772191,237579382,114992304,201376460,108451619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2245,778,324,634,447,761,804,457,898,587,935,1288,1552,1717,883,1044,1379,,,,,,,,,,,,,,,,,,7160,8929,11264,.,51217,.,40210,94252,9104,7132,7160,7024,23455,15931,47697,71515,45503,7160,7258,9210,7913,12494,3032,1486,2651,2765,1840,3032,1563,3141,2305,738,2228,2390,671,2348,2377,639,2372,1525,769,1353,897,754,475,550,228,504,7160,17192,8458,7160,8121,5815,8246,7935,12520,19597,33820,7106,15503,13772,559074713,559074713,542966413,611366159,274881486,226491176,74534783,55655265,55004111,215312683,191346051,114354905,559074713,67823572,352184868,633967606,95522710,239452949,179506501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1497,251,327,296,115,648,325,437,241,676,517,1158,784,849,413,1013,583,,,,,,,,,,,,,,,,,,10510,11896,33179,.,.,.,.,.,15206,30627,10510,3240,28658,8287,58548,1716,98381,10510,15333,16839,7834,28165,1719,672,1356,1787,872,1719,980,1762,1588,490,1544,1153,357,1117,959,583,852,641,447,441,564,216,564,216,94,189,10510,12377,5139,10510,12108,10789,15413,26465,28360,6921,79570,33837,55758,30555,237168772,237168772,222332555,145525069,193013700,128851676,53263649,19742102,52602664,119449084,101138938,74432060,237168772,55623104,172437920,192950744,100830155,104499204,61603338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000036,2107,457,559,576,496,406,681,804,557,381,705,753,498,350,310,282,321,1374,96,371,575,103,74,322,97,302,216,327,497,669,610,177,198,595,3435,807,466,504,741,488,667,568,890,921,1476,1719,1913,1817,1873,1805,2400,1953,620,628,658,821,670,1056,815,983,693,938,1036,773,467,436,364,466,2495,3656,5472,48814,11530,,4832,9018,3036,5089,2495,2422,7382,7070,17465,18761,31015,2495,4216,3886,3590,11552,5624,1795,4973,5460,2946,5624,2535,5989,4784,1503,4484,4713,1199,4827,3309,1475,3063,1746,644,1681,1394,579,1323,983,455,874,2495,6909,3481,2495,2800,5020,5777,2815,5367,9808,12258,2261,3575,6251,1284234501,1284234501,1297483947,1082715642,775930949,283813944,191677736,136137990,134589593,232837958,161319329,177536170,1284234501,237368596,706991110,1042380822,297430337,610973595,419923039,1284234501,1297483947,15626701,344117472,691188619,760298110,508697748,512013860,269382223,185935886,283813944,191677736,18170048,99933697,123327656,93735681,51369890,59072941,17312693,12487068,232837958,18085324,82710347,119174095,135644382,76004822,76930817,50680117,70792212
ACSSF,2019m1,nc,000,0082,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1599,318,560,210,324,217,611,407,376,324,868,792,1061,973,620,1002,677,,,,,,,,,,,,,,,,,,8481,10568,21321,.,117106,.,,.,11663,36037,8481,13853,10405,36610,36483,154273,1027,8481,6366,15346,6479,24587,1911,948,1540,1398,834,1911,788,1847,1656,622,1581,1232,495,1175,943,234,913,715,350,677,541,122,529,387,369,107,8481,12908,11691,8481,7318,11991,8489,13571,82770,58142,59412,14244,30666,20744,361137065,361137065,379931823,136969646,331688706,71811464,23221250,21567567,11908063,73378934,37019051,67109348,361137065,101865858,188190697,218552449,63860984,258179508,29930312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099,450,247,395,444,346,238,496,307,351,578,813,843,560,537,434,288,,,,,,,,,,,,,,,,,,6113,6923,11634,.,.,.,34089,,7888,60427,6113,4709,33826,13186,32086,40738,87927,6113,15382,12156,15386,61824,1890,1042,1880,1650,468,1890,1668,1906,1690,825,1413,1708,909,1434,1151,862,965,875,630,588,368,191,302,600,600,216,6113,10765,7583,6113,13611,26107,7522,13295,25749,57512,24717,6451,4170,13654,449661262,449661262,450093767,135036069,424393348,91658611,74828035,44774560,52440959,54329440,29506785,47543001,449661262,416440361,122144832,148104304,81513112,49896605,60477152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2520,656,231,579,657,607,451,660,923,665,1328,1028,1553,1185,1131,918,1173,,,,,,,,,,,,,,,,,,6682,4396,9202,.,,.,23878,,5574,13873,6682,5053,13634,34567,54416,85409,43984,6682,10985,7532,12707,20688,2863,1475,2378,2401,1269,2863,1224,2774,2653,935,2533,1625,391,1513,1422,520,1506,1105,456,1065,777,131,763,359,101,345,6682,18943,9327,6682,7022,24664,5892,4982,16564,33124,10127,7423,7747,3990,424300058,424300058,418645783,269000071,353414541,113422303,60842510,47537692,37538962,97113994,55900642,86446628,424300058,147274166,283346119,310321791,76580665,156193893,90144689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2787,1548,434,233,881,863,815,1147,672,740,1395,1274,1356,1065,599,580,540,,,,,,,,,,,,,,,,,,3710,3581,18210,.,21972,.,,12597,5238,9494,3710,5536,14814,20782,45665,30704,3988,3710,10510,4569,6318,34345,3277,1890,2371,2761,1074,3277,2110,3350,2597,1466,2335,2161,931,2114,1442,160,1427,1565,1114,911,251,216,251,1214,418,1112,3710,9019,4639,3710,4977,10310,7234,11170,20237,80127,9300,13207,12491,12420,457158543,457158543,319687651,200648632,267264058,321531333,42625876,30931578,27734426,316260236,53176708,310593955,457158543,148114667,171878472,190957834,107677838,124995569,271832240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640,285,189,191,233,330,230,170,555,583,481,534,628,815,674,840,937,,,,,,,,,,,,,,,,,,9492,8825,22536,.,52788,.,135009,82033,10217,57875,9492,17621,13136,20237,35561,61989,146657,9492,24431,26168,6546,36170,2179,966,1317,2051,921,2179,831,2042,1696,497,1574,1260,598,1162,1226,268,1281,769,128,727,121,216,121,229,124,187,9492,12832,13959,9492,11413,15105,11990,8308,35710,14424,99117,17112,14764,12315,427273188,427273188,435104547,308797236,377327018,137176390,76281507,16988954,73129697,119645024,48668361,103329995,427273188,123403202,255784667,348185139,119135833,204250178,82222255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1628,395,448,520,468,474,537,285,339,309,990,926,913,853,763,691,605,,,,,,,,,,,,,,,,,,6703,8286,8862,.,,.,30713,,8316,15764,6703,7799,20430,29703,15508,91984,.,6703,19215,10748,8045,44377,2465,1269,1964,2145,958,2465,1585,2430,2428,902,2284,1585,817,1374,1690,743,1485,1102,381,1099,495,346,345,517,484,190,6703,5374,8709,6703,8373,18007,5183,15891,28596,38696,49937,12173,8228,16068,388147610,388147610,365316193,230978945,260580641,169777211,57593250,27226268,51499420,158868730,76085340,143349469,388147610,167335170,201807720,247004328,100830844,117696148,56350640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639,650,630,493,575,460,804,902,612,535,1306,1135,1126,835,609,711,290,,,,,,,,,,,,,,,,,,5980,5573,27924,.,23476,.,11452,,2238,8721,5980,5942,10250,29588,34395,23310,22534,5980,4185,3580,12032,13652,1957,1240,1974,2031,919,1957,1607,2301,1725,711,1587,1526,967,1372,1504,377,1482,843,564,593,542,485,262,384,258,302,5980,2974,4739,5980,4959,14073,6137,5006,19365,4861,47197,8679,7044,22064,197554264,197554264,192718814,112104451,183361989,100110909,92026919,71491970,57467250,59809824,42500044,39819261,197554264,156809430,118022850,167324733,86979944,101636897,26241570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749,297,173,121,329,226,227,183,308,316,237,337,404,382,161,156,174,,,,,,,,,,,,,,,,,,3548,10913,2491,9272,1230,.,6796,39178,11678,8044,3548,4159,13512,13898,6447,44100,30488,3548,3591,2469,3497,13608,1205,1150,1079,1224,539,1205,1059,1397,1207,664,1110,1030,583,816,824,605,619,563,410,422,465,457,191,294,222,160,3548,2484,5268,3548,5937,7883,7051,5010,9903,8627,22946,5552,4487,10253,186556218,186556218,186955459,75667555,183875491,53099741,36693183,13644134,32924276,41368243,27071910,34384310,186556218,40359599,76003604,114990709,53474299,134766610,22045449,186556218,186955459,10387822,37333881,46371219,79563690,50783427,123622163,81182117,23297057,53099741,36693183,5531111,14111606,13030642,4370172,24558318,4215833,15549382,10829188,41368243,6424029,13484515,23339240,16495812,22174441,14007670,10336293,12912812
ACSSF,2019m1,nc,000,0082,0000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1583,581,717,504,569,582,546,536,425,463,630,656,764,580,362,322,346,,,,,,,,,,,,,,,,,,7263,6004,17427,.,.,.,5457,.,7081,11074,7263,12269,8179,22898,17881,28634,.,7263,4042,7440,10863,19740,2084,906,1888,1723,693,2084,1340,1936,1673,780,1604,1360,633,1161,977,664,894,714,434,562,554,236,494,225,216,225,7263,9464,9219,7263,6362,6943,10651,9451,18908,17105,26556,6158,13840,13659,164529316,164529316,152487687,95271366,140254483,71764878,60481644,19260807,58016849,44555862,38578471,35459836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1905,531,267,335,980,814,397,476,435,743,758,916,1151,934,478,586,600,,,,,,,,,,,,,,,,,,3674,6494,14171,.,.,.,16639,114045,6136,15714,3674,7083,12881,11278,11916,4806,315300,3674,7362,9172,7349,31354,2442,1238,1781,1771,1024,2442,1425,2355,2319,849,2308,1681,731,1424,1122,719,1069,908,389,757,478,389,239,295,216,295,3674,11810,7122,3674,5516,17108,5161,5090,26566,36100,28895,3638,4213,14413,246495317,246495317,241492059,117225287,204170036,109895574,64624740,38596850,47532608,98700457,43615242,83069374,246495317,50084765,130954090,215424837,60007624,137928970,33701221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1467,369,412,400,413,623,566,434,869,441,658,1001,1090,741,428,286,386,,,,,,,,,,,,,,,,,,10113,12628,6896,.,.,.,.,,12496,,10113,12611,9104,34499,16839,48141,24709,10113,10250,5251,22590,29576,1772,988,1469,1220,724,1772,1278,1940,1339,456,1318,1267,589,1039,1253,859,1007,762,748,238,363,356,150,464,348,197,10113,8200,7665,10113,6903,15075,7389,9651,27096,17217,27574,10441,12381,22173,184447184,184447184,178170003,103195978,148199630,91181109,78916235,29050000,75458576,33492638,30621848,22426118,184447184,41796808,147272441,100422594,69326069,89349408,15144593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227,474,309,506,454,289,281,277,385,442,698,521,888,751,416,173,203,,,,,,,,,,,,,,,,,,9228,10596,,.,.,.,36012,,10511,63288,9228,10861,32056,26981,31226,36576,52269,9228,6273,5975,9000,7136,1355,751,837,1241,722,1355,908,1360,1090,513,1071,851,528,786,654,230,657,486,258,413,473,338,324,259,255,47,9228,22511,4940,9228,4366,7786,5523,18222,27057,9277,43818,17315,11233,17578,159996835,159996835,141789174,100034008,127479822,89023742,36158969,32284472,21712779,77498058,20216240,74881226,159996835,78699924,66073227,127153181,49716116,61350567,33968514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2228,400,343,319,317,536,304,432,463,787,817,992,1098,1126,731,921,1185,763,113,216,395,227,77,353,358,211,197,118,505,537,255,237,634,323,5536,4503,29450,,83008,.,35779,39628,5191,18904,5536,8687,19108,25436,31073,35157,71042,5536,7386,9963,4962,17851,2381,940,1844,2283,1399,2381,828,2546,1956,383,1881,1702,413,1715,1563,394,1572,1206,350,1241,873,381,898,341,130,332,5536,9849,5338,5536,5033,16673,5929,4707,20270,25498,22606,4817,6384,4640,456264375,456264375,460672346,398533409,298560207,148321782,116913071,62683236,101171762,97293407,59408986,79000705,456264375,83812708,319741060,354112228,139243692,236378734,108522043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000050,1909,216,93,294,181,620,772,796,855,743,656,705,1026,565,630,119,594,,,,,,,,,,,,,,,,,,4202,621,565,700,527,749,1038,1003,1107,937,1497,2057,2247,2112,2050,2870,2825,1974,586,156,553,298,509,1205,829,966,1249,820,1264,1402,838,1109,255,701,2780,3592,7617,39243,10718,.,18817,16990,3106,5924,2780,3499,8643,5997,14015,34132,15020,2780,6472,7285,4201,9022,5734,2175,4388,5128,2829,5734,2571,5997,4965,1134,4787,4125,1839,3604,3781,1418,3660,3197,1031,2982,1329,570,1100,979,808,586,2780,6784,3203,2780,2472,6000,4412,5999,13477,23344,9421,7890,3477,9795,1153878117,1153878117,1165407956,801236140,1016836719,367946083,213501595,167738268,141687009,288431452,215396634,239539666,1153878117,251892758,631654048,892476328,324727579,552955074,171800874,1153878117,1165407956,43412163,358521579,599982038,738511706,416105852,396484109,383807651,147966719,367946083,213501595,41917855,119953988,103581933,120846920,73644540,31941654,27643240,60885538,288431452,41715831,86735730,116673441,183049785,120854739,91721977,68636564,46270606
ACSSF,2019m1,nc,000,0082,0000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1233,592,383,152,395,331,315,833,578,569,676,722,955,780,348,447,413,,,,,,,,,,,,,,,,,,5063,8124,6611,.,,.,12388,19807,7452,8321,5063,5888,15511,21737,13478,35931,.,5063,8445,6400,6899,9825,2120,1303,2022,1604,795,2120,1511,2000,1834,956,1528,1367,636,1259,1205,652,1155,830,423,614,494,351,309,350,285,202,5063,9304,7897,5063,8684,12533,11284,7372,12495,24150,24550,5906,5114,8222,244895586,244895586,187965463,116860506,167716132,205399877,48121761,21304208,41052960,205363251,37050414,196663816,244895586,61741451,216759599,169448532,95363866,75004491,38033420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1694,490,212,368,531,263,285,641,554,293,675,617,852,547,423,541,200,,,,,,,,,,,,,,,,,,8771,7208,61917,.,.,.,.,.,7352,77640,8771,8814,22214,12926,102803,64697,71296,8771,6097,7363,8991,41387,1711,880,960,1168,676,1711,749,1675,1543,305,1506,843,331,809,1102,330,1064,495,379,311,300,269,150,119,119,216,8771,18193,9321,8771,9897,14002,11513,16189,114650,.,19940,15636,12033,27109,147505576,,,,,,,,,,,,147505576,55779795,71694146,110096465,84649249,70509144,48882875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137,209,298,209,131,158,244,259,275,175,410,716,653,784,545,559,317,,,,,,,,,,,,,,,,,,11166,10940,5221,.,.,.,,,10195,,11166,22468,19173,35030,64884,162802,.,11166,8991,21073,9268,22125,1872,1095,1402,1489,766,1872,1353,2067,1395,324,1375,1365,706,1093,1068,756,847,978,755,596,194,133,188,155,155,216,11166,28023,9120,11166,15196,23437,23145,5280,46002,114862,23865,3730,5626,12510,207627958,207627958,206974320,140543902,172419018,92418838,78326367,76958557,21177761,48726155,29419298,36925646,207627958,105620009,139773540,138006416,43412199,118673289,19933732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1556,512,155,449,567,402,265,275,231,294,446,705,611,590,454,712,616,,,,,,,,,,,,,,,,,,7605,8584,13176,15701,,.,.,.,16852,13581,7605,8658,23804,32647,69716,21997,.,7605,17981,11762,17537,73900,2020,640,1329,1677,359,2020,755,1897,1386,285,1329,1220,604,1058,1265,316,1183,396,344,198,354,123,335,232,216,232,7605,26973,6360,7605,22242,26399,25865,7080,25340,48546,37268,7806,7949,11657,203340226,203340226,205824457,160781364,172486092,64960111,51755221,45070178,30362543,38237189,34163733,24524534,203340226,60332143,112758113,192263385,31883788,45046533,19175175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1755,531,205,177,77,202,121,583,286,172,804,842,722,819,822,960,1242,,,,,,,,,,,,,,,,,,8330,6205,18410,,21167,.,35362,55085,5064,32222,8330,6106,18289,18945,21179,182582,7695,8330,17114,8621,11400,18590,1726,931,1580,1996,899,1726,702,1941,2024,56,2024,1378,567,1266,1426,378,1393,755,53,750,300,175,242,321,216,321,8330,13483,14175,8330,10611,13096,12895,11904,37114,134106,20917,16948,28411,36591,492545288,492545288,511403344,379023774,405997182,155789723,80776410,55850766,58197993,133880909,94054246,85515105,492545288,172212710,280423963,446465348,154221938,210500024,58908056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000056,1940,406,351,576,496,400,648,791,550,240,732,761,469,350,258,250,238,,,,,,,,,,,,,,,,,,3250,737,428,451,520,395,471,499,847,849,1136,1496,1419,1127,1556,1268,2173,2116,574,450,658,760,640,1037,797,978,612,902,977,707,422,381,340,417,3643,4501,5278,54320,12802,.,4226,12069,5827,6425,3643,3902,8159,8475,17315,16750,38484,3643,6173,2650,5407,15034,5018,1716,4557,4692,2323,5018,2525,5459,4816,1459,4570,4339,1224,4452,3093,1352,2842,1820,616,1703,1354,566,1249,945,374,881,3643,5923,2810,3643,4343,9864,4931,2273,7268,9790,7288,2141,3538,6488,1139979346,1139979346,1161065549,964207973,755358260,268387989,177833345,131784270,117557491,212504700,160284411,167875288,1139979346,191212211,669136727,923633911,284649669,511312020,415709067,1139979346,1161065549,14108254,343806499,636948332,720696356,499372113,409933761,224061440,156196657,268387989,177833345,18168297,83618544,110399500,67804809,50219342,58807366,17133074,12487068,212504700,15086143,77942275,114094371,122691645,67634907,72770751,40612483,67276322
ACSSF,2019m1,nc,000,0082,0000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351,172,154,234,134,250,152,188,251,483,568,551,843,810,573,550,718,,,,,,,,,,,,,,,,,,18626,16432,42091,.,37847,.,,51204,16767,22170,18626,7070,49444,19927,35743,64163,100908,18626,19097,23558,19304,27620,1516,587,1432,1456,907,1516,476,1338,1611,214,1566,877,174,873,826,274,731,886,273,852,462,90,450,543,112,540,18626,27970,9543,18626,8853,18836,19510,17096,21789,31810,47432,32993,21492,33722,225885063,225885063,228482628,246498005,213327719,101431144,78926288,69739716,38026857,74879751,66574937,63236616,225885063,41956907,159495468,213020610,78991668,170300687,53917096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964,398,346,69,168,262,403,428,247,437,490,795,1055,843,1109,952,1090,1146,409,115,146,415,602,528,610,216,574,568,410,917,89,314,163,574,4979,7571,16249,,92241,.,21376,47681,8649,14044,4979,4021,11360,17518,16820,78491,156641,4979,21282,5357,4960,19276,3547,1224,2544,2827,2148,3547,1858,3558,2910,1055,2801,2907,1333,2644,2182,793,2130,1410,663,1243,1505,689,1256,429,216,429,4979,7863,5697,4979,5154,7995,9558,8513,17571,23944,16574,7145,7327,17573,505851759,505851759,477172097,364850979,368079211,178686028,114504412,96284923,72477310,142430678,94369886,110109064,505851759,89197616,302416489,361031718,123154220,247845648,74599029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1319,375,270,201,360,370,580,489,340,521,609,628,561,529,443,403,345,915,320,168,364,264,320,465,286,238,254,296,183,430,350,306,197,96,4357,5000,4096,49707,19804,,,17554,5536,9007,4357,6354,10000,7972,5816,49333,43981,4357,7680,3844,9206,20353,2086,839,1729,1618,641,2086,1142,1959,1926,758,1752,1306,708,1191,1290,479,1126,666,346,529,416,378,289,362,343,69,4357,4279,5290,4357,5425,8578,6487,2839,11209,7526,18931,2305,3850,7101,202194936,202194936,196770149,145604992,167239574,94085091,45198194,27127369,39156678,82654362,42619111,64310063,202194936,47184520,114389608,176151686,62558824,88736735,40087166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130,192,200,63,210,157,135,343,253,398,255,596,568,506,427,439,334,,,,,,,,,,,,,,,,,,9046,10449,16233,.,54492,.,50548,19416,10418,29891,9046,13085,30161,7929,13562,184026,25644,9046,6597,5744,11163,14741,1212,793,1056,994,846,1212,848,1390,1477,722,1348,1239,467,1124,734,332,687,822,247,777,493,259,359,244,235,65,9046,25354,8192,9046,11554,8973,11346,8002,19680,24481,20546,10463,8004,16445,157640522,157640522,157753502,147170895,160972795,64614394,38567978,18072082,30973016,52169331,25834554,46526743,157640522,39195576,75387079,123156306,55158325,86965147,41701232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2190,388,577,541,426,233,696,145,593,432,837,865,1076,1047,714,752,671,,,,,,,,,,,,,,,,,,6213,5158,6843,64249,23224,.,28664,26693,4388,6759,6213,5113,11115,14551,16142,35600,80048,6213,13501,5979,6665,23068,2776,1616,2559,2308,1257,2776,1985,3130,2840,1349,2786,2085,1397,1908,1726,765,1576,1087,513,899,661,495,396,1038,493,894,6213,7368,5999,6213,6762,12618,5812,4469,14316,10638,21754,6027,5355,8998,500008946,500008946,505422208,309339129,462249016,157169075,86252359,74842635,52794175,137363295,88450611,117309623,500008946,115362014,284165153,353418618,198473380,146058312,56631137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1224,216,221,417,152,155,357,144,257,113,587,721,605,260,489,447,524,,,,,,,,,,,,,,,,,,4642,12706,10207,.,,.,.,,13039,,4642,8862,11573,38062,51676,.,.,4642,31123,15176,18736,68852,1585,779,1451,1512,575,1585,1136,1556,1702,775,1749,1208,638,949,1052,583,949,721,351,666,167,216,167,216,216,216,4642,10897,10722,4642,8929,23376,10542,17607,43959,43353,60453,16607,28506,14144,276570908,276570908,262027679,166117903,200255602,84301299,22747132,14080257,17851978,81394519,66390959,44843352,276570908,158552528,139741264,181461732,54438016,72070462,28837554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229,308,187,216,444,150,342,181,308,274,470,626,563,576,485,405,332,,,,,,,,,,,,,,,,,,4513,12600,6080,.,25690,.,,21069,12942,16251,4513,10019,12459,34455,30953,22476,15124,4513,13005,6454,18267,24716,1347,919,1248,1338,834,1347,927,1550,1507,548,1502,1347,473,1329,850,368,718,676,318,582,645,347,558,611,534,321,4513,11164,4913,4513,11180,15139,15708,6530,11171,16544,28897,8465,7600,4914,188131859,188131859,200000338,133923314,157967588,72812714,37760250,19204997,34927107,61563285,45095086,51884804,188131859,46565764,100683575,156933219,83905018,79905778,35450011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1503,304,240,207,395,669,624,409,539,140,352,564,589,333,185,373,112,,,,,,,,,,,,,,,,,,3768,8115,35003,.,.,.,,9710,13525,10612,3768,2824,18823,46932,30248,.,.,3768,48005,4292,8355,79033,1608,692,1412,1746,355,1608,1085,1735,1905,747,1696,1386,828,1229,497,216,497,282,128,250,216,216,216,1107,216,1107,3768,5304,6696,3768,6098,7133,9732,10683,7680,.,7383,14803,23043,54577,313166082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2915,321,298,326,291,598,362,709,459,555,928,1307,1229,1296,1389,1591,1533,1951,473,216,455,216,440,1100,411,868,1061,546,1026,1022,663,987,74,601,6026,7876,11785,36000,56048,.,19635,14818,7933,11312,6026,4732,14990,23055,9554,57560,61983,6026,14267,8255,7323,17835,3527,1683,3390,3531,1970,3527,1943,3804,3931,942,3866,2412,1396,2261,2645,1240,2401,1842,864,1773,985,416,862,488,460,175,6026,18921,6255,6026,6137,9849,11619,7515,16613,49382,13163,6773,5120,16078,658564831,658564831,682576268,424531872,612221186,253378320,153719252,135809469,102140393,206706351,139189286,170295703,658564831,153538042,392869770,571149602,207068368,282210019,104562672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
