ACSSF,2019m1,nc,000,0060,0000069,4077,5081,4125,2698,3010,531,1224,566,2510,1708,1379,782,823,673,7349,5887,4118,2852,1497,661,493,3408,3082,1029,510,697,413,8293,6796,6688,1467,1257,803,542,4236,4067,1034,515,821,226,8988,8147,7030,1602,2362,2136,1116,3836,3491,563,798,847,851,4077,5081,4125,2698,3010,1395,2510,1708,1379,1325,7349,5887,4118,2852,1712,3408,3082,1029,970,8293,6796,6688,1467,1419,4236,4067,1034,1032,8988,8147,7030,1602,3147,3836,3491,563,1536
ACSSF,2019m1,nc,000,0060,0000070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2618,1549,1128,919,897,216,1097,939,341,418,2229,1906,1835,125,415,1203,1212,165,153,2264,1975,1851,472,578,1016,1012,180,180,2691,2378,2112,657,882,1499,1204,239,566
ACSSF,2019m1,nc,000,0060,0000071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961,1449,1005,935,400,51,1070,1062,385,72,2113,1864,1773,821,218,1227,1107,528,78,1722,1310,1313,592,489,1058,996,275,323,1848,1780,1652,412,738,860,822,80,147
ACSSF,2019m1,nc,000,0060,0000072,2377,2920,2100,1785,1258,292,286,309,1799,1526,941,44,605,622,3901,3441,3126,829,306,610,538,2265,2339,625,147,216,325,3851,3306,3180,1182,230,174,441,2135,1921,118,236,216,379,5541,4614,4254,990,960,896,715,2293,2156,324,546,543,393,2377,2920,2100,1785,1258,471,1799,1526,941,941,3901,3441,3126,829,829,2265,2339,625,359,3851,3306,3180,1182,529,2135,1921,118,440,5541,4614,4254,990,1408,2293,2156,324,796
ACSSF,2019m1,nc,000,0060,0000073,2377,1493,992,829,776,126,333,39,958,850,277,243,275,216,2293,2137,2049,592,314,549,68,1759,1718,339,202,208,216,2810,2285,2389,790,388,250,246,1733,1617,472,307,252,182,2663,2117,1871,718,360,668,309,1369,1176,384,294,317,214,2377,1493,992,829,776,351,958,850,277,348,2293,2137,2049,592,578,1759,1718,339,282,2810,2285,2389,790,508,1733,1617,472,420,2663,2117,1871,718,881,1369,1176,384,511
ACSSF,2019m1,nc,000,0060,0000074,3379,3045,2320,1568,1245,178,627,593,1761,1701,324,216,468,248,3990,3542,3334,1214,567,569,710,2317,2274,311,710,767,358,3636,3291,3106,1142,693,623,598,2248,2108,513,272,174,198,4506,3911,4004,992,1039,1264,710,2113,1953,644,139,417,386,3379,3045,2320,1568,1245,905,1761,1701,324,470,3990,3542,3334,1214,1072,2317,2274,311,1082,3636,3291,3106,1142,1090,2248,2108,513,400,4506,3911,4004,992,1686,2113,1953,644,575
ACSSF,2019m1,nc,000,0060,0000075,2948,1994,1215,775,920,196,374,367,1420,1062,667,467,259,501,2077,1384,1316,226,374,343,216,1671,1679,73,64,216,216,2929,2595,2467,540,375,154,292,1608,1417,307,596,216,259,2547,2265,2203,470,742,397,216,1186,1071,134,197,267,181,2948,1994,1215,775,920,525,1420,1062,667,684,2077,1384,1316,226,474,1671,1679,73,64,2929,2595,2467,540,472,1608,1417,307,656,2547,2265,2203,470,728,1186,1071,134,365
ACSSF,2019m1,nc,000,0060,0000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0060,0000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0060,0000078,2906,1169,1057,421,918,262,261,73,575,317,81,376,237,216,2603,2321,1193,1210,572,305,1670,1011,898,331,223,277,216,2606,2181,1946,878,282,174,191,1409,1205,150,588,385,71,3566,3438,3270,588,1769,1469,627,2133,1699,306,941,824,268,2906,1169,1057,421,918,346,575,317,81,456,2603,2321,1193,1210,1815,1011,898,331,337,2606,2181,1946,878,391,1409,1205,150,725,3566,3438,3270,588,1877,2133,1699,306,1206
ACSSF,2019m1,nc,000,0060,0000079,5411,3797,2861,1937,2156,618,799,312,2185,1483,1488,155,535,163,4993,4110,2956,2410,484,443,656,2600,2310,748,804,457,557,5026,4289,4454,2004,1181,820,899,2940,2981,628,252,279,202,6574,5969,5046,1497,1550,1002,2132,2866,2761,842,432,739,637,5411,3797,2861,1937,2156,1071,2185,1483,1488,559,4993,4110,2956,2410,925,2600,2310,748,1038,5026,4289,4454,2004,1712,2940,2981,628,436,6574,5969,5046,1497,2625,2866,2761,842,904
ACSSF,2019m1,nc,000,0060,0000080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2770,1777,1195,917,826,461,1281,1215,286,216,2153,1780,1656,527,395,1441,1443,216,62,2383,1990,2016,460,345,1589,1558,266,171,2777,2351,2240,264,420,1844,1717,256,570
ACSSF,2019m1,nc,000,0060,0000081,2787,2363,2287,1725,1422,116,178,94,1700,1548,609,216,151,216,3658,2660,2641,714,352,118,216,3014,2849,695,324,216,85,3769,3318,3247,1035,100,112,216,1862,1642,540,342,308,216,3955,3336,3276,845,422,554,239,2040,1956,360,260,364,216,2787,2363,2287,1725,1422,226,1700,1548,609,151,3658,2660,2641,714,322,3014,2849,695,334,3769,3318,3247,1035,160,1862,1642,540,477,3955,3336,3276,845,699,2040,1956,360,408
ACSSF,2019m1,nc,000,0060,0000082,5685,5356,3871,3478,1828,416,300,309,3695,3363,1749,50,397,610,6047,4957,5228,1059,252,200,639,5384,5099,1161,329,312,325,6371,5621,5371,1387,320,224,374,4386,4104,476,280,285,389,6826,5667,5562,1110,1074,1171,645,3204,2973,468,443,539,385,5685,5356,3871,3478,1828,614,3695,3363,1749,699,6047,4957,5228,1059,703,5384,5099,1161,530,6371,5621,5371,1387,607,4386,4104,476,547,6826,5667,5562,1110,1788,3204,2973,468,786
ACSSF,2019m1,nc,000,0060,0000083,8009,4375,3033,2364,2114,216,252,216,3251,2813,1055,253,672,76,7337,5571,5561,2331,178,420,610,4726,4606,497,1000,313,26,7115,6777,6730,1469,1246,946,194,3717,3723,597,760,252,233,7663,7687,7449,1321,1549,1119,1169,3555,3455,540,545,491,79,8009,4375,3033,2364,2114,252,3251,2813,1055,745,7337,5571,5561,2331,784,4726,4606,497,1036,7115,6777,6730,1469,1494,3717,3723,597,853,7663,7687,7449,1321,2173,3555,3455,540,772
ACSSF,2019m1,nc,000,0060,0000084,5173,4629,3311,2947,1700,240,364,216,3320,2969,1156,75,357,216,5885,4671,4380,1694,572,454,216,4279,4146,904,240,696,203,7699,6014,5854,974,415,621,225,4708,4494,1464,641,326,236,6892,5882,5528,1400,573,947,207,3614,3412,970,339,380,104,5173,4629,3311,2947,1700,362,3320,2969,1156,364,5885,4671,4380,1694,789,4279,4146,904,758,7699,6014,5854,974,844,4708,4494,1464,724,6892,5882,5528,1400,1125,3614,3412,970,542
ACSSF,2019m1,nc,000,0060,0000085,8173,4600,3295,2368,2356,783,965,320,2822,2010,1494,437,904,202,6120,5657,4194,2823,883,852,1747,2979,2924,791,735,659,557,6694,5462,5134,2357,1254,808,936,3792,3768,923,681,533,216,8824,8096,7601,2070,2135,2637,2372,4589,3981,1006,1186,1595,641,8173,4600,3295,2368,2356,1258,2822,2010,1494,1030,6120,5657,4194,2823,2109,2979,2924,791,1132,6694,5462,5134,2357,1744,3792,3768,923,824,8824,8096,7601,2070,4008,4589,3981,1006,2135
ACSSF,2019m1,nc,000,0060,0000086,2379,4286,3304,2715,1790,209,247,94,3498,2952,1765,157,319,91,6143,4887,4765,1199,364,167,203,4175,4089,901,400,290,184,6315,5351,5381,1450,268,222,156,3881,3592,795,494,435,216,6986,5483,5536,1074,529,669,324,3017,3119,529,392,547,146,2379,4286,3304,2715,1790,331,3498,2952,1765,393,6143,4887,4765,1199,395,4175,4089,901,518,6315,5351,5381,1450,350,3881,3592,795,649,6986,5483,5536,1074,752,3017,3119,529,606
ACSSF,2019m1,nc,000,0060,0000087,6260,6479,4543,3614,2261,117,606,331,3748,3559,1400,603,359,52,8006,5561,5079,1638,601,276,705,5137,5053,993,897,356,203,6265,6165,5869,1300,662,581,739,3826,3816,795,174,275,62,6463,5951,5804,1200,1282,775,187,3494,3439,341,1085,324,351,6260,6479,4543,3614,2261,683,3748,3559,1400,620,8006,5561,5079,1638,1017,5137,5053,993,1056,6265,6165,5869,1300,1149,3826,3816,795,349,6463,5951,5804,1200,1406,3494,3439,341,1192
ACSSF,2019m1,nc,000,0060,0000088,5242,3804,2924,2593,2065,548,406,495,2845,2743,1123,216,141,105,5979,4903,4688,1548,166,176,401,4586,4540,772,530,306,216,7648,7344,7305,1867,731,579,413,4458,4134,894,341,520,216,6377,5331,5300,947,1298,482,283,3473,3233,478,810,395,620,5242,3804,2924,2593,2065,793,2845,2743,1123,182,5979,4903,4688,1548,474,4586,4540,772,578,7648,7344,7305,1867,1044,4458,4134,894,623,6377,5331,5300,947,1384,3473,3233,478,1082
ACSSF,2019m1,nc,000,0060,0000089,4536,4098,3024,2264,1650,216,425,39,3041,2914,1019,351,392,374,6534,5417,5134,1479,444,596,401,3893,3839,589,482,404,607,5859,6023,6028,1550,545,915,535,3566,3405,635,426,393,183,6830,5740,5340,1370,1166,1180,639,3446,3011,656,972,806,430,4536,4098,3024,2264,1650,431,3041,2914,1019,628,6534,5417,5134,1479,864,3893,3839,589,915,5859,6023,6028,1550,1010,3566,3405,635,586,6830,5740,5340,1370,1697,3446,3011,656,1044
ACSSF,2019m1,nc,000,0060,0000090,6663,3127,2359,1978,1293,317,221,106,2516,2386,1014,327,237,154,5182,3764,3325,1201,928,731,243,3932,3735,397,496,638,121,5620,4901,4649,1064,1146,574,444,3563,3642,539,484,83,294,7360,7052,6254,990,2139,1012,725,3111,2858,540,598,649,881,6663,3127,2359,1978,1293,397,2516,2386,1014,431,5182,3764,3325,1201,1183,3932,3735,397,878,5620,4901,4649,1064,1341,3563,3642,539,600,7360,7052,6254,990,2481,3111,2858,540,1283
ACSSF,2019m1,nc,000,0060,0000091,5391,4820,3264,2988,1436,310,189,216,3713,3404,932,1211,280,28,6611,5220,4936,1265,500,935,216,4748,4569,856,332,226,198,7096,6362,6265,1535,610,621,260,3686,3672,690,454,388,216,7452,6673,6572,1051,1245,1274,201,3076,3004,460,239,222,216,5391,4820,3264,2988,1436,371,3713,3404,932,1214,6611,5220,4936,1265,1086,4748,4569,856,428,7096,6362,6265,1535,912,3686,3672,690,524,7452,6673,6572,1051,1856,3076,3004,460,325
ACSSF,2019m1,nc,000,0060,0000092,5089,4672,3375,2649,1712,613,409,594,3989,3816,967,290,405,274,7448,5665,5273,1935,747,211,170,4774,4659,784,751,317,458,8025,6824,6537,961,629,595,195,3998,4230,826,490,521,504,7618,6625,6198,811,722,383,96,3502,3352,477,636,85,251,5089,4672,3375,2649,1712,993,3989,3816,967,574,7448,5665,5273,1935,722,4774,4659,784,1043,8025,6824,6537,961,806,3998,4230,826,900,7618,6625,6198,811,847,3502,3352,477,695
ACSSF,2019m1,nc,000,0060,0000093,5903,5377,4398,2911,3002,499,1205,566,2923,1796,1391,856,827,687,7412,5754,4168,2595,1493,689,493,3652,3309,1083,434,710,413,8271,7184,7255,1857,917,762,509,3782,3623,1073,561,845,336,7712,6914,6562,1859,2117,2175,1282,3163,2691,704,732,788,625,5903,5377,4398,2911,3002,1382,2923,1796,1391,1364,7412,5754,4168,2595,1674,3652,3309,1083,999,8271,7184,7255,1857,1304,3782,3623,1073,985,7712,6914,6562,1859,2736,3163,2691,704,1354
ACSSF,2019m1,nc,000,0060,0000094,7094,5004,2930,2660,1252,281,789,763,3569,3054,958,523,1001,558,5254,3943,3955,1553,857,1034,498,3962,3972,1105,441,781,306,7712,6149,5882,1418,680,739,636,3613,3592,519,748,351,334,7111,5908,6093,1027,1323,1326,723,3909,3526,884,404,520,445,7094,5004,2930,2660,1252,1111,3569,3054,958,1293,5254,3943,3955,1553,1378,3962,3972,1105,919,7712,6149,5882,1418,1175,3613,3592,519,945,7111,5908,6093,1027,1710,3909,3526,884,831
ACSSF,2019m1,nc,000,0060,0000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1802,1744,901,865,201,109,1397,1290,394,161,2522,1959,1981,165,138,1758,1733,161,61,2334,2062,1906,550,176,1676,1561,262,35,2376,1984,1966,361,243,1365,1373,141,122
ACSSF,2019m1,nc,000,0060,0000096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399,2422,1530,1326,857,216,1879,1764,546,127,2775,1984,1824,702,79,1970,1938,55,154,2706,2316,2265,449,153,1799,1796,320,216,2476,1921,1932,58,182,1153,1169,176,220
ACSSF,2019m1,nc,000,0060,0000097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790,2447,1386,1288,475,216,2003,1960,520,78,3122,2632,2573,607,216,2341,2293,433,100,2727,2379,2324,549,139,1326,1227,245,375,2052,2105,2052,651,164,1001,1001,216,216
ACSSF,2019m1,nc,000,0060,0000098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1492,2213,1667,1533,630,33,1519,1467,405,227,2794,1840,1776,682,104,2040,1894,536,306,2614,2096,2035,540,191,1633,1528,280,216,2043,1710,1714,216,392,933,930,216,76
ACSSF,2019m1,nc,000,0060,0000099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0060,0000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1608,1568,914,867,350,216,1201,1169,94,121,1981,1710,1705,203,216,1644,1585,261,43,2077,1694,1701,233,32,1292,1301,267,92,1881,1593,1656,352,264,1092,1057,216,215
ACSSF,2019m1,nc,000,0060,0000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0060,0000102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0060,0000103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1528,2435,1464,1223,903,216,1788,1711,340,19,2954,2507,2570,795,216,2145,2135,250,56,2881,2673,2645,303,141,1477,1488,86,217,2535,2170,2066,363,294,1251,1224,178,110
ACSSF,2019m1,nc,000,0060,0000104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2109,2166,1461,1123,1038,77,1770,1432,1159,70,2385,1935,1787,495,170,1959,1839,514,99,2005,1840,1722,420,814,1388,1402,115,83,1814,1647,1577,305,178,824,726,254,328
ACSSF,2019m1,nc,000,0060,0000105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154,2601,1952,1710,1061,312,1733,1403,723,369,3770,2672,2610,840,146,2414,2381,349,26,4330,3996,3777,848,704,2665,2697,416,493,3767,3602,3391,457,1025,1606,1437,228,598
ACSSF,2019m1,nc,000,0060,0000106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5534,2119,1592,1281,845,331,1382,1127,774,216,2869,2528,2201,469,669,1567,1482,229,227,3431,2761,2519,1258,249,1330,1265,369,343,3501,3226,3043,704,947,1332,1199,263,649
ACSSF,2019m1,nc,000,0060,0000107,5678,2415,1756,848,1559,177,433,216,1151,637,881,216,273,113,2131,1860,1718,483,374,113,137,1222,1174,262,199,358,216,3482,2500,2464,503,198,129,271,1946,1772,607,141,216,216,4223,3726,3148,803,1071,237,775,1922,1859,215,234,260,563,5678,2415,1756,848,1559,464,1151,637,881,298,2131,1860,1718,483,409,1222,1174,262,450,3482,2500,2464,503,356,1946,1772,607,141,4223,3726,3148,803,1246,1922,1859,215,587
ACSSF,2019m1,nc,000,0060,0000108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5611,1687,1271,875,985,101,1103,1011,346,306,2810,2332,1593,1414,666,1819,1499,472,938,3067,2833,2065,1658,872,1329,1298,216,201,4427,3801,3611,744,1244,2172,1980,548,392
ACSSF,2019m1,nc,000,0060,0000109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7209,2939,2406,1699,1476,885,1526,1023,1122,565,3718,3106,2322,1935,414,2314,2247,314,423,3779,3357,2923,1290,1305,2395,2351,512,222,4942,4641,3668,886,1872,1708,1540,730,380
ACSSF,2019m1,nc,000,0060,0000110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4633,1802,954,818,606,175,1435,1291,553,299,3136,2648,1977,1540,247,1768,1681,189,529,3122,2826,2863,812,1010,1495,1453,292,216,3643,2982,3000,376,762,1584,1550,267,193
ACSSF,2019m1,nc,000,0060,0000111,4799,417,373,316,216,72,195,216,397,306,216,216,242,216,1878,1583,1437,544,392,285,216,1006,962,216,180,356,316,2155,1673,1475,604,462,252,216,1399,1314,98,512,95,52,4220,3715,3154,382,1695,1603,686,1886,1494,171,793,661,149,4799,417,373,316,216,207,397,306,216,242,1878,1583,1437,544,484,1006,962,216,521,2155,1673,1475,604,538,1399,1314,98,524,4220,3715,3154,382,2127,1886,1494,171,1143
ACSSF,2019m1,nc,000,0060,0000112,4766,1567,1475,455,1369,251,134,73,555,355,81,376,204,216,2598,2319,1267,1241,483,244,1670,1092,953,337,119,308,216,2317,2036,1868,902,264,174,248,1039,1012,110,202,320,71,4356,4220,3533,519,1256,999,408,2070,1663,292,741,532,268,4766,1567,1475,455,1369,290,555,355,81,442,2598,2319,1267,1241,1740,1092,953,337,330,2317,2036,1868,902,451,1039,1012,110,381,4356,4220,3533,519,1729,2070,1663,292,949
ACSSF,2019m1,nc,000,0060,0000113,3745,1467,1047,327,936,216,185,216,1000,935,122,68,312,216,1742,1170,1002,483,180,304,216,1073,1044,138,194,94,216,2239,1863,1941,457,276,120,216,1209,1086,142,558,253,227,2933,2787,3008,834,1231,1112,278,1754,1517,493,456,506,216,3745,1467,1047,327,936,185,1000,935,122,326,1742,1170,1002,483,360,1073,1044,138,211,2239,1863,1941,457,299,1209,1086,142,646,2933,2787,3008,834,1558,1754,1517,493,616
ACSSF,2019m1,nc,000,0060,0000114,4925,2295,1679,1366,1019,216,260,216,1240,783,580,44,605,516,3199,2673,2493,213,306,610,538,1848,1656,560,147,216,325,3539,3162,2933,1068,119,143,437,1557,1495,216,236,216,216,4053,3719,3653,879,760,923,716,1929,1874,216,582,543,393,4925,2295,1679,1366,1019,260,1240,783,580,792,3199,2673,2493,213,829,1848,1656,560,359,3539,3162,2933,1068,471,1557,1495,216,236,4053,3719,3653,879,1177,1929,1874,216,736
ACSSF,2019m1,nc,000,0060,0000115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4928,2747,1834,1309,1094,515,1915,1428,1334,368,3093,2325,2265,786,216,2569,2462,536,216,2751,2292,2259,677,216,2022,1910,152,439,3551,3297,3125,343,806,1456,1362,438,123
ACSSF,2019m1,nc,000,0060,0000116,1046,1507,948,681,516,367,493,216,1106,1106,216,216,216,216,1793,1420,1287,483,147,171,216,1372,1363,216,255,219,216,1947,1449,1282,560,267,337,109,1390,1208,421,312,361,216,2622,2741,2799,921,677,973,489,1527,1451,267,468,628,74,1046,1507,948,681,516,607,1106,1106,216,216,1793,1420,1287,483,220,1372,1363,216,292,1947,1449,1282,560,356,1390,1208,421,414,2622,2741,2799,921,1305,1527,1451,267,743
ACSSF,2019m1,nc,000,0060,0000117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302,2229,1725,1112,1361,117,1402,1437,581,541,2403,1700,1417,929,548,1831,1638,788,325,2768,2673,2673,447,207,1628,1613,523,216,3077,2633,2618,434,360,2024,1914,210,654
ACSSF,2019m1,nc,000,0060,0000118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909,2318,1534,1092,882,254,1607,1424,759,76,3008,2553,2560,881,502,2036,1906,339,441,2586,2168,1905,818,902,1471,1417,222,260,2948,2869,2748,493,828,1250,1199,204,449
ACSSF,2019m1,nc,000,0060,0000119,5198,1944,1411,881,822,216,470,279,1086,993,290,216,284,238,2457,1803,1639,569,324,203,413,1595,1484,152,687,118,209,3246,2439,2432,537,571,264,342,1903,1887,294,284,216,183,3228,2798,2633,653,795,725,273,1458,1408,249,121,213,94,5198,1944,1411,881,822,554,1086,993,290,375,2457,1803,1639,569,605,1595,1484,152,730,3246,2439,2432,537,688,1903,1887,294,341,3228,2798,2633,653,1084,1458,1408,249,255
ACSSF,2019m1,nc,000,0060,0000120,4938,2142,1622,1010,832,178,444,644,1314,1282,136,216,386,65,2967,2733,2428,676,386,590,341,1533,1341,276,128,732,273,2837,2513,2130,764,374,548,483,1466,1203,446,115,122,78,3265,2729,2681,377,587,1138,636,1305,1104,579,65,360,412,4938,2142,1622,1010,832,870,1314,1282,136,393,2967,2733,2428,676,833,1533,1341,276,785,2837,2513,2130,764,817,1466,1203,446,181,3265,2729,2681,377,1291,1305,1104,579,550
ACSSF,2019m1,nc,000,0060,0000121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5456,2847,1903,1666,892,184,1457,1457,216,216,2329,2030,1935,619,535,1828,1775,56,261,2972,2560,2435,500,299,1923,1923,142,125,3615,3286,3132,690,750,1761,1699,73,237
ACSSF,2019m1,nc,000,0060,0000122,4533,2166,1422,1072,938,246,374,367,1571,1213,667,467,259,501,2616,1942,1580,1076,374,343,216,2056,2073,408,117,216,216,4134,3105,2934,631,358,154,292,2008,1786,338,596,216,259,2891,2589,2647,514,521,240,216,1460,1420,218,177,189,181,4533,2166,1422,1072,938,510,1571,1213,667,684,2616,1942,1580,1076,474,2056,2073,408,117,4134,3105,2934,631,478,2008,1786,338,656,2891,2589,2647,514,529,1460,1420,218,312
ACSSF,2019m1,nc,000,0060,0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4153,1666,1205,908,867,162,1114,936,414,151,2879,2157,2143,329,118,1856,1875,257,74,2447,2060,1971,414,216,1152,1171,214,148,2942,2513,2253,592,464,1182,1168,63,192
ACSSF,2019m1,nc,000,0060,0000124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4679,2436,2135,1605,1512,163,1506,1416,527,216,2672,2261,2182,853,352,2415,2213,685,327,3093,2977,2920,1012,160,1567,1373,488,453,2900,2555,2454,411,644,1299,1219,152,355
ACSSF,2019m1,nc,000,0060,0000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3805,2378,1240,1065,481,82,1844,1379,1378,275,2656,2239,2005,535,216,1749,1722,106,336,2882,2335,2285,374,183,1745,1710,378,196,3406,2606,2619,657,462,1966,1835,427,488
ACSSF,2019m1,nc,000,0060,0000126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2508,1659,1151,1076,430,161,1106,1019,328,248,2565,1958,2022,501,272,1729,1655,582,137,2658,2078,2014,441,212,1565,1537,216,255,2017,1733,1694,381,216,1149,1109,64,125
ACSSF,2019m1,nc,000,0060,0000127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168,2614,1857,1786,344,153,2663,2663,260,133,2468,1843,1815,474,106,1571,1389,504,216,2806,2364,2364,476,508,1515,1485,119,418,2009,1702,1748,317,170,876,882,170,143
ACSSF,2019m1,nc,000,0060,0000128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140,2188,1396,1157,1078,749,1893,1829,672,383,2561,1797,1759,362,206,2307,2281,267,482,2766,2079,2060,559,372,1840,1780,200,374,2377,2213,2227,109,240,1074,1068,216,139
ACSSF,2019m1,nc,000,0060,0000129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3886,2354,991,667,802,218,1734,1287,705,1200,3030,2113,1945,901,429,1985,1985,216,216,3241,2656,2682,271,572,1470,1480,216,117,3381,2939,2901,627,839,1457,1431,125,255
ACSSF,2019m1,nc,000,0060,0000130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3695,1553,1136,781,708,216,1111,1047,222,265,3194,2468,2185,1081,595,2151,2146,238,572,2764,2448,2523,482,273,1669,1604,205,353,3088,2526,2518,215,701,1612,1563,415,367
ACSSF,2019m1,nc,000,0060,0000131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2519,1788,1074,1015,268,216,1453,1361,251,261,2640,2285,2220,318,159,1762,1730,168,100,3080,2079,2030,238,191,2147,2085,211,221,2623,2184,2175,330,54,1573,1581,64,242
ACSSF,2019m1,nc,000,0060,0000132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,1669,1175,944,301,372,1197,1147,227,52,2229,1892,1580,712,216,1588,1543,247,216,2567,2182,2124,231,216,1738,1670,315,502,2685,1926,1919,188,93,1589,1595,89,188
ACSSF,2019m1,nc,000,0060,0000133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1590,2349,1721,1248,1067,438,1552,1418,412,123,2600,2232,1965,1132,353,1587,1461,428,694,3127,2524,2443,568,400,2007,1920,629,174,3167,2480,2441,305,297,1712,1658,191,474
ACSSF,2019m1,nc,000,0060,0000134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3802,2115,1527,1397,577,204,1608,1480,346,215,3497,2461,2462,16,166,2412,2432,479,231,2910,2262,2237,641,248,1813,1761,327,301,2363,1749,1747,313,595,1768,1701,404,104
ACSSF,2019m1,nc,000,0060,0000135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3529,2105,1470,1217,808,216,1497,1447,445,28,2851,2567,2458,464,806,1950,1933,186,78,2875,2618,2588,586,201,1828,1821,379,222,2588,2269,2195,296,216,1200,1195,110,216
ACSSF,2019m1,nc,000,0060,0000136,926,2266,1805,1579,1085,216,201,216,1281,1166,349,78,210,216,2895,2097,1856,639,163,372,216,2015,1862,338,288,197,164,3036,2596,2400,777,179,548,216,1487,1560,357,106,216,216,2932,2513,2386,885,229,875,186,1272,1231,216,216,171,216,926,2266,1805,1579,1085,201,1281,1166,349,231,2895,2097,1856,639,399,2015,1862,338,384,3036,2596,2400,777,552,1487,1560,357,106,2932,2513,2386,885,907,1272,1231,216,171
