ACSSF,2019m1,nc,000,0027,0000061,6558,8088,5946,7412,6215,7492,5637,6629,5394,3955,1075,3197,2977,2214,266,2040,1571,417,174,1566,,,,,,,,,,,,,,,,,,,,,6448,8696,9566,6212,7689,8466,5359,1745,5019,2979,1479,2594,1571,1120,1116,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000062,4516,3845,2095,5310,3999,3553,1905,4519,2856,1141,203,2794,1821,1037,809,1192,1261,624,396,990,,,,,,,,,,,,,,,,,,,,,4459,4225,5204,3987,3921,4373,2853,1177,2708,1738,744,1532,1242,832,937,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000063,3108,4264,3481,5560,4330,3479,3383,5160,3728,2704,146,2142,974,457,462,769,713,94,208,651,,,,,,,,,,,,,,,,,,,,,3207,5944,6403,4440,5732,5857,3728,1371,3694,974,546,798,713,585,357,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000064,5791,1826,2680,5202,4583,1406,2268,4261,2865,1113,1211,2503,1544,581,621,1261,2693,665,458,2495,,,,,,,,,,,,,,,,,,,,,5788,3620,5559,4589,3127,4313,2853,1113,2620,1544,519,1518,2693,1145,2271,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000065,9685,7786,6403,12834,9547,5968,5548,11244,7980,3099,2920,6753,2218,334,687,1816,2362,614,192,2281,,,,,,,,,,,,,,,,,,,,,9682,12957,12943,9499,12077,10504,8009,5076,7726,2218,1575,1414,2355,723,2080,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000066,4543,4449,4486,6222,3714,4038,4539,5652,2756,1062,985,2299,3216,1876,448,2624,1193,505,235,1101,,,,,,,,,,,,,,,,,,,,,4635,4968,6452,3713,4559,5463,2759,1287,2558,3216,1207,3103,1181,929,907,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000067,5210,6405,5913,7988,5436,6074,4896,7535,5049,3132,2993,3605,1306,495,634,1118,1448,607,109,1300,,,,,,,,,,,,,,,,,,,,,5131,7414,7915,5495,7524,7337,5023,1548,4789,1229,1072,944,1448,694,1298,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000068,3269,3066,2612,4401,3147,3049,2549,4612,2141,484,626,2115,1582,434,643,1464,1285,308,186,1226,,,,,,,,,,,,,,,,,,,,,3319,4203,4570,3170,3893,4268,2112,1099,1700,1582,1447,721,1250,779,931,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000069,12817,9822,8385,13476,11613,9117,7969,12805,8112,2364,3618,6107,5137,1473,1403,4369,5674,1931,1096,5303,,,,,,,,,,,,,,,,,,,,,13196,15477,15964,11823,14468,14490,8250,3907,7214,5142,3619,3311,5955,4574,4102,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000070,4190,2787,3156,5270,4060,1542,2268,4652,3683,1791,2312,2079,2512,888,585,2420,983,200,162,911,,,,,,,,,,,,,,,,,,,,,4149,5545,5623,4075,4979,3296,3877,2018,3382,2512,1615,2281,974,765,652,,,,,,,,,,,,,,,
