ACSSF,NC,795,00,0000116,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01400,,79500US3701400,"Orange County--Chapel Hill Town PUMA, North Carolina",,,
ACSSF,NC,795,00,0000117,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01500,,79500US3701500,"Chatham & Lee Counties PUMA, North Carolina",,,
ACSSF,NC,795,00,0000118,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01600,,79500US3701600,"Alamance County--Burlington City PUMA, North Carolina",,,
ACSSF,NC,795,00,0000119,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01701,,79500US3701701,"Greensboro City (North) PUMA, North Carolina",,,
ACSSF,NC,795,00,0000120,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01702,,79500US3701702,"Greensboro City (South) PUMA, North Carolina",,,
ACSSF,NC,795,00,0000121,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01703,,79500US3701703,"Guilford County (North)--Summerfield Town PUMA, North Carolina",,,
ACSSF,NC,795,00,0000122,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01704,,79500US3701704,"Guilford County (South)--High Point City PUMA, North Carolina",,,
ACSSF,NC,795,00,0000123,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01801,,79500US3701801,"Winston-Salem City (North) PUMA, North Carolina",,,
ACSSF,NC,795,00,0000124,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01802,,79500US3701802,"Winston-Salem City (South) PUMA, North Carolina",,,
ACSSF,NC,795,00,0000125,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01803,,79500US3701803,"Forsyth County (Outside Winston-Salem City)--Kernersville Town & Clemmons Village PUMA, North Carolina",,,
ACSSF,NC,795,00,0000126,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01900,,79500US3701900,"Davie, Yadkin & Iredell (North) Counties PUMA; North Carolina",,,
ACSSF,NC,795,00,0000127,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02000,,79500US3702000,"Caldwell & Alexander Counties PUMA, North Carolina",,,
ACSSF,NC,795,00,0000128,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02100,,79500US3702100,"Burke & McDowell Counties PUMA, North Carolina",,,
ACSSF,NC,795,00,0000129,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02201,,79500US3702201,"Buncombe County (Southeast)--Asheville City PUMA, North Carolina",,,
ACSSF,NC,795,00,0000130,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02202,,79500US3702202,"Buncombe County (Northwest) PUMA, North Carolina",,,
ACSSF,NC,795,00,0000131,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02300,,79500US3702300,"Haywood, Madison, Swain, Graham & Jackson (North) Counties PUMA; North Carolina",,,
ACSSF,NC,795,00,0000132,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02400,,79500US3702400,"Jackson (South), Macon, Cherokee & Clay Counties PUMA; North Carolina",,,
ACSSF,NC,795,00,0000133,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02500,,79500US3702500,"Henderson & Transylvania Counties PUMA, North Carolina",,,
ACSSF,NC,795,00,0000134,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02600,,79500US3702600,"Rutherford, Cleveland (West) & Polk Counties--Shelby City PUMA; North Carolina",,,
ACSSF,NC,795,00,0000135,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02700,,79500US3702700,"Lincoln & Cleveland (East) Counties PUMA, North Carolina",,,
